year,month,state,gender,age_group,race,category,value,medium
2021,8,US,All,45-54,hispanic,fake_news,0.000,web
2021,8,US,All,45-54,white+other,fake_news,0.030,web
2021,8,US,All,55+,All,fake_news,0.118,web
2021,8,US,All,55+,asian,fake_news,0.359,web
2021,8,US,All,55+,black,fake_news,0.027,web
2021,8,US,All,55+,hispanic,fake_news,0.024,web
2021,8,US,All,55+,white+other,fake_news,0.274,web
2021,8,US,All,All,All,fake_news,0.055,web
2021,8,US,All,All,asian,fake_news,0.091,web
2021,8,US,All,All,black,fake_news,0.028,web
2021,8,US,All,All,hispanic,fake_news,0.012,web
2021,8,US,All,All,white+other,fake_news,0.121,web
2021,8,US,Female,18-24,All,fake_news,0.020,web
2021,8,US,Female,25-34,All,fake_news,0.003,web
2021,8,US,Female,35-44,All,fake_news,0.007,web
2021,8,US,Female,45-54,All,fake_news,0.019,web
2021,8,US,Female,55+,All,fake_news,0.109,web
2021,8,US,Female,All,All,fake_news,0.050,web
2021,8,US,Female,All,asian,fake_news,0.005,web
2021,8,US,Female,All,black,fake_news,0.021,web
2021,8,US,Female,All,hispanic,fake_news,0.018,web
2021,8,US,Female,All,white+other,fake_news,0.086,web
2021,8,US,Male,18-24,All,fake_news,0.012,web
2021,8,US,Male,25-34,All,fake_news,0.004,web
2021,8,US,Male,35-44,All,fake_news,0.021,web
2021,8,US,Male,45-54,All,fake_news,0.030,web
2021,8,US,Male,55+,All,fake_news,0.129,web
2021,8,US,Male,All,All,fake_news,0.060,web
2021,8,US,Male,All,asian,fake_news,0.178,web
2021,8,US,Male,All,black,fake_news,0.037,web
2021,8,US,Male,All,hispanic,fake_news,0.005,web
2021,8,US,Male,All,white+other,fake_news,0.161,web
2021,8,UT,All,All,All,fake_news,0.063,web
2021,8,VA,All,All,All,fake_news,0.190,web
2021,8,VT,All,All,All,fake_news,0.015,web
2021,8,WA,All,All,All,fake_news,0.048,web
2021,8,WI,All,All,All,fake_news,0.081,web
2021,8,WV,All,All,All,fake_news,0.004,web
2021,8,WY,All,All,All,fake_news,0.036,web
2021,9,AK,All,All,All,fake_news,0.001,web
2021,9,AL,All,All,All,fake_news,0.017,web
2021,9,AR,All,All,All,fake_news,0.023,web
2021,9,AZ,All,All,All,fake_news,0.082,web
2021,9,CA,All,All,All,fake_news,0.032,web
2021,9,CO,All,All,All,fake_news,0.028,web
2021,9,CT,All,All,All,fake_news,0.275,web
2021,9,DC,All,All,All,fake_news,0.003,web
2021,9,DE,All,All,All,fake_news,0.006,web
2021,9,FL,All,All,All,fake_news,0.072,web
2021,9,GA,All,All,All,fake_news,0.015,web
2021,9,HI,All,All,All,fake_news,0.003,web
2021,9,IA,All,All,All,fake_news,0.047,web
2021,9,ID,All,All,All,fake_news,0.016,web
2021,9,IL,All,All,All,fake_news,0.105,web
2021,9,IN,All,All,All,fake_news,0.082,web
2021,9,KS,All,All,All,fake_news,0.014,web
2021,9,KY,All,All,All,fake_news,0.116,web
2021,9,LA,All,All,All,fake_news,0.030,web
2021,9,MA,All,All,All,fake_news,0.011,web
2021,9,MD,All,All,All,fake_news,0.065,web
2021,9,ME,All,All,All,fake_news,0.399,web
2021,9,MI,All,All,All,fake_news,0.036,web
2021,9,MN,All,All,All,fake_news,0.172,web
2021,9,MO,All,All,All,fake_news,0.027,web
2021,9,MS,All,All,All,fake_news,0.019,web
2021,9,MT,All,All,All,fake_news,0.056,web
2021,9,NC,All,All,All,fake_news,0.011,web
2021,9,ND,All,All,All,fake_news,0.003,web
2021,9,NE,All,All,All,fake_news,0.054,web
2021,9,NH,All,All,All,fake_news,0.032,web
2021,9,NJ,All,All,All,fake_news,0.034,web
2021,9,NM,All,All,All,fake_news,0.025,web
2021,9,NV,All,All,All,fake_news,0.011,web
2021,9,NY,All,All,All,fake_news,0.020,web
2021,9,OH,All,All,All,fake_news,0.040,web
2021,9,OK,All,All,All,fake_news,0.010,web
2021,9,OR,All,All,All,fake_news,0.097,web
2021,9,PA,All,All,All,fake_news,0.067,web
2021,9,RI,All,All,All,fake_news,0.005,web
2021,9,SC,All,All,All,fake_news,0.012,web
2021,9,SD,All,All,All,fake_news,0.003,web
2021,9,TN,All,All,All,fake_news,0.199,web
2021,9,TX,All,All,All,fake_news,0.027,web
2021,9,US,All,18-24,All,fake_news,0.021,web
2021,9,US,All,18-24,asian,fake_news,0.023,web
2021,9,US,All,18-24,black,fake_news,0.021,web
2021,9,US,All,18-24,hispanic,fake_news,0.063,web
2021,9,US,All,18-24,white+other,fake_news,0.002,web
2021,9,US,All,25-34,All,fake_news,0.004,web
2021,9,US,All,25-34,asian,fake_news,0.003,web
2021,9,US,All,25-34,black,fake_news,0.008,web
2021,9,US,All,25-34,hispanic,fake_news,0.002,web
2021,9,US,All,25-34,white+other,fake_news,0.009,web
2021,9,US,All,35-44,All,fake_news,0.024,web
2021,9,US,All,35-44,asian,fake_news,0.011,web
2021,9,US,All,35-44,black,fake_news,0.126,web
2021,9,US,All,35-44,hispanic,fake_news,0.001,web
2021,9,US,All,35-44,white+other,fake_news,0.034,web
2021,9,US,All,45-54,All,fake_news,0.018,web
2021,9,US,All,45-54,asian,fake_news,0.019,web
2021,9,US,All,45-54,black,fake_news,0.037,web
2021,9,US,All,45-54,hispanic,fake_news,0.001,web
2021,9,US,All,45-54,white+other,fake_news,0.026,web
2021,9,US,All,55+,All,fake_news,0.116,web
2021,9,US,All,55+,asian,fake_news,0.357,web
2021,9,US,All,55+,black,fake_news,0.024,web
2021,9,US,All,55+,hispanic,fake_news,0.025,web
2021,9,US,All,55+,white+other,fake_news,0.177,web
2021,9,US,All,All,All,fake_news,0.055,web
2021,9,US,All,All,asian,fake_news,0.093,web
2021,9,US,All,All,black,fake_news,0.042,web
2021,9,US,All,All,hispanic,fake_news,0.017,web
2021,9,US,All,All,white+other,fake_news,0.086,web
2021,9,US,Female,18-24,All,fake_news,0.037,web
2021,9,US,Female,25-34,All,fake_news,0.003,web
2021,9,US,Female,35-44,All,fake_news,0.005,web
2021,9,US,Female,45-54,All,fake_news,0.016,web
2021,9,US,Female,55+,All,fake_news,0.114,web
2021,9,US,Female,All,All,fake_news,0.053,web
2021,9,US,Female,All,asian,fake_news,0.014,web
2021,9,US,Female,All,black,fake_news,0.022,web
2021,9,US,Female,All,hispanic,fake_news,0.031,web
2021,9,US,Female,All,white+other,fake_news,0.084,web
2021,9,US,Male,18-24,All,fake_news,0.005,web
2021,9,US,Male,25-34,All,fake_news,0.005,web
2021,9,US,Male,35-44,All,fake_news,0.047,web
2021,9,US,Male,45-54,All,fake_news,0.020,web
2021,9,US,Male,55+,All,fake_news,0.118,web
2021,9,US,Male,All,All,fake_news,0.058,web
2021,9,US,Male,All,asian,fake_news,0.175,web
2021,9,US,Male,All,black,fake_news,0.070,web
2021,9,US,Male,All,hispanic,fake_news,0.002,web
2021,9,US,Male,All,white+other,fake_news,0.089,web
2021,9,UT,All,All,All,fake_news,0.009,web
2021,9,VA,All,All,All,fake_news,0.195,web
2021,9,VT,All,All,All,fake_news,0.002,web
2021,9,WA,All,All,All,fake_news,0.040,web
2021,9,WI,All,All,All,fake_news,0.154,web
2021,9,WV,All,All,All,fake_news,0.001,web
2021,9,WY,All,All,All,fake_news,0.009,web
2021,10,AK,All,All,All,fake_news,0.013,web
2021,10,AL,All,All,All,fake_news,0.082,web
2021,10,AR,All,All,All,fake_news,0.042,web
2021,10,AZ,All,All,All,fake_news,0.063,web
2021,10,CA,All,All,All,fake_news,0.024,web
2021,10,CO,All,All,All,fake_news,0.017,web
2021,10,CT,All,All,All,fake_news,0.199,web
2021,10,DC,All,All,All,fake_news,0.004,web
2021,10,DE,All,All,All,fake_news,0.006,web
2021,10,FL,All,All,All,fake_news,0.052,web
2021,10,GA,All,All,All,fake_news,0.016,web
2021,10,HI,All,All,All,fake_news,0.000,web
2021,10,IA,All,All,All,fake_news,0.082,web
2021,10,ID,All,All,All,fake_news,0.000,web
2021,10,IL,All,All,All,fake_news,0.225,web
2021,10,IN,All,All,All,fake_news,0.044,web
2021,10,KS,All,All,All,fake_news,0.021,web
2021,10,KY,All,All,All,fake_news,0.246,web
2021,10,LA,All,All,All,fake_news,0.015,web
2021,10,MA,All,All,All,fake_news,0.015,web
2021,10,MD,All,All,All,fake_news,0.052,web
2021,10,ME,All,All,All,fake_news,0.209,web
2021,10,MI,All,All,All,fake_news,0.020,web
2021,10,MN,All,All,All,fake_news,0.189,web
2021,10,MO,All,All,All,fake_news,0.079,web
2021,10,MS,All,All,All,fake_news,0.009,web
2021,10,MT,All,All,All,fake_news,0.316,web
2021,10,NC,All,All,All,fake_news,0.019,web
2021,10,ND,All,All,All,fake_news,0.003,web
2021,10,NE,All,All,All,fake_news,0.047,web
2021,10,NH,All,All,All,fake_news,0.011,web
2021,10,NJ,All,All,All,fake_news,0.022,web
2021,10,NM,All,All,All,fake_news,0.032,web
2021,10,NV,All,All,All,fake_news,0.010,web
2021,10,NY,All,All,All,fake_news,0.037,web
2021,10,OH,All,All,All,fake_news,0.062,web
2021,10,OK,All,All,All,fake_news,0.025,web
2021,10,OR,All,All,All,fake_news,0.050,web
2021,10,PA,All,All,All,fake_news,0.036,web
2021,10,RI,All,All,All,fake_news,0.005,web
2021,10,SC,All,All,All,fake_news,0.020,web
2021,10,SD,All,All,All,fake_news,0.016,web
2021,10,TN,All,All,All,fake_news,0.204,web
2021,10,TX,All,All,All,fake_news,0.022,web
2021,10,US,All,18-24,All,fake_news,0.012,web
2021,10,US,All,18-24,asian,fake_news,0.001,web
2021,10,US,All,18-24,black,fake_news,0.023,web
2021,10,US,All,18-24,hispanic,fake_news,0.030,web
2021,10,US,All,18-24,white+other,fake_news,0.003,web
2021,10,US,All,25-34,All,fake_news,0.005,web
2021,10,US,All,25-34,asian,fake_news,0.025,web
2021,10,US,All,25-34,black,fake_news,0.007,web
2021,10,US,All,25-34,hispanic,fake_news,0.002,web
2021,10,US,All,25-34,white+other,fake_news,0.005,web
2021,10,US,All,35-44,All,fake_news,0.021,web
2021,10,US,All,35-44,asian,fake_news,0.005,web
2021,10,US,All,35-44,black,fake_news,0.092,web
2021,10,US,All,35-44,hispanic,fake_news,0.002,web
2021,10,US,All,35-44,white+other,fake_news,0.049,web
2021,10,US,All,45-54,All,fake_news,0.023,web
2021,10,US,All,45-54,asian,fake_news,0.061,web
2021,10,US,All,45-54,black,fake_news,0.037,web
2021,10,US,All,45-54,hispanic,fake_news,0.002,web
2021,10,US,All,45-54,white+other,fake_news,0.026,web
2021,10,US,All,55+,All,fake_news,0.117,web
2021,10,US,All,55+,asian,fake_news,0.942,web
2021,10,US,All,55+,black,fake_news,0.008,web
2021,10,US,All,55+,hispanic,fake_news,0.011,web
2021,10,US,All,55+,white+other,fake_news,0.152,web
2021,10,US,All,All,All,fake_news,0.056,web
2021,10,US,All,All,asian,fake_news,0.226,web
2021,10,US,All,All,black,fake_news,0.030,web
2021,10,US,All,All,hispanic,fake_news,0.009,web
2021,10,US,All,All,white+other,fake_news,0.080,web
2021,10,US,Female,18-24,All,fake_news,0.018,web
2021,10,US,Female,25-34,All,fake_news,0.003,web
2021,10,US,Female,35-44,All,fake_news,0.007,web
2021,10,US,Female,45-54,All,fake_news,0.019,web
2021,10,US,Female,55+,All,fake_news,0.087,web
2021,10,US,Female,All,All,fake_news,0.042,web
2021,10,US,Female,All,asian,fake_news,0.016,web
2021,10,US,Female,All,black,fake_news,0.012,web
2021,10,US,Female,All,hispanic,fake_news,0.015,web
2021,10,US,Female,All,white+other,fake_news,0.078,web
2021,10,US,Male,18-24,All,fake_news,0.006,web
2021,10,US,Male,25-34,All,fake_news,0.007,web
2021,10,US,Male,35-44,All,fake_news,0.038,web
2021,10,US,Male,45-54,All,fake_news,0.029,web
2021,10,US,Male,55+,All,fake_news,0.154,web
2021,10,US,Male,All,All,fake_news,0.072,web
2021,10,US,Male,All,asian,fake_news,0.421,web
2021,10,US,Male,All,black,fake_news,0.056,web
2021,10,US,Male,All,hispanic,fake_news,0.002,web
2021,10,US,Male,All,white+other,fake_news,0.082,web
2021,10,UT,All,All,All,fake_news,0.038,web
2021,10,VA,All,All,All,fake_news,0.125,web
2021,10,VT,All,All,All,fake_news,0.002,web
2021,10,WA,All,All,All,fake_news,0.045,web
2021,10,WI,All,All,All,fake_news,0.116,web
2021,10,WV,All,All,All,fake_news,0.003,web
2021,10,WY,All,All,All,fake_news,0.021,web
2021,11,AK,All,All,All,fake_news,0.009,web
2021,11,AL,All,All,All,fake_news,0.034,web
2021,11,AR,All,All,All,fake_news,0.029,web
2021,11,AZ,All,All,All,fake_news,0.065,web
2021,11,CA,All,All,All,fake_news,0.038,web
2021,11,CO,All,All,All,fake_news,0.016,web
2021,11,CT,All,All,All,fake_news,0.053,web
2021,11,DC,All,All,All,fake_news,0.002,web
2021,11,DE,All,All,All,fake_news,0.002,web
2021,11,FL,All,All,All,fake_news,0.047,web
2021,11,GA,All,All,All,fake_news,0.064,web
2021,11,HI,All,All,All,fake_news,0.001,web
2021,11,IA,All,All,All,fake_news,0.097,web
2021,11,ID,All,All,All,fake_news,0.001,web
2021,11,IL,All,All,All,fake_news,0.148,web
2021,11,IN,All,All,All,fake_news,0.046,web
2021,11,KS,All,All,All,fake_news,0.012,web
2021,11,KY,All,All,All,fake_news,0.296,web
2021,11,LA,All,All,All,fake_news,0.032,web
2021,11,MA,All,All,All,fake_news,0.020,web
2021,11,MD,All,All,All,fake_news,0.057,web
2021,11,ME,All,All,All,fake_news,0.360,web
2021,11,MI,All,All,All,fake_news,0.034,web
2021,11,MN,All,All,All,fake_news,0.178,web
2021,11,MO,All,All,All,fake_news,0.054,web
2021,11,MS,All,All,All,fake_news,0.038,web
2021,11,MT,All,All,All,fake_news,0.502,web
2021,11,NC,All,All,All,fake_news,0.016,web
2021,11,ND,All,All,All,fake_news,0.003,web
2021,11,NE,All,All,All,fake_news,0.050,web
2021,11,NH,All,All,All,fake_news,0.011,web
2021,11,NJ,All,All,All,fake_news,0.037,web
2021,11,NM,All,All,All,fake_news,0.045,web
2021,11,NV,All,All,All,fake_news,0.026,web
2021,11,NY,All,All,All,fake_news,0.033,web
2021,11,OH,All,All,All,fake_news,0.022,web
2021,11,OK,All,All,All,fake_news,0.020,web
2021,11,OR,All,All,All,fake_news,0.035,web
2021,11,PA,All,All,All,fake_news,0.062,web
2021,11,PR,All,All,All,fake_news,0.000,web
2021,11,RI,All,All,All,fake_news,0.028,web
2021,11,SC,All,All,All,fake_news,0.046,web
2021,11,SD,All,All,All,fake_news,0.017,web
2021,11,TN,All,All,All,fake_news,0.035,web
2021,11,TX,All,All,All,fake_news,0.026,web
2021,11,US,All,18-24,All,fake_news,0.008,web
2021,11,US,All,18-24,asian,fake_news,0.001,web
2021,11,US,All,18-24,black,fake_news,0.023,web
2021,11,US,All,18-24,hispanic,fake_news,0.014,web
2021,11,US,All,18-24,white+other,fake_news,0.002,web
2021,11,US,All,25-34,All,fake_news,0.006,web
2021,11,US,All,25-34,asian,fake_news,0.010,web
2021,11,US,All,25-34,black,fake_news,0.013,web
2021,11,US,All,25-34,hispanic,fake_news,0.001,web
2021,11,US,All,25-34,white+other,fake_news,0.013,web
2021,11,US,All,35-44,All,fake_news,0.015,web
2021,11,US,All,35-44,asian,fake_news,0.006,web
2021,11,US,All,35-44,black,fake_news,0.029,web
2021,11,US,All,35-44,hispanic,fake_news,0.003,web
2021,11,US,All,35-44,white+other,fake_news,0.053,web
2021,11,US,All,45-54,All,fake_news,0.021,web
2021,11,US,All,45-54,asian,fake_news,0.066,web
2021,11,US,All,45-54,black,fake_news,0.034,web
2021,11,US,All,45-54,hispanic,fake_news,0.001,web
2021,11,US,All,45-54,white+other,fake_news,0.025,web
2021,11,US,All,55+,All,fake_news,0.108,web
2021,11,US,All,55+,asian,fake_news,0.625,web
2021,11,US,All,55+,black,fake_news,0.013,web
2021,11,US,All,55+,hispanic,fake_news,0.010,web
2021,11,US,All,55+,white+other,fake_news,0.135,web
2021,11,US,All,All,All,fake_news,0.051,web
2021,11,US,All,All,asian,fake_news,0.170,web
2021,11,US,All,All,black,fake_news,0.021,web
2021,11,US,All,All,hispanic,fake_news,0.006,web
2021,11,US,All,All,white+other,fake_news,0.076,web
2021,11,US,Female,18-24,All,fake_news,0.010,web
2021,11,US,Female,25-34,All,fake_news,0.003,web
2021,11,US,Female,35-44,All,fake_news,0.008,web
2021,11,US,Female,45-54,All,fake_news,0.016,web
2021,11,US,Female,55+,All,fake_news,0.086,web
2021,11,US,Female,All,All,fake_news,0.040,web
2021,11,US,Female,All,asian,fake_news,0.018,web
2021,11,US,Female,All,black,fake_news,0.013,web
2021,11,US,Female,All,hispanic,fake_news,0.009,web
2021,11,US,Female,All,white+other,fake_news,0.076,web
2021,11,US,Male,18-24,All,fake_news,0.005,web
2021,11,US,Male,25-34,All,fake_news,0.009,web
2021,11,US,Male,35-44,All,fake_news,0.023,web
2021,11,US,Male,45-54,All,fake_news,0.028,web
2021,11,US,Male,55+,All,fake_news,0.134,web
2021,11,US,Male,All,All,fake_news,0.063,web
2021,11,US,Male,All,asian,fake_news,0.304,web
2021,11,US,Male,All,black,fake_news,0.033,web
2021,11,US,Male,All,hispanic,fake_news,0.001,web
2021,11,US,Male,All,white+other,fake_news,0.077,web
2021,11,UT,All,All,All,fake_news,0.062,web
2021,11,VA,All,All,All,fake_news,0.051,web
2021,11,VT,All,All,All,fake_news,0.001,web
2021,11,WA,All,All,All,fake_news,0.047,web
2021,11,WI,All,All,All,fake_news,0.039,web
2021,11,WV,All,All,All,fake_news,0.008,web
2021,11,WY,All,All,All,fake_news,0.014,web
2021,12,AK,All,All,All,fake_news,0.033,web
2021,12,AL,All,All,All,fake_news,0.055,web
2021,12,AR,All,All,All,fake_news,0.026,web
2021,12,AZ,All,All,All,fake_news,0.082,web
2021,12,CA,All,All,All,fake_news,0.027,web
2021,12,CO,All,All,All,fake_news,0.016,web
2021,12,CT,All,All,All,fake_news,0.029,web
2021,12,DC,All,All,All,fake_news,0.011,web
2021,12,DE,All,All,All,fake_news,0.004,web
2021,12,FL,All,All,All,fake_news,0.037,web
2021,12,GA,All,All,All,fake_news,0.022,web
2021,12,HI,All,All,All,fake_news,0.001,web
2021,12,IA,All,All,All,fake_news,0.059,web
2021,12,ID,All,All,All,fake_news,0.028,web
2021,12,IL,All,All,All,fake_news,0.148,web
2021,12,IN,All,All,All,fake_news,0.069,web
2021,12,KS,All,All,All,fake_news,0.014,web
2021,12,KY,All,All,All,fake_news,0.041,web
2021,12,LA,All,All,All,fake_news,0.010,web
2021,12,MA,All,All,All,fake_news,0.043,web
2021,12,MD,All,All,All,fake_news,0.037,web
2021,12,ME,All,All,All,fake_news,0.542,web
2021,12,MI,All,All,All,fake_news,0.061,web
2021,12,MN,All,All,All,fake_news,0.166,web
2021,12,MO,All,All,All,fake_news,0.025,web
2021,12,MS,All,All,All,fake_news,0.061,web
2021,12,MT,All,All,All,fake_news,0.344,web
2021,12,NC,All,All,All,fake_news,0.014,web
2021,12,ND,All,All,All,fake_news,0.000,web
2021,12,NE,All,All,All,fake_news,0.048,web
2021,12,NH,All,All,All,fake_news,0.004,web
2021,12,NJ,All,All,All,fake_news,0.028,web
2021,12,NM,All,All,All,fake_news,0.043,web
2021,12,NV,All,All,All,fake_news,0.016,web
2021,12,NY,All,All,All,fake_news,0.061,web
2021,12,OH,All,All,All,fake_news,0.044,web
2021,12,OK,All,All,All,fake_news,0.016,web
2021,12,OR,All,All,All,fake_news,0.044,web
2021,12,PA,All,All,All,fake_news,0.044,web
2021,12,RI,All,All,All,fake_news,0.010,web
2021,12,SC,All,All,All,fake_news,0.043,web
2021,12,SD,All,All,All,fake_news,0.044,web
2021,12,TN,All,All,All,fake_news,0.144,web
2021,12,TX,All,All,All,fake_news,0.039,web
2021,12,US,All,18-24,All,fake_news,0.008,web
2021,12,US,All,18-24,asian,fake_news,0.001,web
2021,12,US,All,18-24,black,fake_news,0.009,web
2021,12,US,All,18-24,hispanic,fake_news,0.024,web
2021,12,US,All,18-24,white+other,fake_news,0.003,web
2021,12,US,All,25-34,All,fake_news,0.005,web
2021,12,US,All,25-34,asian,fake_news,0.004,web
2021,12,US,All,25-34,black,fake_news,0.006,web
2021,12,US,All,25-34,hispanic,fake_news,0.001,web
2021,12,US,All,25-34,white+other,fake_news,0.012,web
2021,12,US,All,35-44,All,fake_news,0.018,web
2021,12,US,All,35-44,asian,fake_news,0.024,web
2021,12,US,All,35-44,black,fake_news,0.026,web
2021,12,US,All,35-44,hispanic,fake_news,0.002,web
2021,12,US,All,35-44,white+other,fake_news,0.126,web
2021,12,US,All,45-54,All,fake_news,0.023,web
2021,12,US,All,45-54,asian,fake_news,0.088,web
2021,12,US,All,45-54,black,fake_news,0.028,web
2021,12,US,All,45-54,hispanic,fake_news,0.003,web
2021,12,US,All,45-54,white+other,fake_news,0.029,web
2021,12,US,All,55+,All,fake_news,0.099,web
2021,12,US,All,55+,asian,fake_news,0.584,web
2021,12,US,All,55+,black,fake_news,0.008,web
2021,12,US,All,55+,hispanic,fake_news,0.013,web
2021,12,US,All,55+,white+other,fake_news,0.128,web
2021,12,US,All,All,All,fake_news,0.048,web
2021,12,US,All,All,asian,fake_news,0.156,web
2021,12,US,All,All,black,fake_news,0.015,web
2021,12,US,All,All,hispanic,fake_news,0.008,web
2021,12,US,All,All,white+other,fake_news,0.086,web
2021,12,US,Female,18-24,All,fake_news,0.013,web
2021,12,US,Female,25-34,All,fake_news,0.007,web
2021,12,US,Female,35-44,All,fake_news,0.007,web
2021,12,US,Female,45-54,All,fake_news,0.018,web
2021,12,US,Female,55+,All,fake_news,0.098,web
2021,12,US,Female,All,All,fake_news,0.046,web
2021,12,US,Female,All,asian,fake_news,0.017,web
2021,12,US,Female,All,black,fake_news,0.012,web
2021,12,US,Female,All,hispanic,fake_news,0.013,web
2021,12,US,Female,All,white+other,fake_news,0.083,web
2021,12,US,Male,18-24,All,fake_news,0.004,web
2021,12,US,Male,25-34,All,fake_news,0.003,web
2021,12,US,Male,35-44,All,fake_news,0.031,web
2021,12,US,Male,45-54,All,fake_news,0.029,web
2021,12,US,Male,55+,All,fake_news,0.101,web
2021,12,US,Male,All,All,fake_news,0.050,web
2021,12,US,Male,All,asian,fake_news,0.293,web
2021,12,US,Male,All,black,fake_news,0.020,web
2021,12,US,Male,All,hispanic,fake_news,0.002,web
2021,12,US,Male,All,white+other,fake_news,0.090,web
2021,12,UT,All,All,All,fake_news,0.020,web
2021,12,VA,All,All,All,fake_news,0.017,web
2021,12,VT,All,All,All,fake_news,0.002,web
2021,12,WA,All,All,All,fake_news,0.033,web
2021,12,WI,All,All,All,fake_news,0.036,web
2021,12,WV,All,All,All,fake_news,0.003,web
2021,12,WY,All,All,All,fake_news,0.007,web
2022,1,AK,All,All,All,fake_news,0.021,web
2022,1,AL,All,All,All,fake_news,0.054,web
2022,1,AR,All,All,All,fake_news,0.021,web
2022,1,AZ,All,All,All,fake_news,0.069,web
2022,1,CA,All,All,All,fake_news,0.020,web
2022,1,CO,All,All,All,fake_news,0.018,web
2022,1,CT,All,All,All,fake_news,0.011,web
2022,1,DC,All,All,All,fake_news,0.022,web
2022,1,DE,All,All,All,fake_news,0.008,web
2022,1,FL,All,All,All,fake_news,0.051,web
2022,1,GA,All,All,All,fake_news,0.074,web
2022,1,HI,All,All,All,fake_news,0.007,web
2022,1,IA,All,All,All,fake_news,0.017,web
2022,1,ID,All,All,All,fake_news,0.010,web
2022,1,IL,All,All,All,fake_news,0.146,web
2022,1,IN,All,All,All,fake_news,0.097,web
2022,1,KS,All,All,All,fake_news,0.027,web
2022,1,KY,All,All,All,fake_news,0.137,web
2022,1,LA,All,All,All,fake_news,0.014,web
2022,1,MA,All,All,All,fake_news,0.034,web
2022,1,MD,All,All,All,fake_news,0.044,web
2022,1,ME,All,All,All,fake_news,0.202,web
2022,1,MI,All,All,All,fake_news,0.045,web
2022,1,MN,All,All,All,fake_news,0.394,web
2022,1,MO,All,All,All,fake_news,0.045,web
2022,1,MS,All,All,All,fake_news,0.068,web
2022,1,MT,All,All,All,fake_news,0.364,web
2022,1,NC,All,All,All,fake_news,0.026,web
2022,1,ND,All,All,All,fake_news,0.000,web
2022,1,NE,All,All,All,fake_news,0.070,web
2022,1,NH,All,All,All,fake_news,0.005,web
2022,1,NJ,All,All,All,fake_news,0.017,web
2022,1,NM,All,All,All,fake_news,0.084,web
2022,1,NV,All,All,All,fake_news,0.017,web
2022,1,NY,All,All,All,fake_news,0.062,web
2022,1,OH,All,All,All,fake_news,0.050,web
2022,1,OK,All,All,All,fake_news,0.019,web
2022,1,OR,All,All,All,fake_news,0.063,web
2022,1,PA,All,All,All,fake_news,0.053,web
2022,1,RI,All,All,All,fake_news,0.008,web
2022,1,SC,All,All,All,fake_news,0.017,web
2022,1,SD,All,All,All,fake_news,0.009,web
2022,1,TN,All,All,All,fake_news,0.063,web
2022,1,TX,All,All,All,fake_news,0.034,web
2022,1,US,All,18-24,All,fake_news,0.016,web
2022,1,US,All,18-24,asian,fake_news,0.001,web
2022,1,US,All,18-24,black,fake_news,0.004,web
2022,1,US,All,18-24,hispanic,fake_news,0.055,web
2022,1,US,All,18-24,white+other,fake_news,0.001,web
2022,1,US,All,25-34,All,fake_news,0.003,web
2022,1,US,All,25-34,asian,fake_news,0.008,web
2022,1,US,All,25-34,black,fake_news,0.006,web
2022,1,US,All,25-34,hispanic,fake_news,0.002,web
2022,1,US,All,25-34,white+other,fake_news,0.005,web
2022,1,US,All,35-44,All,fake_news,0.014,web
2022,1,US,All,35-44,asian,fake_news,0.008,web
2022,1,US,All,35-44,black,fake_news,0.020,web
2022,1,US,All,35-44,hispanic,fake_news,0.001,web
2022,1,US,All,35-44,white+other,fake_news,0.059,web
2022,1,US,All,45-54,All,fake_news,0.028,web
2022,1,US,All,45-54,asian,fake_news,0.167,web
2022,1,US,All,45-54,black,fake_news,0.032,web
2022,1,US,All,45-54,hispanic,fake_news,0.003,web
2022,1,US,All,45-54,white+other,fake_news,0.030,web
2022,1,US,All,55+,All,fake_news,0.115,web
2022,1,US,All,55+,asian,fake_news,0.560,web
2022,1,US,All,55+,black,fake_news,0.014,web
2022,1,US,All,55+,hispanic,fake_news,0.007,web
2022,1,US,All,55+,white+other,fake_news,0.153,web
2022,1,US,All,All,All,fake_news,0.054,web
2022,1,US,All,All,asian,fake_news,0.171,web
2022,1,US,All,All,black,fake_news,0.015,web
2022,1,US,All,All,hispanic,fake_news,0.012,web
2022,1,US,All,All,white+other,fake_news,0.084,web
2022,1,US,Female,18-24,All,fake_news,0.029,web
2022,1,US,Female,25-34,All,fake_news,0.003,web
2022,1,US,Female,35-44,All,fake_news,0.010,web
2022,1,US,Female,45-54,All,fake_news,0.019,web
2022,1,US,Female,55+,All,fake_news,0.102,web
2022,1,US,Female,All,All,fake_news,0.049,web
2022,1,US,Female,All,asian,fake_news,0.015,web
2022,1,US,Female,All,black,fake_news,0.015,web
2022,1,US,Female,All,hispanic,fake_news,0.021,web
2022,1,US,Female,All,white+other,fake_news,0.091,web
2022,1,US,Male,18-24,All,fake_news,0.002,web
2022,1,US,Male,25-34,All,fake_news,0.004,web
2022,1,US,Male,35-44,All,fake_news,0.019,web
2022,1,US,Male,45-54,All,fake_news,0.040,web
2022,1,US,Male,55+,All,fake_news,0.129,web
2022,1,US,Male,All,All,fake_news,0.059,web
2022,1,US,Male,All,asian,fake_news,0.321,web
2022,1,US,Male,All,black,fake_news,0.016,web
2022,1,US,Male,All,hispanic,fake_news,0.002,web
2022,1,US,Male,All,white+other,fake_news,0.076,web
2022,1,UT,All,All,All,fake_news,0.031,web
2022,1,VA,All,All,All,fake_news,0.025,web
