state,program,network,period,value,medium,domain
CO,SPECIAL RPT W/BRET BAIER,FOXNC,Last 12 months,136067,tv,
UT,HANNITY,FOXNC,Last 12 months,134703,tv,
OR,LAST WORD W/ L. ODONNELL,MSNBC,Last 12 months,132972,tv,
OR,ALEX WAGNER TONIGHT,MSNBC,Last 12 months,131996,tv,
NE,"INGRAHAM ANGLE, THE",FOXNC,Last 12 months,131028,tv,
KS,JESSE WATTERS PRIMETIME,FOXNC,Last 12 months,130763,tv,
CT,MORNING JOE,MSNBC,Last 12 months,130685,tv,
CO,AMERICA REPORTS,FOXNC,Last 12 months,130221,tv,
CT,GUTFELD!,FOXNC,Last 12 months,129977,tv,
CO,BEAT W/ARI MELBER,MSNBC,Last 12 months,129585,tv,
MS,HANNITY,FOXNC,Last 12 months,128386,tv,
OR,DEADLINE:WHITE HOUSE,MSNBC,Last 12 months,127777,tv,
CT,"INGRAHAM ANGLE, THE",FOXNC,Last 12 months,127296,tv,
MS,"FIVE, THE",FOXNC,Last 12 months,127259,tv,
IA,JESSE WATTERS PRIMETIME,FOXNC,Last 12 months,126922,tv,
KS,SPECIAL RPT W/BRET BAIER,FOXNC,Last 12 months,126739,tv,
KS,"INGRAHAM ANGLE, THE",FOXNC,Last 12 months,126527,tv,
CO,LAST WORD W/ L. ODONNELL,MSNBC,Last 12 months,126261,tv,
CT,SPECIAL RPT W/BRET BAIER,FOXNC,Last 12 months,126104,tv,
OR,ANDERSON COOPER 360,CNN,Last 12 months,125535,tv,
IA,GUTFELD!,FOXNC,Last 12 months,124476,tv,
OR,BEAT W/ARI MELBER,MSNBC,Last 12 months,124390,tv,
OR,ALL IN W/ CHRIS HAYES,MSNBC,Last 12 months,123194,tv,
CT,AMERICA REPORTS,FOXNC,Last 12 months,122768,tv,
MS,"INGRAHAM ANGLE, THE",FOXNC,Last 12 months,121707,tv,
NE,HANNITY,FOXNC,Last 12 months,121521,tv,
OR,11TH HOUR W/B. WILLIAMS,MSNBC,Last 12 months,121365,tv,
NE,JESSE WATTERS PRIMETIME,FOXNC,Last 12 months,120211,tv,
OR,"FIVE, THE",FOXNC,Last 12 months,119034,tv,
NE,"FIVE, THE",FOXNC,Last 12 months,117314,tv,
UT,JESSE WATTERS PRIMETIME,FOXNC,Last 12 months,114831,tv,
IA,FOX NEWS LIVE,FOXNC,Last 12 months,114804,tv,
IA,SPECIAL RPT W/BRET BAIER,FOXNC,Last 12 months,114699,tv,
IA,"INGRAHAM ANGLE, THE",FOXNC,Last 12 months,114031,tv,
MS,GUTFELD!,FOXNC,Last 12 months,112950,tv,
KS,FOX AND FRIENDS,FOXNC,Last 12 months,112135,tv,
WV,"FIVE, THE",FOXNC,Last 12 months,111404,tv,
IA,AMERICA REPORTS,FOXNC,Last 12 months,111374,tv,
MS,AMERICA REPORTS,FOXNC,Last 12 months,111252,tv,
IA,CNN NEWSROOM,CNN,Last 12 months,110538,tv,
UT,"INGRAHAM ANGLE, THE",FOXNC,Last 12 months,109545,tv,
HI,CNN NEWSROOM,CNN,Last 12 months,109359,tv,
WV,HANNITY,FOXNC,Last 12 months,108135,tv,
NE,AMERICA REPORTS,FOXNC,Last 12 months,106374,tv,
NE,SPECIAL RPT W/BRET BAIER,FOXNC,Last 12 months,106017,tv,
MS,JESSE WATTERS PRIMETIME,FOXNC,Last 12 months,104697,tv,
MS,SPECIAL RPT W/BRET BAIER,FOXNC,Last 12 months,104581,tv,
UT,"FIVE, THE",FOXNC,Last 12 months,104067,tv,
MS,FOX NEWS LIVE,FOXNC,Last 12 months,103274,tv,
MS,OUTNUMBERED,FOXNC,Last 12 months,103223,tv,
IA,OUTNUMBERED,FOXNC,Last 12 months,102116,tv,
KS,"FIVE, THE",FOXNC,Last 12 months,101559,tv,
WV,SPECIAL RPT W/BRET BAIER,FOXNC,Last 12 months,99690,tv,
ME,CNN NEWSROOM,CNN,Last 12 months,99597,tv,
NE,GUTFELD!,FOXNC,Last 12 months,99168,tv,
UT,GUTFELD!,FOXNC,Last 12 months,98443,tv,
NE,FOX NEWS LIVE,FOXNC,Last 12 months,98426,tv,
KS,AMERICAS NEWSROOM,FOXNC,Last 12 months,98161,tv,
NM,CNN NEWSROOM,CNN,Last 12 months,97289,tv,
KS,AMERICA REPORTS,FOXNC,Last 12 months,96760,tv,
KS,GUTFELD!,FOXNC,Last 12 months,96535,tv,
WV,JESSE WATTERS PRIMETIME,FOXNC,Last 12 months,96198,tv,
WV,"INGRAHAM ANGLE, THE",FOXNC,Last 12 months,95214,tv,
WV,FOX AND FRIENDS,FOXNC,Last 12 months,93701,tv,
ID,HANNITY,FOXNC,Last 12 months,93619,tv,
WV,FOX NEWS LIVE,FOXNC,Last 12 months,92289,tv,
NE,AMERICAS NEWSROOM,FOXNC,Last 12 months,90966,tv,
UT,SPECIAL RPT W/BRET BAIER,FOXNC,Last 12 months,88501,tv,
MS,AMERICAS NEWSROOM,FOXNC,Last 12 months,87934,tv,
WV,CNN NEWSROOM,CNN,Last 12 months,87822,tv,
WV,GUTFELD!,FOXNC,Last 12 months,85648,tv,
WV,AMERICAS NEWSROOM,FOXNC,Last 12 months,85459,tv,
ID,"FIVE, THE",FOXNC,Last 12 months,85301,tv,
ID,JESSE WATTERS PRIMETIME,FOXNC,Last 12 months,84703,tv,
NE,YOUR WORLD W/NEIL CAVUTO,FOXNC,Last 12 months,84606,tv,
UT,FOX NEWS LIVE,FOXNC,Last 12 months,83872,tv,
RI,CNN NEWSROOM,CNN,Last 12 months,83686,tv,
NM,BEAT W/ARI MELBER,MSNBC,Last 12 months,83103,tv,
ID,"INGRAHAM ANGLE, THE",FOXNC,Last 12 months,81223,tv,
KS,CNN NEWSROOM,CNN,Last 12 months,80385,tv,
NM,ALEX WAGNER TONIGHT,MSNBC,Last 12 months,79437,tv,
ID,GUTFELD!,FOXNC,Last 12 months,78313,tv,
NM,LAST WORD W/ L. ODONNELL,MSNBC,Last 12 months,78199,tv,
NM,ALL IN W/ CHRIS HAYES,MSNBC,Last 12 months,78069,tv,
NM,DEADLINE:WHITE HOUSE,MSNBC,Last 12 months,77966,tv,
NM,"FIVE, THE",FOXNC,Last 12 months,77454,tv,
UT,AMERICA REPORTS,FOXNC,Last 12 months,76090,tv,
NM,JESSE WATTERS PRIMETIME,FOXNC,Last 12 months,75592,tv,
MT,GUTFELD!,FOXNC,Last 12 months,75361,tv,
SD,HANNITY,FOXNC,Last 12 months,74387,tv,
NM,HANNITY,FOXNC,Last 12 months,74224,tv,
ID,AMERICA REPORTS,FOXNC,Last 12 months,74040,tv,
MT,"FIVE, THE",FOXNC,Last 12 months,73800,tv,
NM,11TH HOUR W/B. WILLIAMS,MSNBC,Last 12 months,72904,tv,
UT,CNN NEWSROOM,CNN,Last 12 months,72807,tv,
SD,JESSE WATTERS PRIMETIME,FOXNC,Last 12 months,72092,tv,
MT,JESSE WATTERS PRIMETIME,FOXNC,Last 12 months,71759,tv,
UT,OUTNUMBERED,FOXNC,Last 12 months,71478,tv,
ME,ERIN BURNETT OUTFRONT,CNN,Last 12 months,68819,tv,
MT,SPECIAL RPT W/BRET BAIER,FOXNC,Last 12 months,68244,tv,
DE,CNN NEWSROOM,CNN,Last 12 months,66154,tv,
SD,SPECIAL RPT W/BRET BAIER,FOXNC,Last 12 months,65712,tv,
SD,"INGRAHAM ANGLE, THE",FOXNC,Last 12 months,64468,tv,
ID,OUTNUMBERED,FOXNC,Last 12 months,64297,tv,
HI,ANDERSON COOPER 360,CNN,Last 12 months,64069,tv,
ME,ANDERSON COOPER 360,CNN,Last 12 months,63609,tv,
NH,CNN NEWSROOM,CNN,Last 12 months,63239,tv,
ID,SPECIAL RPT W/BRET BAIER,FOXNC,Last 12 months,62240,tv,
MT,AMERICA REPORTS,FOXNC,Last 12 months,61982,tv,
VT,CNN NEWSROOM,CNN,Last 12 months,61407,tv,
ME,LEAD WITH JAKE TAPPER,CNN,Last 12 months,60656,tv,
NH,GUTFELD!,FOXNC,Last 12 months,60570,tv,
SD,"FIVE, THE",FOXNC,Last 12 months,60287,tv,
HI,LEAD WITH JAKE TAPPER,CNN,Last 12 months,59602,tv,
HI,LAST WORD W/ L. ODONNELL,MSNBC,Last 12 months,59559,tv,
SD,GUTFELD!,FOXNC,Last 12 months,58736,tv,
HI,11TH HOUR W/B. WILLIAMS,MSNBC,Last 12 months,56824,tv,
NH,FOX AND FRIENDS,FOXNC,Last 12 months,55542,tv,
MT,OUTNUMBERED,FOXNC,Last 12 months,55198,tv,
NH,HANNITY,FOXNC,Last 12 months,55158,tv,
NH,MORNING JOE,MSNBC,Last 12 months,53896,tv,
SD,OUTNUMBERED,FOXNC,Last 12 months,53896,tv,
NH,"INGRAHAM ANGLE, THE",FOXNC,Last 12 months,53872,tv,
NH,"FIVE, THE",FOXNC,Last 12 months,53733,tv,
HI,ALEX WAGNER TONIGHT,MSNBC,Last 12 months,52877,tv,
RI,MORNING JOE,MSNBC,Last 12 months,52603,tv,
MT,HANNITY,FOXNC,Last 12 months,51679,tv,
MT,"INGRAHAM ANGLE, THE",FOXNC,Last 12 months,51499,tv,
MT,CNN NEWSROOM,CNN,Last 12 months,50835,tv,
ME,LAST WORD W/ L. ODONNELL,MSNBC,Last 12 months,50324,tv,
SD,AMERICA REPORTS,FOXNC,Last 12 months,50113,tv,
ME,MORNING JOE,MSNBC,Last 12 months,50023,tv,
RI,"FIVE, THE",FOXNC,Last 12 months,49673,tv,
ID,YOUR WORLD W/NEIL CAVUTO,FOXNC,Last 12 months,49377,tv,
NH,JESSE WATTERS PRIMETIME,FOXNC,Last 12 months,49102,tv,
ID,"LIFE, LIBERTY AND LEVIN",FOXNC,Last 12 months,48911,tv,
HI,ERIN BURNETT OUTFRONT,CNN,Last 12 months,48454,tv,
ME,DEADLINE:WHITE HOUSE,MSNBC,Last 12 months,46820,tv,
NH,SPECIAL RPT W/BRET BAIER,FOXNC,Last 12 months,46472,tv,
HI,SITUATION ROOM,CNN,Last 12 months,46007,tv,
SD,FOX NEWS LIVE,FOXNC,Last 12 months,44277,tv,
NH,LAST WORD W/ L. ODONNELL,MSNBC,Last 12 months,43960,tv,
MT,AMERICAS NEWSROOM,FOXNC,Last 12 months,43943,tv,
RI,SPECIAL RPT W/BRET BAIER,FOXNC,Last 12 months,43641,tv,
VT,LAST WORD W/ L. ODONNELL,MSNBC,Last 12 months,43017,tv,
HI,CNN TONIGHT,CNN,Last 12 months,43003,tv,
RI,FOX AND FRIENDS,FOXNC,Last 12 months,42955,tv,
RI,FOX NEWS LIVE,FOXNC,Last 12 months,42297,tv,
RI,DEADLINE:WHITE HOUSE,MSNBC,Last 12 months,42199,tv,
SD,11TH HOUR W/B. WILLIAMS,MSNBC,Last 12 months,42077,tv,
VT,ALEX WAGNER TONIGHT,MSNBC,Last 12 months,41681,tv,
RI,LEAD WITH JAKE TAPPER,CNN,Last 12 months,41530,tv,
RI,JESSE WATTERS PRIMETIME,FOXNC,Last 12 months,41225,tv,
VT,RACHEL MADDOW SHOW,MSNBC,Last 12 months,39162,tv,
RI,AMERICA REPORTS,FOXNC,Last 12 months,39083,tv,
ME,SITUATION ROOM,CNN,Last 12 months,38823,tv,
ND,"FIVE, THE",FOXNC,Last 12 months,37988,tv,
HI,"FIVE, THE",FOXNC,Last 12 months,37481,tv,
ME,ALEX WAGNER TONIGHT,MSNBC,Last 12 months,36312,tv,
ME,11TH HOUR W/B. WILLIAMS,MSNBC,Last 12 months,35629,tv,
DE,LEAD WITH JAKE TAPPER,CNN,Last 12 months,32755,tv,
DC,CNN NEWSROOM,CNN,Last 12 months,32736,tv,
DE,INSIDE POLITICS,CNN,Last 12 months,31303,tv,
DE,DEADLINE:WHITE HOUSE,MSNBC,Last 12 months,30159,tv,
ND,SPECIAL RPT W/BRET BAIER,FOXNC,Last 12 months,29646,tv,
DE,ANDERSON COOPER 360,CNN,Last 12 months,29232,tv,
VT,ALL IN W/ CHRIS HAYES,MSNBC,Last 12 months,28561,tv,
AK,LAST WORD W/ L. ODONNELL,MSNBC,Last 12 months,28122,tv,
DE,MORNING JOE,MSNBC,Last 12 months,26852,tv,
DE,ERIN BURNETT OUTFRONT,CNN,Last 12 months,26546,tv,
AK,BEAT W/ARI MELBER,MSNBC,Last 12 months,26528,tv,
AK,ALL IN W/ CHRIS HAYES,MSNBC,Last 12 months,26349,tv,
AK,DEADLINE:WHITE HOUSE,MSNBC,Last 12 months,26182,tv,
AK,11TH HOUR W/B. WILLIAMS,MSNBC,Last 12 months,25966,tv,
VT,MORNING JOE,MSNBC,Last 12 months,25903,tv,
VT,AYMAN,MSNBC,Last 12 months,25414,tv,
AK,REIDOUT,MSNBC,Last 12 months,25122,tv,
WY,SITUATION ROOM,CNN,Last 12 months,25041,tv,
VT,REIDOUT,MSNBC,Last 12 months,24948,tv,
DE,HANNITY,FOXNC,Last 12 months,24864,tv,
VT,DEADLINE:WHITE HOUSE,MSNBC,Last 12 months,24779,tv,
DE,SITUATION ROOM,CNN,Last 12 months,24606,tv,
VT,ANDERSON COOPER 360,CNN,Last 12 months,24544,tv,
WY,LEAD WITH JAKE TAPPER,CNN,Last 12 months,24434,tv,
AK,ALEX WAGNER TONIGHT,MSNBC,Last 12 months,24386,tv,
DE,GUTFELD!,FOXNC,Last 12 months,23136,tv,
ND,HANNITY,FOXNC,Last 12 months,22493,tv,
ND,YOUR WORLD W/NEIL CAVUTO,FOXNC,Last 12 months,22324,tv,
ND,FOX AND FRIENDS,FOXNC,Last 12 months,20517,tv,
WY,CNN NEWSROOM,CNN,Last 12 months,20419,tv,
ND,FOX REPORT WITH JON SCOTT,FOXNC,Last 12 months,20302,tv,
DC,ANDERSON COOPER 360,CNN,Last 12 months,20171,tv,
ND,JESSE WATTERS PRIMETIME,FOXNC,Last 12 months,19318,tv,
DC,MORNING JOE,MSNBC,Last 12 months,19306,tv,
AK,RACHEL MADDOW SHOW,MSNBC,Last 12 months,19298,tv,
DC,ALL IN W/ CHRIS HAYES,MSNBC,Last 12 months,18791,tv,
DC,LEAD WITH JAKE TAPPER,CNN,Last 12 months,18497,tv,
ND,TUCKER CARLSON TONIGHT,FOXNC,Last 12 months,18340,tv,
ND,FOX & FRIENDS SATURDAY,FOXNC,Last 12 months,17553,tv,
ND,AMERICAS NEWSROOM,FOXNC,Last 12 months,17497,tv,
DC,SITUATION ROOM,CNN,Last 12 months,16558,tv,
WY,ERIN BURNETT OUTFRONT,CNN,Last 12 months,16016,tv,
DC,ALEX WAGNER TONIGHT,MSNBC,Last 12 months,15827,tv,
DC,ERIN BURNETT OUTFRONT,CNN,Last 12 months,15430,tv,
DC,REIDOUT,MSNBC,Last 12 months,14992,tv,
WY,AMERICAS NEWSROOM,FOXNC,Last 12 months,14308,tv,
AK,KATY TUR REPORTS,MSNBC,Last 12 months,14156,tv,
DC,LAST WORD W/ L. ODONNELL,MSNBC,Last 12 months,14020,tv,
AK,CNN NEWSROOM,CNN,Last 12 months,13042,tv,
WY,FOX AND FRIENDS,FOXNC,Last 12 months,12908,tv,
WY,FOX NEWS LIVE,FOXNC,Last 12 months,11734,tv,
WY,INSIDE POLITICS,CNN,Last 12 months,11496,tv,
WY,"FAULKNER FOCUS, THE",FOXNC,Last 12 months,11441,tv,
WY,OUTNUMBERED,FOXNC,Last 12 months,10418,tv,
CA,CNN NEWSROOM,CNN,Since 2016,2819078,tv,
CA,MSNBC LIVE WKND EDITION,MSNBC,Since 2016,2480050,tv,
FL,MSNBC LIVE WKND EDITION,MSNBC,Since 2016,1948486,tv,
NY,MSNBC LIVE WKND EDITION,MSNBC,Since 2016,1849494,tv,
FL,CNN NEWSROOM,CNN,Since 2016,1735317,tv,
NY,CNN NEWSROOM,CNN,Since 2016,1688633,tv,
CA,HANNITY,FOXNC,Since 2016,1679171,tv,
TX,CNN NEWSROOM,CNN,Since 2016,1581348,tv,
CA,ANDERSON COOPER 360,CNN,Since 2016,1507122,tv,
FL,HANNITY,FOXNC,Since 2016,1435690,tv,
CA,RACHEL MADDOW SHOW,MSNBC,Since 2016,1371250,tv,
TX,MSNBC LIVE WKND EDITION,MSNBC,Since 2016,1353715,tv,
TX,HANNITY,FOXNC,Since 2016,1328003,tv,
CA,CNN TONIGHT,CNN,Since 2016,1263269,tv,
CA,LAST WORD W/ L. ODONNELL,MSNBC,Since 2016,1250506,tv,
CA,SITUATION ROOM,CNN,Since 2016,1182488,tv,
FL,"FIVE, THE",FOXNC,Since 2016,1177532,tv,
CA,TUCKER CARLSON TONIGHT,FOXNC,Since 2016,1163760,tv,
FL,OUTNUMBERED,FOXNC,Since 2016,1160769,tv,
FL,SPECIAL RPT W/BRET BAIER,FOXNC,Since 2016,1153820,tv,
FL,AMERICAS NEWSROOM,FOXNC,Since 2016,1080799,tv,
CA,11TH HOUR W/B. WILLIAMS,MSNBC,Since 2016,1079114,tv,
FL,FOX AND FRIENDS,FOXNC,Since 2016,1057184,tv,
PA,MSNBC LIVE WKND EDITION,MSNBC,Since 2016,1045267,tv,
FL,TUCKER CARLSON TONIGHT,FOXNC,Since 2016,1037410,tv,
TX,OUTNUMBERED,FOXNC,Since 2016,1014473,tv,
TX,TUCKER CARLSON TONIGHT,FOXNC,Since 2016,974414,tv,
PA,CNN NEWSROOM,CNN,Since 2016,974070,tv,
TX,AMERICAS NEWSROOM,FOXNC,Since 2016,957289,tv,
TX,SPECIAL RPT W/BRET BAIER,FOXNC,Since 2016,956547,tv,
TX,"FIVE, THE",FOXNC,Since 2016,946565,tv,
NY,ANDERSON COOPER 360,CNN,Since 2016,938249,tv,
FL,NEW DAY,CNN,Since 2016,888043,tv,
NY,HANNITY,FOXNC,Since 2016,885028,tv,
IL,MSNBC LIVE WKND EDITION,MSNBC,Since 2016,867129,tv,
NJ,CNN NEWSROOM,CNN,Since 2016,847469,tv,
OH,MSNBC LIVE WKND EDITION,MSNBC,Since 2016,844286,tv,
IL,CNN NEWSROOM,CNN,Since 2016,837414,tv,
NY,NEW DAY,CNN,Since 2016,828133,tv,
NY,RACHEL MADDOW SHOW,MSNBC,Since 2016,817719,tv,
NC,MSNBC LIVE WKND EDITION,MSNBC,Since 2016,817507,tv,
NJ,MSNBC LIVE WKND EDITION,MSNBC,Since 2016,804141,tv,
TX,ANDERSON COOPER 360,CNN,Since 2016,798399,tv,
GA,CNN NEWSROOM,CNN,Since 2016,785882,tv,
OH,CNN NEWSROOM,CNN,Since 2016,780676,tv,
NY,SITUATION ROOM,CNN,Since 2016,771274,tv,
PA,HANNITY,FOXNC,Since 2016,767709,tv,
TX,FOX AND FRIENDS,FOXNC,Since 2016,759255,tv,
NY,LAST WORD W/ L. ODONNELL,MSNBC,Since 2016,750441,tv,
VA,CNN NEWSROOM,CNN,Since 2016,736430,tv,
NC,CNN NEWSROOM,CNN,Since 2016,734539,tv,
VA,MSNBC LIVE WKND EDITION,MSNBC,Since 2016,728497,tv,
NY,ALL IN W/ CHRIS HAYES,MSNBC,Since 2016,715525,tv,
MI,MSNBC LIVE WKND EDITION,MSNBC,Since 2016,707005,tv,
OH,HANNITY,FOXNC,Since 2016,687146,tv,
NY,CNN TONIGHT,CNN,Since 2016,684028,tv,
NC,HANNITY,FOXNC,Since 2016,656916,tv,
GA,MSNBC LIVE WKND EDITION,MSNBC,Since 2016,653324,tv,
MI,CNN NEWSROOM,CNN,Since 2016,642375,tv,
MD,MSNBC LIVE WKND EDITION,MSNBC,Since 2016,637496,tv,
PA,"FIVE, THE",FOXNC,Since 2016,628346,tv,
GA,HANNITY,FOXNC,Since 2016,618920,tv,
MA,CNN NEWSROOM,CNN,Since 2016,613925,tv,
PA,FOX AND FRIENDS,FOXNC,Since 2016,601149,tv,
PA,SPECIAL RPT W/BRET BAIER,FOXNC,Since 2016,586749,tv,
MD,CNN NEWSROOM,CNN,Since 2016,582633,tv,
IL,HANNITY,FOXNC,Since 2016,579892,tv,
NJ,HANNITY,FOXNC,Since 2016,565184,tv,
PA,OUTNUMBERED,FOXNC,Since 2016,557864,tv,
PA,AMERICAS NEWSROOM,FOXNC,Since 2016,556757,tv,
PA,TUCKER CARLSON TONIGHT,FOXNC,Since 2016,543446,tv,
OH,"FIVE, THE",FOXNC,Since 2016,537330,tv,
MA,MSNBC LIVE WKND EDITION,MSNBC,Since 2016,530987,tv,
TN,HANNITY,FOXNC,Since 2016,520409,tv,
OH,OUTNUMBERED,FOXNC,Since 2016,520071,tv,
PA,NEW DAY,CNN,Since 2016,513303,tv,
OH,SPECIAL RPT W/BRET BAIER,FOXNC,Since 2016,503240,tv,
NC,FOX AND FRIENDS,FOXNC,Since 2016,501983,tv,
NC,"FIVE, THE",FOXNC,Since 2016,501778,tv,
MI,HANNITY,FOXNC,Since 2016,493252,tv,
NC,SPECIAL RPT W/BRET BAIER,FOXNC,Since 2016,492719,tv,
NC,OUTNUMBERED,FOXNC,Since 2016,491340,tv,
OH,TUCKER CARLSON TONIGHT,FOXNC,Since 2016,488231,tv,
VA,HANNITY,FOXNC,Since 2016,487361,tv,
NC,AMERICAS NEWSROOM,FOXNC,Since 2016,485656,tv,
NJ,ANDERSON COOPER 360,CNN,Since 2016,485603,tv,
OH,FOX AND FRIENDS,FOXNC,Since 2016,482396,tv,
OH,AMERICAS NEWSROOM,FOXNC,Since 2016,482075,tv,
GA,OUTNUMBERED,FOXNC,Since 2016,481040,tv,
AZ,CNN NEWSROOM,CNN,Since 2016,479381,tv,
GA,SPECIAL RPT W/BRET BAIER,FOXNC,Since 2016,475168,tv,
WA,MSNBC LIVE WKND EDITION,MSNBC,Since 2016,471560,tv,
WA,CNN NEWSROOM,CNN,Since 2016,469749,tv,
NC,TUCKER CARLSON TONIGHT,FOXNC,Since 2016,467479,tv,
TN,MSNBC LIVE WKND EDITION,MSNBC,Since 2016,466739,tv,
GA,"FIVE, THE",FOXNC,Since 2016,461402,tv,
TN,CNN NEWSROOM,CNN,Since 2016,458259,tv,
TN,OUTNUMBERED,FOXNC,Since 2016,457684,tv,
NJ,"FIVE, THE",FOXNC,Since 2016,454791,tv,
GA,FOX AND FRIENDS,FOXNC,Since 2016,453554,tv,
GA,AMERICAS NEWSROOM,FOXNC,Since 2016,449010,tv,
AL,HANNITY,FOXNC,Since 2016,443483,tv,
NJ,SPECIAL RPT W/BRET BAIER,FOXNC,Since 2016,439788,tv,
IL,"FIVE, THE",FOXNC,Since 2016,435091,tv,
GA,NEW DAY,CNN,Since 2016,434777,tv,
GA,TUCKER CARLSON TONIGHT,FOXNC,Since 2016,434211,tv,
IL,ANDERSON COOPER 360,CNN,Since 2016,430291,tv,
TN,AMERICAS NEWSROOM,FOXNC,Since 2016,427355,tv,
MO,MSNBC LIVE WKND EDITION,MSNBC,Since 2016,422883,tv,
IL,OUTNUMBERED,FOXNC,Since 2016,421604,tv,
TN,"FIVE, THE",FOXNC,Since 2016,416203,tv,
NJ,SITUATION ROOM,CNN,Since 2016,414705,tv,
IL,SPECIAL RPT W/BRET BAIER,FOXNC,Since 2016,413952,tv,
NJ,TUCKER CARLSON TONIGHT,FOXNC,Since 2016,412532,tv,
TN,FOX AND FRIENDS,FOXNC,Since 2016,411139,tv,
VA,"FIVE, THE",FOXNC,Since 2016,410103,tv,
IL,TUCKER CARLSON TONIGHT,FOXNC,Since 2016,409240,tv,
VA,SPECIAL RPT W/BRET BAIER,FOXNC,Since 2016,408567,tv,
MI,"FIVE, THE",FOXNC,Since 2016,405804,tv,
AZ,MSNBC LIVE WKND EDITION,MSNBC,Since 2016,404836,tv,
IN,MSNBC LIVE WKND EDITION,MSNBC,Since 2016,404725,tv,
TN,SPECIAL RPT W/BRET BAIER,FOXNC,Since 2016,403686,tv,
CO,MSNBC LIVE WKND EDITION,MSNBC,Since 2016,401440,tv,
IL,RACHEL MADDOW SHOW,MSNBC,Since 2016,392441,tv,
OH,YOUR WORLD W/NEIL CAVUTO,FOXNC,Since 2016,391085,tv,
VA,NEW DAY,CNN,Since 2016,388668,tv,
NJ,OUTNUMBERED,FOXNC,Since 2016,385977,tv,
VA,OUTNUMBERED,FOXNC,Since 2016,383544,tv,
IL,AMERICAS NEWSROOM,FOXNC,Since 2016,382583,tv,
MI,TUCKER CARLSON TONIGHT,FOXNC,Since 2016,380593,tv,
MI,SPECIAL RPT W/BRET BAIER,FOXNC,Since 2016,379381,tv,
NJ,NEW DAY,CNN,Since 2016,377482,tv,
AZ,HANNITY,FOXNC,Since 2016,376400,tv,
NC,NEW DAY,CNN,Since 2016,375971,tv,
VA,ANDERSON COOPER 360,CNN,Since 2016,374633,tv,
AL,CNN NEWSROOM,CNN,Since 2016,374181,tv,
VA,AMERICAS NEWSROOM,FOXNC,Since 2016,368763,tv,
VA,FOX AND FRIENDS,FOXNC,Since 2016,368150,tv,
AL,OUTNUMBERED,FOXNC,Since 2016,365812,tv,
TN,TUCKER CARLSON TONIGHT,FOXNC,Since 2016,364880,tv,
SC,MSNBC LIVE WKND EDITION,MSNBC,Since 2016,363934,tv,
SC,CNN NEWSROOM,CNN,Since 2016,360685,tv,
MI,FOX AND FRIENDS,FOXNC,Since 2016,354848,tv,
CT,MSNBC LIVE WKND EDITION,MSNBC,Since 2016,353878,tv,
MI,OUTNUMBERED,FOXNC,Since 2016,352628,tv,
MI,AMERICAS NEWSROOM,FOXNC,Since 2016,351265,tv,
MA,ANDERSON COOPER 360,CNN,Since 2016,347296,tv,
AL,AMERICAS NEWSROOM,FOXNC,Since 2016,346321,tv,
WI,MSNBC LIVE WKND EDITION,MSNBC,Since 2016,343941,tv,
SC,HANNITY,FOXNC,Since 2016,343050,tv,
AL,MSNBC LIVE WKND EDITION,MSNBC,Since 2016,342844,tv,
MO,HANNITY,FOXNC,Since 2016,339864,tv,
MA,NEW DAY,CNN,Since 2016,334652,tv,
CO,CNN NEWSROOM,CNN,Since 2016,334067,tv,
WA,HANNITY,FOXNC,Since 2016,333433,tv,
IN,CNN NEWSROOM,CNN,Since 2016,329079,tv,
MO,CNN NEWSROOM,CNN,Since 2016,327699,tv,
IN,HANNITY,FOXNC,Since 2016,325777,tv,
MN,CNN NEWSROOM,CNN,Since 2016,324694,tv,
MD,ANDERSON COOPER 360,CNN,Since 2016,321503,tv,
AL,"FIVE, THE",FOXNC,Since 2016,319612,tv,
TN,YOUR WORLD W/NEIL CAVUTO,FOXNC,Since 2016,318267,tv,
CT,CNN NEWSROOM,CNN,Since 2016,314651,tv,
MI,ANDERSON COOPER 360,CNN,Since 2016,309617,tv,
KY,HANNITY,FOXNC,Since 2016,308431,tv,
WI,CNN NEWSROOM,CNN,Since 2016,307320,tv,
AL,TUCKER CARLSON TONIGHT,FOXNC,Since 2016,307208,tv,
AL,SPECIAL RPT W/BRET BAIER,FOXNC,Since 2016,307176,tv,
LA,MSNBC LIVE WKND EDITION,MSNBC,Since 2016,306411,tv,
MA,SITUATION ROOM,CNN,Since 2016,306387,tv,
WI,HANNITY,FOXNC,Since 2016,305332,tv,
AL,FOX AND FRIENDS,FOXNC,Since 2016,305185,tv,
MN,MSNBC LIVE WKND EDITION,MSNBC,Since 2016,299939,tv,
LA,CNN NEWSROOM,CNN,Since 2016,299644,tv,
LA,HANNITY,FOXNC,Since 2016,297307,tv,
WA,RACHEL MADDOW SHOW,MSNBC,Since 2016,292748,tv,
KY,MSNBC LIVE WKND EDITION,MSNBC,Since 2016,289152,tv,
CO,HANNITY,FOXNC,Since 2016,288991,tv,
MD,SITUATION ROOM,CNN,Since 2016,288427,tv,
SC,SPECIAL RPT W/BRET BAIER,FOXNC,Since 2016,286793,tv,
SC,OUTNUMBERED,FOXNC,Since 2016,285832,tv,
SC,"FIVE, THE",FOXNC,Since 2016,281451,tv,
NV,CNN NEWSROOM,CNN,Since 2016,275522,tv,
IN,"FIVE, THE",FOXNC,Since 2016,274996,tv,
