year,month,medium,gender,age_group,ethnicity,political_lean,partisanship_scenario,diet_threshold,value
2020,12,tv,All,25-34,white+other,R,lenient,50,0.052
2020,12,tv,All,35-44,white+other,R,lenient,50,0.068
2020,12,tv,All,45-54,white+other,R,lenient,50,0.127
2020,12,tv,All,55+,white+other,R,lenient,50,0.190
2021,1,tv,All,18-24,asian,R,lenient,50,0.048
2021,1,tv,All,25-34,asian,R,lenient,50,0.041
2021,1,tv,All,35-44,asian,R,lenient,50,0.056
2021,1,tv,All,45-54,asian,R,lenient,50,0.061
2021,1,tv,All,55+,asian,R,lenient,50,0.114
2021,1,tv,All,18-24,black,R,lenient,50,0.016
2021,1,tv,All,25-34,black,R,lenient,50,0.013
2021,1,tv,All,35-44,black,R,lenient,50,0.026
2021,1,tv,All,45-54,black,R,lenient,50,0.018
2021,1,tv,All,55+,black,R,lenient,50,0.015
2021,1,tv,All,18-24,hispanic,R,lenient,50,0.020
2021,1,tv,All,25-34,hispanic,R,lenient,50,0.032
2021,1,tv,All,35-44,hispanic,R,lenient,50,0.027
2021,1,tv,All,45-54,hispanic,R,lenient,50,0.045
2021,1,tv,All,55+,hispanic,R,lenient,50,0.045
2021,1,tv,All,18-24,white+other,R,lenient,50,0.071
2021,1,tv,All,25-34,white+other,R,lenient,50,0.069
2021,1,tv,All,35-44,white+other,R,lenient,50,0.090
2021,1,tv,All,45-54,white+other,R,lenient,50,0.154
2021,1,tv,All,55+,white+other,R,lenient,50,0.201
2021,2,tv,All,18-24,asian,R,lenient,50,0.031
2021,2,tv,All,25-34,asian,R,lenient,50,0.036
2021,2,tv,All,35-44,asian,R,lenient,50,0.042
2021,2,tv,All,45-54,asian,R,lenient,50,0.064
2021,2,tv,All,55+,asian,R,lenient,50,0.095
2021,2,tv,All,18-24,black,R,lenient,50,0.020
2021,2,tv,All,25-34,black,R,lenient,50,0.008
2021,2,tv,All,35-44,black,R,lenient,50,0.018
2021,2,tv,All,45-54,black,R,lenient,50,0.019
2021,2,tv,All,55+,black,R,lenient,50,0.016
2021,2,tv,All,18-24,hispanic,R,lenient,50,0.017
2021,2,tv,All,25-34,hispanic,R,lenient,50,0.013
2021,2,tv,All,35-44,hispanic,R,lenient,50,0.023
2021,2,tv,All,45-54,hispanic,R,lenient,50,0.035
2021,2,tv,All,55+,hispanic,R,lenient,50,0.042
2021,2,tv,All,18-24,white+other,R,lenient,50,0.056
2021,2,tv,All,25-34,white+other,R,lenient,50,0.047
2021,2,tv,All,35-44,white+other,R,lenient,50,0.067
2021,2,tv,All,45-54,white+other,R,lenient,50,0.125
2021,2,tv,All,55+,white+other,R,lenient,50,0.186
2021,3,tv,All,18-24,asian,R,lenient,50,0.019
2021,3,tv,All,25-34,asian,R,lenient,50,0.026
2021,3,tv,All,35-44,asian,R,lenient,50,0.036
2021,3,tv,All,45-54,asian,R,lenient,50,0.057
2021,3,tv,All,55+,asian,R,lenient,50,0.085
2021,3,tv,All,18-24,black,R,lenient,50,0.013
2021,3,tv,All,25-34,black,R,lenient,50,0.014
2021,3,tv,All,35-44,black,R,lenient,50,0.018
2021,3,tv,All,45-54,black,R,lenient,50,0.016
2021,3,tv,All,55+,black,R,lenient,50,0.014
2021,3,tv,All,18-24,hispanic,R,lenient,50,0.015
2021,3,tv,All,25-34,hispanic,R,lenient,50,0.015
2021,3,tv,All,35-44,hispanic,R,lenient,50,0.019
2021,3,tv,All,45-54,hispanic,R,lenient,50,0.036
2021,3,tv,All,55+,hispanic,R,lenient,50,0.041
2021,3,tv,All,18-24,white+other,R,lenient,50,0.055
2021,3,tv,All,25-34,white+other,R,lenient,50,0.046
2021,3,tv,All,35-44,white+other,R,lenient,50,0.065
2021,3,tv,All,45-54,white+other,R,lenient,50,0.113
2021,3,tv,All,55+,white+other,R,lenient,50,0.180
2021,4,tv,All,18-24,asian,R,lenient,50,0.029
2021,4,tv,All,25-34,asian,R,lenient,50,0.035
2021,4,tv,All,35-44,asian,R,lenient,50,0.048
2021,4,tv,All,45-54,asian,R,lenient,50,0.050
2021,4,tv,All,55+,asian,R,lenient,50,0.098
2021,4,tv,All,18-24,black,R,lenient,50,0.013
2021,4,tv,All,25-34,black,R,lenient,50,0.019
2021,4,tv,All,35-44,black,R,lenient,50,0.014
2021,4,tv,All,45-54,black,R,lenient,50,0.013
2021,4,tv,All,55+,black,R,lenient,50,0.016
2021,4,tv,All,18-24,hispanic,R,lenient,50,0.012
2021,4,tv,All,25-34,hispanic,R,lenient,50,0.013
2021,4,tv,All,35-44,hispanic,R,lenient,50,0.021
2021,4,tv,All,45-54,hispanic,R,lenient,50,0.034
2021,4,tv,All,55+,hispanic,R,lenient,50,0.034
2021,4,tv,All,18-24,white+other,R,lenient,50,0.053
2021,4,tv,All,25-34,white+other,R,lenient,50,0.050
2021,4,tv,All,35-44,white+other,R,lenient,50,0.070
2021,4,tv,All,45-54,white+other,R,lenient,50,0.120
2021,4,tv,All,55+,white+other,R,lenient,50,0.183
2021,5,tv,All,18-24,asian,R,lenient,50,0.037
2021,5,tv,All,25-34,asian,R,lenient,50,0.025
2021,5,tv,All,35-44,asian,R,lenient,50,0.036
2021,5,tv,All,45-54,asian,R,lenient,50,0.066
2021,5,tv,All,55+,asian,R,lenient,50,0.093
2021,5,tv,All,18-24,black,R,lenient,50,0.020
2021,5,tv,All,25-34,black,R,lenient,50,0.010
2021,5,tv,All,35-44,black,R,lenient,50,0.012
2021,5,tv,All,45-54,black,R,lenient,50,0.011
2021,5,tv,All,55+,black,R,lenient,50,0.016
2021,5,tv,All,18-24,hispanic,R,lenient,50,0.012
2021,5,tv,All,25-34,hispanic,R,lenient,50,0.014
2021,5,tv,All,35-44,hispanic,R,lenient,50,0.015
2021,5,tv,All,45-54,hispanic,R,lenient,50,0.029
2021,5,tv,All,55+,hispanic,R,lenient,50,0.036
2021,5,tv,All,18-24,white+other,R,lenient,50,0.050
2021,5,tv,All,25-34,white+other,R,lenient,50,0.042
2021,5,tv,All,35-44,white+other,R,lenient,50,0.065
2021,5,tv,All,45-54,white+other,R,lenient,50,0.115
2021,5,tv,All,55+,white+other,R,lenient,50,0.182
2021,6,tv,All,18-24,asian,R,lenient,50,0.025
2021,6,tv,All,25-34,asian,R,lenient,50,0.028
2021,6,tv,All,35-44,asian,R,lenient,50,0.043
2021,6,tv,All,45-54,asian,R,lenient,50,0.062
2021,6,tv,All,55+,asian,R,lenient,50,0.077
2021,6,tv,All,18-24,black,R,lenient,50,0.011
2021,6,tv,All,25-34,black,R,lenient,50,0.005
2021,6,tv,All,35-44,black,R,lenient,50,0.013
2021,6,tv,All,45-54,black,R,lenient,50,0.015
2021,6,tv,All,55+,black,R,lenient,50,0.017
2021,6,tv,All,18-24,hispanic,R,lenient,50,0.015
2021,6,tv,All,25-34,hispanic,R,lenient,50,0.013
2021,6,tv,All,35-44,hispanic,R,lenient,50,0.016
2021,6,tv,All,45-54,hispanic,R,lenient,50,0.032
2021,6,tv,All,55+,hispanic,R,lenient,50,0.034
2021,6,tv,All,18-24,white+other,R,lenient,50,0.050
2021,6,tv,All,25-34,white+other,R,lenient,50,0.047
2021,6,tv,All,35-44,white+other,R,lenient,50,0.064
2021,6,tv,All,45-54,white+other,R,lenient,50,0.121
2021,6,tv,All,55+,white+other,R,lenient,50,0.178
2021,7,tv,All,18-24,asian,R,lenient,50,0.016
2021,7,tv,All,25-34,asian,R,lenient,50,0.035
2021,7,tv,All,35-44,asian,R,lenient,50,0.020
2021,7,tv,All,45-54,asian,R,lenient,50,0.051
2021,7,tv,All,55+,asian,R,lenient,50,0.073
2021,7,tv,All,18-24,black,R,lenient,50,0.022
2021,7,tv,All,25-34,black,R,lenient,50,0.012
2021,7,tv,All,35-44,black,R,lenient,50,0.015
2021,7,tv,All,45-54,black,R,lenient,50,0.019
2021,7,tv,All,55+,black,R,lenient,50,0.016
2021,7,tv,All,18-24,hispanic,R,lenient,50,0.015
2021,7,tv,All,25-34,hispanic,R,lenient,50,0.013
2021,7,tv,All,35-44,hispanic,R,lenient,50,0.012
2021,7,tv,All,45-54,hispanic,R,lenient,50,0.029
2021,7,tv,All,55+,hispanic,R,lenient,50,0.035
2021,7,tv,All,18-24,white+other,R,lenient,50,0.047
2021,7,tv,All,25-34,white+other,R,lenient,50,0.043
2021,7,tv,All,35-44,white+other,R,lenient,50,0.057
2021,7,tv,All,45-54,white+other,R,lenient,50,0.111
2021,7,tv,All,55+,white+other,R,lenient,50,0.176
2021,8,tv,All,18-24,asian,R,lenient,50,0.032
2021,8,tv,All,25-34,asian,R,lenient,50,0.032
2021,8,tv,All,35-44,asian,R,lenient,50,0.040
2021,8,tv,All,45-54,asian,R,lenient,50,0.068
2021,8,tv,All,55+,asian,R,lenient,50,0.088
2021,8,tv,All,18-24,black,R,lenient,50,0.016
2021,8,tv,All,25-34,black,R,lenient,50,0.018
2021,8,tv,All,35-44,black,R,lenient,50,0.017
2021,8,tv,All,45-54,black,R,lenient,50,0.019
2021,8,tv,All,55+,black,R,lenient,50,0.019
2021,8,tv,All,18-24,hispanic,R,lenient,50,0.016
2021,8,tv,All,25-34,hispanic,R,lenient,50,0.016
2021,8,tv,All,35-44,hispanic,R,lenient,50,0.019
2021,8,tv,All,45-54,hispanic,R,lenient,50,0.038
2021,8,tv,All,55+,hispanic,R,lenient,50,0.043
2021,8,tv,All,18-24,white+other,R,lenient,50,0.059
2021,8,tv,All,25-34,white+other,R,lenient,50,0.055
2021,8,tv,All,35-44,white+other,R,lenient,50,0.074
2021,8,tv,All,45-54,white+other,R,lenient,50,0.131
2021,8,tv,All,55+,white+other,R,lenient,50,0.188
2021,9,tv,All,18-24,asian,R,lenient,50,0.040
2021,9,tv,All,25-34,asian,R,lenient,50,0.026
2021,9,tv,All,35-44,asian,R,lenient,50,0.039
2021,9,tv,All,45-54,asian,R,lenient,50,0.060
2021,9,tv,All,55+,asian,R,lenient,50,0.078
2021,9,tv,All,18-24,black,R,lenient,50,0.009
2021,9,tv,All,25-34,black,R,lenient,50,0.010
2021,9,tv,All,35-44,black,R,lenient,50,0.016
2021,9,tv,All,45-54,black,R,lenient,50,0.013
2021,9,tv,All,55+,black,R,lenient,50,0.020
2021,9,tv,All,18-24,hispanic,R,lenient,50,0.020
2021,9,tv,All,25-34,hispanic,R,lenient,50,0.015
2021,9,tv,All,35-44,hispanic,R,lenient,50,0.020
2021,9,tv,All,45-54,hispanic,R,lenient,50,0.033
2021,9,tv,All,55+,hispanic,R,lenient,50,0.042
2021,9,tv,All,18-24,white+other,R,lenient,50,0.054
2021,9,tv,All,25-34,white+other,R,lenient,50,0.056
2021,9,tv,All,35-44,white+other,R,lenient,50,0.073
2021,9,tv,All,45-54,white+other,R,lenient,50,0.127
2021,9,tv,All,55+,white+other,R,lenient,50,0.189
2021,10,tv,All,18-24,asian,R,lenient,50,0.037
2021,10,tv,All,25-34,asian,R,lenient,50,0.025
2021,10,tv,All,35-44,asian,R,lenient,50,0.042
2021,10,tv,All,45-54,asian,R,lenient,50,0.052
2021,10,tv,All,55+,asian,R,lenient,50,0.080
2021,10,tv,All,18-24,black,R,lenient,50,0.024
2021,10,tv,All,25-34,black,R,lenient,50,0.018
2021,10,tv,All,35-44,black,R,lenient,50,0.017
2021,10,tv,All,45-54,black,R,lenient,50,0.010
2021,10,tv,All,55+,black,R,lenient,50,0.018
2021,10,tv,All,18-24,hispanic,R,lenient,50,0.016
2021,10,tv,All,25-34,hispanic,R,lenient,50,0.014
2021,10,tv,All,35-44,hispanic,R,lenient,50,0.016
2021,10,tv,All,45-54,hispanic,R,lenient,50,0.031
2021,10,tv,All,55+,hispanic,R,lenient,50,0.040
2021,10,tv,All,18-24,white+other,R,lenient,50,0.047
2021,10,tv,All,25-34,white+other,R,lenient,50,0.050
2021,10,tv,All,35-44,white+other,R,lenient,50,0.064
2021,10,tv,All,45-54,white+other,R,lenient,50,0.119
2021,10,tv,All,55+,white+other,R,lenient,50,0.186
2021,11,tv,All,18-24,asian,R,lenient,50,0.036
2021,11,tv,All,25-34,asian,R,lenient,50,0.017
2021,11,tv,All,35-44,asian,R,lenient,50,0.045
2021,11,tv,All,45-54,asian,R,lenient,50,0.069
2021,11,tv,All,55+,asian,R,lenient,50,0.086
2021,11,tv,All,18-24,black,R,lenient,50,0.007
2021,11,tv,All,25-34,black,R,lenient,50,0.012
2021,11,tv,All,35-44,black,R,lenient,50,0.013
2021,11,tv,All,45-54,black,R,lenient,50,0.019
2021,11,tv,All,55+,black,R,lenient,50,0.021
2021,11,tv,All,18-24,hispanic,R,lenient,50,0.014
2021,11,tv,All,25-34,hispanic,R,lenient,50,0.017
2021,11,tv,All,35-44,hispanic,R,lenient,50,0.016
2021,11,tv,All,45-54,hispanic,R,lenient,50,0.034
2021,11,tv,All,55+,hispanic,R,lenient,50,0.041
2021,11,tv,All,18-24,white+other,R,lenient,50,0.058
2021,11,tv,All,25-34,white+other,R,lenient,50,0.058
2021,11,tv,All,35-44,white+other,R,lenient,50,0.076
2021,11,tv,All,45-54,white+other,R,lenient,50,0.136
2021,11,tv,All,55+,white+other,R,lenient,50,0.198
2021,12,tv,All,18-24,asian,R,lenient,50,0.040
2021,12,tv,All,25-34,asian,R,lenient,50,0.025
2021,12,tv,All,35-44,asian,R,lenient,50,0.040
2021,12,tv,All,45-54,asian,R,lenient,50,0.057
2021,12,tv,All,55+,asian,R,lenient,50,0.078
2021,12,tv,All,18-24,black,R,lenient,50,0.013
2021,12,tv,All,25-34,black,R,lenient,50,0.016
2021,12,tv,All,35-44,black,R,lenient,50,0.016
2021,12,tv,All,45-54,black,R,lenient,50,0.016
2021,12,tv,All,55+,black,R,lenient,50,0.017
2021,12,tv,All,18-24,hispanic,R,lenient,50,0.016
2021,12,tv,All,25-34,hispanic,R,lenient,50,0.016
2021,12,tv,All,35-44,hispanic,R,lenient,50,0.014
2021,12,tv,All,45-54,hispanic,R,lenient,50,0.031
2021,12,tv,All,55+,hispanic,R,lenient,50,0.036
2021,12,tv,All,18-24,white+other,R,lenient,50,0.052
2021,12,tv,All,25-34,white+other,R,lenient,50,0.049
2021,12,tv,All,35-44,white+other,R,lenient,50,0.068
2021,12,tv,All,45-54,white+other,R,lenient,50,0.122
2021,12,tv,All,55+,white+other,R,lenient,50,0.185
2022,1,tv,All,18-24,asian,R,lenient,50,0.048
2022,1,tv,All,25-34,asian,R,lenient,50,0.028
2022,1,tv,All,35-44,asian,R,lenient,50,0.040
2022,1,tv,All,45-54,asian,R,lenient,50,0.047
2022,1,tv,All,55+,asian,R,lenient,50,0.084
2022,1,tv,All,18-24,black,R,lenient,50,0.019
2022,1,tv,All,25-34,black,R,lenient,50,0.018
2022,1,tv,All,35-44,black,R,lenient,50,0.009
2022,1,tv,All,45-54,black,R,lenient,50,0.020
2022,1,tv,All,55+,black,R,lenient,50,0.020
2022,1,tv,All,18-24,hispanic,R,lenient,50,0.019
2022,1,tv,All,25-34,hispanic,R,lenient,50,0.010
2022,1,tv,All,35-44,hispanic,R,lenient,50,0.014
2022,1,tv,All,45-54,hispanic,R,lenient,50,0.033
2022,1,tv,All,55+,hispanic,R,lenient,50,0.035
2022,1,tv,All,18-24,white+other,R,lenient,50,0.052
2022,1,tv,All,25-34,white+other,R,lenient,50,0.046
2022,1,tv,All,35-44,white+other,R,lenient,50,0.065
2022,1,tv,All,45-54,white+other,R,lenient,50,0.122
2022,1,tv,All,55+,white+other,R,lenient,50,0.184
2022,2,tv,All,18-24,asian,R,lenient,50,0.042
2022,2,tv,All,25-34,asian,R,lenient,50,0.027
2022,2,tv,All,35-44,asian,R,lenient,50,0.064
2022,2,tv,All,45-54,asian,R,lenient,50,0.071
2022,2,tv,All,55+,asian,R,lenient,50,0.103
2022,2,tv,All,18-24,black,R,lenient,50,0.018
2022,2,tv,All,25-34,black,R,lenient,50,0.025
2022,2,tv,All,35-44,black,R,lenient,50,0.018
2022,2,tv,All,45-54,black,R,lenient,50,0.022
2022,2,tv,All,55+,black,R,lenient,50,0.023
2022,2,tv,All,18-24,hispanic,R,lenient,50,0.018
2022,2,tv,All,25-34,hispanic,R,lenient,50,0.024
2022,2,tv,All,35-44,hispanic,R,lenient,50,0.020
2022,2,tv,All,45-54,hispanic,R,lenient,50,0.041
2022,2,tv,All,55+,hispanic,R,lenient,50,0.052
2022,2,tv,All,18-24,white+other,R,lenient,50,0.059
2022,2,tv,All,25-34,white+other,R,lenient,50,0.063
2022,2,tv,All,35-44,white+other,R,lenient,50,0.093
2022,2,tv,All,45-54,white+other,R,lenient,50,0.148
2022,2,tv,All,55+,white+other,R,lenient,50,0.203
2022,3,tv,All,18-24,asian,R,lenient,50,0.048
2022,3,tv,All,25-34,asian,R,lenient,50,0.032
2022,3,tv,All,35-44,asian,R,lenient,50,0.065
2022,3,tv,All,45-54,asian,R,lenient,50,0.078
2022,3,tv,All,55+,asian,R,lenient,50,0.108
2022,3,tv,All,18-24,black,R,lenient,50,0.022
2022,3,tv,All,25-34,black,R,lenient,50,0.020
2022,3,tv,All,35-44,black,R,lenient,50,0.022
2022,3,tv,All,45-54,black,R,lenient,50,0.024
2022,3,tv,All,55+,black,R,lenient,50,0.025
2022,3,tv,All,18-24,hispanic,R,lenient,50,0.025
2022,3,tv,All,25-34,hispanic,R,lenient,50,0.025
2022,3,tv,All,35-44,hispanic,R,lenient,50,0.026
2022,3,tv,All,45-54,hispanic,R,lenient,50,0.044
2022,3,tv,All,55+,hispanic,R,lenient,50,0.054
2022,3,tv,All,18-24,white+other,R,lenient,50,0.069
2022,3,tv,All,25-34,white+other,R,lenient,50,0.070
2022,3,tv,All,35-44,white+other,R,lenient,50,0.089
2022,3,tv,All,45-54,white+other,R,lenient,50,0.152
2022,3,tv,All,55+,white+other,R,lenient,50,0.213
2022,4,tv,All,18-24,asian,R,lenient,50,0.040
2022,4,tv,All,25-34,asian,R,lenient,50,0.029
2022,4,tv,All,35-44,asian,R,lenient,50,0.047
2022,4,tv,All,45-54,asian,R,lenient,50,0.075
2022,4,tv,All,55+,asian,R,lenient,50,0.109
2022,4,tv,All,18-24,black,R,lenient,50,0.014
2022,4,tv,All,25-34,black,R,lenient,50,0.023
2022,4,tv,All,35-44,black,R,lenient,50,0.023
2022,4,tv,All,45-54,black,R,lenient,50,0.017
2022,4,tv,All,55+,black,R,lenient,50,0.023
2022,4,tv,All,18-24,hispanic,R,lenient,50,0.019
2022,4,tv,All,25-34,hispanic,R,lenient,50,0.022
2022,4,tv,All,35-44,hispanic,R,lenient,50,0.026
2022,4,tv,All,45-54,hispanic,R,lenient,50,0.042
2022,4,tv,All,55+,hispanic,R,lenient,50,0.049
2022,4,tv,All,18-24,white+other,R,lenient,50,0.055
2022,4,tv,All,25-34,white+other,R,lenient,50,0.062
2022,4,tv,All,35-44,white+other,R,lenient,50,0.077
2022,4,tv,All,45-54,white+other,R,lenient,50,0.133
2022,4,tv,All,55+,white+other,R,lenient,50,0.201
2022,5,tv,All,18-24,asian,R,lenient,50,0.050
2022,5,tv,All,25-34,asian,R,lenient,50,0.023
2022,5,tv,All,35-44,asian,R,lenient,50,0.046
2022,5,tv,All,45-54,asian,R,lenient,50,0.068
2022,5,tv,All,55+,asian,R,lenient,50,0.100
2022,5,tv,All,18-24,black,R,lenient,50,0.014
2022,5,tv,All,25-34,black,R,lenient,50,0.018
2022,5,tv,All,35-44,black,R,lenient,50,0.015
2022,5,tv,All,45-54,black,R,lenient,50,0.024
2022,5,tv,All,55+,black,R,lenient,50,0.024
2022,5,tv,All,18-24,hispanic,R,lenient,50,0.020
2022,5,tv,All,25-34,hispanic,R,lenient,50,0.021
2022,5,tv,All,35-44,hispanic,R,lenient,50,0.020
2022,5,tv,All,45-54,hispanic,R,lenient,50,0.039
2022,5,tv,All,55+,hispanic,R,lenient,50,0.048
2022,5,tv,All,18-24,white+other,R,lenient,50,0.054
2022,5,tv,All,25-34,white+other,R,lenient,50,0.052
2022,5,tv,All,35-44,white+other,R,lenient,50,0.073
2022,5,tv,All,45-54,white+other,R,lenient,50,0.128
2022,5,tv,All,55+,white+other,R,lenient,50,0.196
2022,6,tv,All,18-24,asian,R,lenient,50,0.040
2022,6,tv,All,25-34,asian,R,lenient,50,0.029
2022,6,tv,All,35-44,asian,R,lenient,50,0.041
2022,6,tv,All,45-54,asian,R,lenient,50,0.065
2022,6,tv,All,55+,asian,R,lenient,50,0.107
2022,6,tv,All,18-24,black,R,lenient,50,0.014
2022,6,tv,All,25-34,black,R,lenient,50,0.013
2022,6,tv,All,35-44,black,R,lenient,50,0.015
2022,6,tv,All,45-54,black,R,lenient,50,0.023
2022,6,tv,All,55+,black,R,lenient,50,0.019
2022,6,tv,All,18-24,hispanic,R,lenient,50,0.019
2022,6,tv,All,25-34,hispanic,R,lenient,50,0.020
2022,6,tv,All,35-44,hispanic,R,lenient,50,0.017
2022,6,tv,All,45-54,hispanic,R,lenient,50,0.037
2022,6,tv,All,55+,hispanic,R,lenient,50,0.048
2022,6,tv,All,18-24,white+other,R,lenient,50,0.050
2022,6,tv,All,25-34,white+other,R,lenient,50,0.050
2022,6,tv,All,35-44,white+other,R,lenient,50,0.069
2022,6,tv,All,45-54,white+other,R,lenient,50,0.125
2022,6,tv,All,55+,white+other,R,lenient,50,0.193
2022,7,tv,All,18-24,asian,R,lenient,50,0.045
2022,7,tv,All,25-34,asian,R,lenient,50,0.034
2022,7,tv,All,35-44,asian,R,lenient,50,0.054
2022,7,tv,All,45-54,asian,R,lenient,50,0.056
2022,7,tv,All,55+,asian,R,lenient,50,0.108
2022,7,tv,All,18-24,black,R,lenient,50,0.017
2022,7,tv,All,25-34,black,R,lenient,50,0.013
2022,7,tv,All,35-44,black,R,lenient,50,0.018
2022,7,tv,All,45-54,black,R,lenient,50,0.019
2022,7,tv,All,55+,black,R,lenient,50,0.020
2022,7,tv,All,18-24,hispanic,R,lenient,50,0.020
2022,7,tv,All,25-34,hispanic,R,lenient,50,0.018
2022,7,tv,All,35-44,hispanic,R,lenient,50,0.018
2022,7,tv,All,45-54,hispanic,R,lenient,50,0.035
2022,7,tv,All,55+,hispanic,R,lenient,50,0.045
2022,7,tv,All,18-24,white+other,R,lenient,50,0.052
2022,7,tv,All,25-34,white+other,R,lenient,50,0.049
2022,7,tv,All,35-44,white+other,R,lenient,50,0.068
2022,7,tv,All,45-54,white+other,R,lenient,50,0.120
2022,7,tv,All,55+,white+other,R,lenient,50,0.196
2022,8,tv,All,18-24,asian,R,lenient,50,0.033
2022,8,tv,All,25-34,asian,R,lenient,50,0.031
2022,8,tv,All,35-44,asian,R,lenient,50,0.039
2022,8,tv,All,45-54,asian,R,lenient,50,0.062
2022,8,tv,All,55+,asian,R,lenient,50,0.108
2022,8,tv,All,18-24,black,R,lenient,50,0.019
2022,8,tv,All,25-34,black,R,lenient,50,0.010
2022,8,tv,All,35-44,black,R,lenient,50,0.015
2022,8,tv,All,45-54,black,R,lenient,50,0.017
2022,8,tv,All,55+,black,R,lenient,50,0.020
2022,8,tv,All,18-24,hispanic,R,lenient,50,0.020
2022,8,tv,All,25-34,hispanic,R,lenient,50,0.018
2022,8,tv,All,35-44,hispanic,R,lenient,50,0.016
2022,8,tv,All,45-54,hispanic,R,lenient,50,0.036
2022,8,tv,All,55+,hispanic,R,lenient,50,0.042
2022,8,tv,All,18-24,white+other,R,lenient,50,0.054
2022,8,tv,All,25-34,white+other,R,lenient,50,0.054
2022,8,tv,All,35-44,white+other,R,lenient,50,0.067
2022,8,tv,All,45-54,white+other,R,lenient,50,0.126
2022,8,tv,All,55+,white+other,R,lenient,50,0.199
2022,9,tv,All,18-24,asian,R,lenient,50,0.039
2022,9,tv,All,25-34,asian,R,lenient,50,0.022
2022,9,tv,All,35-44,asian,R,lenient,50,0.038
2022,9,tv,All,45-54,asian,R,lenient,50,0.057
2022,9,tv,All,55+,asian,R,lenient,50,0.093
2022,9,tv,All,18-24,black,R,lenient,50,0.009
2022,9,tv,All,25-34,black,R,lenient,50,0.012
2022,9,tv,All,35-44,black,R,lenient,50,0.011
2022,9,tv,All,45-54,black,R,lenient,50,0.017
2022,9,tv,All,55+,black,R,lenient,50,0.019
2022,9,tv,All,18-24,hispanic,R,lenient,50,0.014
2022,9,tv,All,25-34,hispanic,R,lenient,50,0.015
2022,9,tv,All,35-44,hispanic,R,lenient,50,0.014
2022,9,tv,All,45-54,hispanic,R,lenient,50,0.031
2022,9,tv,All,55+,hispanic,R,lenient,50,0.040
2022,9,tv,All,18-24,white+other,R,lenient,50,0.050
2022,9,tv,All,25-34,white+other,R,lenient,50,0.047
2022,9,tv,All,35-44,white+other,R,lenient,50,0.070
2022,9,tv,All,45-54,white+other,R,lenient,50,0.118
2022,9,tv,All,55+,white+other,R,lenient,50,0.187
2022,10,tv,All,18-24,asian,R,lenient,50,0.033
2022,10,tv,All,25-34,asian,R,lenient,50,0.026
2022,10,tv,All,35-44,asian,R,lenient,50,0.039
2022,10,tv,All,45-54,asian,R,lenient,50,0.052
2022,10,tv,All,55+,asian,R,lenient,50,0.110
2022,10,tv,All,18-24,black,R,lenient,50,0.014
2022,10,tv,All,25-34,black,R,lenient,50,0.012
2022,10,tv,All,35-44,black,R,lenient,50,0.013
2022,10,tv,All,45-54,black,R,lenient,50,0.014
2022,10,tv,All,55+,black,R,lenient,50,0.018
2022,10,tv,All,18-24,hispanic,R,lenient,50,0.018
2022,10,tv,All,25-34,hispanic,R,lenient,50,0.014
2022,10,tv,All,35-44,hispanic,R,lenient,50,0.012
2022,10,tv,All,45-54,hispanic,R,lenient,50,0.032
2022,10,tv,All,55+,hispanic,R,lenient,50,0.042
2022,10,tv,All,18-24,white+other,R,lenient,50,0.047
2022,10,tv,All,25-34,white+other,R,lenient,50,0.043
2022,10,tv,All,35-44,white+other,R,lenient,50,0.061
2022,10,tv,All,45-54,white+other,R,lenient,50,0.117
2022,10,tv,All,55+,white+other,R,lenient,50,0.193
2022,11,tv,All,18-24,asian,R,lenient,50,0.026
2022,11,tv,All,25-34,asian,R,lenient,50,0.030
2022,11,tv,All,35-44,asian,R,lenient,50,0.039
2022,11,tv,All,45-54,asian,R,lenient,50,0.054
2022,11,tv,All,55+,asian,R,lenient,50,0.120
2022,11,tv,All,18-24,black,R,lenient,50,0.007
2022,11,tv,All,25-34,black,R,lenient,50,0.009
2022,11,tv,All,35-44,black,R,lenient,50,0.017
2022,11,tv,All,45-54,black,R,lenient,50,0.019
2022,11,tv,All,55+,black,R,lenient,50,0.021
2022,11,tv,All,18-24,hispanic,R,lenient,50,0.023
2022,11,tv,All,25-34,hispanic,R,lenient,50,0.016
2022,11,tv,All,35-44,hispanic,R,lenient,50,0.020
2022,11,tv,All,45-54,hispanic,R,lenient,50,0.027
2022,11,tv,All,55+,hispanic,R,lenient,50,0.050
2022,11,tv,All,18-24,white+other,R,lenient,50,0.054
2022,11,tv,All,25-34,white+other,R,lenient,50,0.050
2022,11,tv,All,35-44,white+other,R,lenient,50,0.072
2022,11,tv,All,45-54,white+other,R,lenient,50,0.131
2022,11,tv,All,55+,white+other,R,lenient,50,0.203
2022,12,tv,All,18-24,asian,R,lenient,50,0.030
2022,12,tv,All,25-34,asian,R,lenient,50,0.023
2022,12,tv,All,35-44,asian,R,lenient,50,0.038
2022,12,tv,All,45-54,asian,R,lenient,50,0.039
2022,12,tv,All,55+,asian,R,lenient,50,0.117
2022,12,tv,All,18-24,black,R,lenient,50,0.004
2022,12,tv,All,25-34,black,R,lenient,50,0.009
2022,12,tv,All,35-44,black,R,lenient,50,0.018
2022,12,tv,All,45-54,black,R,lenient,50,0.018
2022,12,tv,All,55+,black,R,lenient,50,0.016
2022,12,tv,All,18-24,hispanic,R,lenient,50,0.019
2022,12,tv,All,25-34,hispanic,R,lenient,50,0.012
