state,program,network,period,value,medium,domain
KS,HANNITY,FOXNC,Last 12 months,284686,tv,
CT,NEW DAY,CNN,Last 12 months,284136,tv,
IA,TUCKER CARLSON TONIGHT,FOXNC,Last 12 months,282315,tv,
CT,ANDERSON COOPER 360,CNN,Last 12 months,281823,tv,
CO,GUTFELD!,FOXNC,Last 12 months,281592,tv,
OK,OUTNUMBERED,FOXNC,Last 12 months,281554,tv,
KS,TUCKER CARLSON TONIGHT,FOXNC,Last 12 months,281313,tv,
CT,HANNITY,FOXNC,Last 12 months,280129,tv,
CT,TUCKER CARLSON TONIGHT,FOXNC,Last 12 months,279254,tv,
MS,TUCKER CARLSON TONIGHT,FOXNC,Last 12 months,278089,tv,
MN,"INGRAHAM ANGLE, THE",FOXNC,Last 12 months,277950,tv,
UT,TUCKER CARLSON TONIGHT,FOXNC,Last 12 months,277227,tv,
UT,HANNITY,FOXNC,Last 12 months,277133,tv,
NV,"FIVE, THE",FOXNC,Last 12 months,275725,tv,
NV,SPECIAL RPT W/BRET BAIER,FOXNC,Last 12 months,273812,tv,
KS,CNN NEWSROOM,CNN,Last 12 months,273506,tv,
AR,FOX AND FRIENDS,FOXNC,Last 12 months,273505,tv,
NE,HANNITY,FOXNC,Last 12 months,272737,tv,
MS,HANNITY,FOXNC,Last 12 months,267444,tv,
OR,"INGRAHAM ANGLE, THE",FOXNC,Last 12 months,266300,tv,
CO,AMERICAS NEWSROOM,FOXNC,Last 12 months,266216,tv,
CO,AMERICA REPORTS,FOXNC,Last 12 months,265552,tv,
MN,ANDERSON COOPER 360,CNN,Last 12 months,263585,tv,
OR,RACHEL MADDOW SHOW,MSNBC,Last 12 months,263449,tv,
OK,"STORY, THE",FOXNC,Last 12 months,263000,tv,
NV,AMERICA REPORTS,FOXNC,Last 12 months,262134,tv,
NV,OUTNUMBERED,FOXNC,Last 12 months,261505,tv,
IA,"FIVE, THE",FOXNC,Last 12 months,259810,tv,
MN,RACHEL MADDOW SHOW,MSNBC,Last 12 months,257725,tv,
MN,SPECIAL RPT W/BRET BAIER,FOXNC,Last 12 months,256773,tv,
MN,AMERICAS NEWSROOM,FOXNC,Last 12 months,255914,tv,
MS,CNN NEWSROOM,CNN,Last 12 months,249985,tv,
NE,"INGRAHAM ANGLE, THE",FOXNC,Last 12 months,249506,tv,
NV,GUTFELD!,FOXNC,Last 12 months,248692,tv,
NV,FOX NEWS LIVE,FOXNC,Last 12 months,242806,tv,
NE,TUCKER CARLSON TONIGHT,FOXNC,Last 12 months,239143,tv,
UT,"INGRAHAM ANGLE, THE",FOXNC,Last 12 months,239048,tv,
IA,"INGRAHAM ANGLE, THE",FOXNC,Last 12 months,238721,tv,
CT,FOX AND FRIENDS,FOXNC,Last 12 months,233968,tv,
CT,RACHEL MADDOW SHOW,MSNBC,Last 12 months,233015,tv,
WV,HANNITY,FOXNC,Last 12 months,231769,tv,
KS,SPECIAL RPT W/BRET BAIER,FOXNC,Last 12 months,231609,tv,
MS,"INGRAHAM ANGLE, THE",FOXNC,Last 12 months,230735,tv,
IA,SPECIAL RPT W/BRET BAIER,FOXNC,Last 12 months,230445,tv,
OR,"FIVE, THE",FOXNC,Last 12 months,227954,tv,
IA,FOX AND FRIENDS,FOXNC,Last 12 months,227510,tv,
CT,"FIVE, THE",FOXNC,Last 12 months,227264,tv,
CT,LEAD WITH JAKE TAPPER,CNN,Last 12 months,222790,tv,
WV,"FIVE, THE",FOXNC,Last 12 months,222050,tv,
MS,SPECIAL RPT W/BRET BAIER,FOXNC,Last 12 months,222039,tv,
CT,SITUATION ROOM,CNN,Last 12 months,221821,tv,
WV,TUCKER CARLSON TONIGHT,FOXNC,Last 12 months,221805,tv,
OR,ANDERSON COOPER 360,CNN,Last 12 months,221787,tv,
ID,TUCKER CARLSON TONIGHT,FOXNC,Last 12 months,218971,tv,
UT,CNN NEWSROOM,CNN,Last 12 months,213861,tv,
WV,FOX AND FRIENDS,FOXNC,Last 12 months,213851,tv,
KS,"INGRAHAM ANGLE, THE",FOXNC,Last 12 months,211474,tv,
ID,HANNITY,FOXNC,Last 12 months,207857,tv,
OR,LEAD WITH JAKE TAPPER,CNN,Last 12 months,206768,tv,
WV,"INGRAHAM ANGLE, THE",FOXNC,Last 12 months,206171,tv,
OR,LAST WORD W/ L. ODONNELL,MSNBC,Last 12 months,205590,tv,
WV,SPECIAL RPT W/BRET BAIER,FOXNC,Last 12 months,205165,tv,
KS,AMERICA REPORTS,FOXNC,Last 12 months,200502,tv,
OR,SPECIAL RPT W/BRET BAIER,FOXNC,Last 12 months,200346,tv,
NE,SPECIAL RPT W/BRET BAIER,FOXNC,Last 12 months,199495,tv,
MS,"FIVE, THE",FOXNC,Last 12 months,197668,tv,
IA,GUTFELD!,FOXNC,Last 12 months,193220,tv,
MS,FOX AND FRIENDS,FOXNC,Last 12 months,189957,tv,
MS,GUTFELD!,FOXNC,Last 12 months,188272,tv,
KS,AMERICAS NEWSROOM,FOXNC,Last 12 months,188120,tv,
IA,AMERICAS NEWSROOM,FOXNC,Last 12 months,187335,tv,
RI,CNN NEWSROOM,CNN,Last 12 months,187279,tv,
KS,FOX AND FRIENDS,FOXNC,Last 12 months,186016,tv,
MS,FOX NEWS LIVE,FOXNC,Last 12 months,183201,tv,
WV,AMERICAS NEWSROOM,FOXNC,Last 12 months,182591,tv,
WV,AMERICA REPORTS,FOXNC,Last 12 months,182567,tv,
UT,GUTFELD!,FOXNC,Last 12 months,181902,tv,
NH,CNN NEWSROOM,CNN,Last 12 months,181816,tv,
NE,"FIVE, THE",FOXNC,Last 12 months,179546,tv,
KS,"FIVE, THE",FOXNC,Last 12 months,179516,tv,
MS,AMERICAS NEWSROOM,FOXNC,Last 12 months,178475,tv,
NM,HANNITY,FOXNC,Last 12 months,176608,tv,
NM,TUCKER CARLSON TONIGHT,FOXNC,Last 12 months,176024,tv,
ID,"FIVE, THE",FOXNC,Last 12 months,175786,tv,
IA,AMERICA REPORTS,FOXNC,Last 12 months,174490,tv,
WV,YOUR WORLD W/NEIL CAVUTO,FOXNC,Last 12 months,172262,tv,
NE,CNN NEWSROOM,CNN,Last 12 months,171718,tv,
WV,OUTNUMBERED,FOXNC,Last 12 months,170439,tv,
UT,"FIVE, THE",FOXNC,Last 12 months,169142,tv,
NE,GUTFELD!,FOXNC,Last 12 months,168557,tv,
UT,FOX NEWS AT NIGHT,FOXNC,Last 12 months,165068,tv,
NE,FOX NEWS AT NIGHT,FOXNC,Last 12 months,164251,tv,
KS,OUTNUMBERED,FOXNC,Last 12 months,161505,tv,
UT,SPECIAL RPT W/BRET BAIER,FOXNC,Last 12 months,160668,tv,
DE,CNN NEWSROOM,CNN,Last 12 months,156001,tv,
UT,AMERICA REPORTS,FOXNC,Last 12 months,153569,tv,
NM,"INGRAHAM ANGLE, THE",FOXNC,Last 12 months,153161,tv,
NM,"FIVE, THE",FOXNC,Last 12 months,149884,tv,
ME,CNN NEWSROOM,CNN,Last 12 months,147737,tv,
ID,"INGRAHAM ANGLE, THE",FOXNC,Last 12 months,147375,tv,
NE,FOX NEWS LIVE,FOXNC,Last 12 months,143689,tv,
NE,AMERICAS NEWSROOM,FOXNC,Last 12 months,143641,tv,
UT,AMERICAS NEWSROOM,FOXNC,Last 12 months,143418,tv,
NM,ANDERSON COOPER 360,CNN,Last 12 months,143142,tv,
NM,DEADLINE:WHITE HOUSE,MSNBC,Last 12 months,142667,tv,
NM,RACHEL MADDOW SHOW,MSNBC,Last 12 months,141475,tv,
NH,TUCKER CARLSON TONIGHT,FOXNC,Last 12 months,139311,tv,
NH,HANNITY,FOXNC,Last 12 months,139272,tv,
NM,SITUATION ROOM,CNN,Last 12 months,137693,tv,
NM,AMERICAS NEWSROOM,FOXNC,Last 12 months,136424,tv,
HI,CNN NEWSROOM,CNN,Last 12 months,135928,tv,
ID,SPECIAL RPT W/BRET BAIER,FOXNC,Last 12 months,135158,tv,
DC,CNN NEWSROOM,CNN,Last 12 months,128289,tv,
MT,AMERICA REPORTS,FOXNC,Last 12 months,127378,tv,
NH,"FIVE, THE",FOXNC,Last 12 months,126565,tv,
ID,AMERICA REPORTS,FOXNC,Last 12 months,124410,tv,
VT,CNN NEWSROOM,CNN,Last 12 months,124048,tv,
ID,OUTNUMBERED,FOXNC,Last 12 months,123823,tv,
MT,HANNITY,FOXNC,Last 12 months,122468,tv,
MT,AMERICAS NEWSROOM,FOXNC,Last 12 months,122320,tv,
NH,FOX AND FRIENDS,FOXNC,Last 12 months,122092,tv,
MT,TUCKER CARLSON TONIGHT,FOXNC,Last 12 months,116229,tv,
ME,TUCKER CARLSON TONIGHT,FOXNC,Last 12 months,114795,tv,
ID,"FAULKNER FOCUS, THE",FOXNC,Last 12 months,114342,tv,
MT,"INGRAHAM ANGLE, THE",FOXNC,Last 12 months,114047,tv,
ID,FOX NEWS LIVE,FOXNC,Last 12 months,113970,tv,
ID,GUTFELD!,FOXNC,Last 12 months,113890,tv,
NH,"INGRAHAM ANGLE, THE",FOXNC,Last 12 months,112432,tv,
SD,TUCKER CARLSON TONIGHT,FOXNC,Last 12 months,111353,tv,
MT,"FIVE, THE",FOXNC,Last 12 months,109747,tv,
NH,SPECIAL RPT W/BRET BAIER,FOXNC,Last 12 months,109516,tv,
MT,SPECIAL RPT W/BRET BAIER,FOXNC,Last 12 months,108892,tv,
SD,HANNITY,FOXNC,Last 12 months,108697,tv,
NH,AMERICAS NEWSROOM,FOXNC,Last 12 months,108601,tv,
MT,OUTNUMBERED,FOXNC,Last 12 months,106015,tv,
HI,HANNITY,FOXNC,Last 12 months,104923,tv,
VT,DEADLINE:WHITE HOUSE,MSNBC,Last 12 months,101935,tv,
MT,FOX NEWS AT NIGHT,FOXNC,Last 12 months,99898,tv,
NH,NEW DAY,CNN,Last 12 months,99722,tv,
ME,HANNITY,FOXNC,Last 12 months,99297,tv,
SD,SPECIAL RPT W/BRET BAIER,FOXNC,Last 12 months,99201,tv,
ME,FOX AND FRIENDS,FOXNC,Last 12 months,97238,tv,
MT,FOX NEWS LIVE,FOXNC,Last 12 months,95786,tv,
HI,TUCKER CARLSON TONIGHT,FOXNC,Last 12 months,92615,tv,
ME,"FIVE, THE",FOXNC,Last 12 months,91987,tv,
HI,"INGRAHAM ANGLE, THE",FOXNC,Last 12 months,91847,tv,
NH,GUTFELD!,FOXNC,Last 12 months,90808,tv,
ME,AMERICA REPORTS,FOXNC,Last 12 months,89979,tv,
RI,DEADLINE:WHITE HOUSE,MSNBC,Last 12 months,89227,tv,
SD,"INGRAHAM ANGLE, THE",FOXNC,Last 12 months,87691,tv,
ME,MORNING JOE,MSNBC,Last 12 months,86704,tv,
RI,ANDERSON COOPER 360,CNN,Last 12 months,84727,tv,
VT,BEAT W/ARI MELBER,MSNBC,Last 12 months,84572,tv,
VT,MORNING JOE,MSNBC,Last 12 months,84092,tv,
HI,BEAT W/ARI MELBER,MSNBC,Last 12 months,83849,tv,
VT,HANNITY,FOXNC,Last 12 months,83607,tv,
ME,NEW DAY,CNN,Last 12 months,83544,tv,
SD,"FIVE, THE",FOXNC,Last 12 months,82561,tv,
RI,NEW DAY,CNN,Last 12 months,82346,tv,
SD,CNN NEWSROOM,CNN,Last 12 months,82180,tv,
HI,"FIVE, THE",FOXNC,Last 12 months,82155,tv,
RI,MORNING JOE,MSNBC,Last 12 months,81611,tv,
RI,HANNITY,FOXNC,Last 12 months,80475,tv,
RI,TUCKER CARLSON TONIGHT,FOXNC,Last 12 months,79439,tv,
ME,OUTNUMBERED,FOXNC,Last 12 months,78989,tv,
VT,ALL IN W/ CHRIS HAYES,MSNBC,Last 12 months,78499,tv,
ME,AMERICAS NEWSROOM,FOXNC,Last 12 months,78476,tv,
VT,RACHEL MADDOW SHOW,MSNBC,Last 12 months,75642,tv,
ND,HANNITY,FOXNC,Last 12 months,74006,tv,
HI,RACHEL MADDOW SHOW,MSNBC,Last 12 months,73314,tv,
VT,FOX AND FRIENDS,FOXNC,Last 12 months,72949,tv,
RI,FOX AND FRIENDS,FOXNC,Last 12 months,71831,tv,
DC,RACHEL MADDOW SHOW,MSNBC,Last 12 months,71684,tv,
RI,LEAD WITH JAKE TAPPER,CNN,Last 12 months,71219,tv,
HI,LAST WORD W/ L. ODONNELL,MSNBC,Last 12 months,71002,tv,
VT,NEW DAY,CNN,Last 12 months,70849,tv,
ND,TUCKER CARLSON TONIGHT,FOXNC,Last 12 months,70128,tv,
HI,DEADLINE:WHITE HOUSE,MSNBC,Last 12 months,70005,tv,
RI,"FIVE, THE",FOXNC,Last 12 months,69781,tv,
DC,ANDERSON COOPER 360,CNN,Last 12 months,69527,tv,
HI,11TH HOUR W/B. WILLIAMS,MSNBC,Last 12 months,69206,tv,
DE,ANDERSON COOPER 360,CNN,Last 12 months,68491,tv,
SD,OUTNUMBERED,FOXNC,Last 12 months,67617,tv,
ND,"INGRAHAM ANGLE, THE",FOXNC,Last 12 months,66982,tv,
VT,TUCKER CARLSON TONIGHT,FOXNC,Last 12 months,66450,tv,
DE,LEAD WITH JAKE TAPPER,CNN,Last 12 months,66444,tv,
DE,SITUATION ROOM,CNN,Last 12 months,66289,tv,
SD,MORNING JOE,MSNBC,Last 12 months,61704,tv,
DE,TUCKER CARLSON TONIGHT,FOXNC,Last 12 months,61303,tv,
DC,ALL IN W/ CHRIS HAYES,MSNBC,Last 12 months,60931,tv,
SD,AMERICA REPORTS,FOXNC,Last 12 months,60580,tv,
DE,DEADLINE:WHITE HOUSE,MSNBC,Last 12 months,59729,tv,
DC,REIDOUT,MSNBC,Last 12 months,59696,tv,
DE,NEW DAY,CNN,Last 12 months,58242,tv,
DC,NEW DAY,CNN,Last 12 months,57118,tv,
SD,GUTFELD!,FOXNC,Last 12 months,55647,tv,
DC,DEADLINE:WHITE HOUSE,MSNBC,Last 12 months,55584,tv,
DE,HANNITY,FOXNC,Last 12 months,55505,tv,
DC,LAST WORD W/ L. ODONNELL,MSNBC,Last 12 months,54728,tv,
DE,"FIVE, THE",FOXNC,Last 12 months,53085,tv,
ND,CNN NEWSROOM,CNN,Last 12 months,52026,tv,
DE,FOX AND FRIENDS,FOXNC,Last 12 months,51345,tv,
ND,"FIVE, THE",FOXNC,Last 12 months,51099,tv,
DC,BEAT W/ARI MELBER,MSNBC,Last 12 months,51045,tv,
ND,FOX AND FRIENDS,FOXNC,Last 12 months,50110,tv,
WY,OUTNUMBERED,FOXNC,Last 12 months,48786,tv,
DC,SITUATION ROOM,CNN,Last 12 months,48261,tv,
WY,HANNITY,FOXNC,Last 12 months,45777,tv,
WY,SPECIAL RPT W/BRET BAIER,FOXNC,Last 12 months,44452,tv,
ND,GUTFELD!,FOXNC,Last 12 months,44230,tv,
ND,AMERICAS NEWSROOM,FOXNC,Last 12 months,43228,tv,
WY,CNN NEWSROOM,CNN,Last 12 months,43005,tv,
WY,TUCKER CARLSON TONIGHT,FOXNC,Last 12 months,42955,tv,
ND,OUTNUMBERED,FOXNC,Last 12 months,42615,tv,
WY,"FIVE, THE",FOXNC,Last 12 months,41621,tv,
WY,AMERICA REPORTS,FOXNC,Last 12 months,41532,tv,
WY,"INGRAHAM ANGLE, THE",FOXNC,Last 12 months,41458,tv,
WY,FOX NEWS LIVE,FOXNC,Last 12 months,39822,tv,
WY,"STORY, THE",FOXNC,Last 12 months,38703,tv,
ND,FOX NEWS LIVE,FOXNC,Last 12 months,38258,tv,
AK,HANNITY,FOXNC,Last 12 months,17435,tv,
AK,FOX NEWS AT NIGHT,FOXNC,Last 12 months,15753,tv,
AK,TUCKER CARLSON TONIGHT,FOXNC,Last 12 months,15402,tv,
AK,FOX NEWS LIVE,FOXNC,Last 12 months,13388,tv,
AK,"INGRAHAM ANGLE, THE",FOXNC,Last 12 months,11886,tv,
AK,CNN NEWSROOM,CNN,Last 12 months,11191,tv,
AK,"STORY, THE",FOXNC,Last 12 months,10356,tv,
AK,FOX NEWS SUNDAY,FOXNC,Last 12 months,9960,tv,
AK,"LIFE, LIBERTY AND LEVIN",FOXNC,Last 12 months,9036,tv,
AK,"FAULKNER FOCUS, THE",FOXNC,Last 12 months,8609,tv,
CA,CNN NEWSROOM,CNN,Since 2016,2972526,tv,
CA,MSNBC LIVE WKND EDITION,MSNBC,Since 2016,2917915,tv,
FL,MSNBC LIVE WKND EDITION,MSNBC,Since 2016,2292173,tv,
NY,MSNBC LIVE WKND EDITION,MSNBC,Since 2016,2164846,tv,
FL,CNN NEWSROOM,CNN,Since 2016,1833963,tv,
NY,CNN NEWSROOM,CNN,Since 2016,1787053,tv,
CA,HANNITY,FOXNC,Since 2016,1778106,tv,
TX,CNN NEWSROOM,CNN,Since 2016,1664767,tv,
TX,MSNBC LIVE WKND EDITION,MSNBC,Since 2016,1583295,tv,
CA,ANDERSON COOPER 360,CNN,Since 2016,1580628,tv,
FL,HANNITY,FOXNC,Since 2016,1497189,tv,
CA,RACHEL MADDOW SHOW,MSNBC,Since 2016,1454681,tv,
TX,HANNITY,FOXNC,Since 2016,1413141,tv,
CA,CNN TONIGHT,CNN,Since 2016,1355481,tv,
CA,TUCKER CARLSON TONIGHT,FOXNC,Since 2016,1279528,tv,
CA,LAST WORD W/ L. ODONNELL,MSNBC,Since 2016,1276910,tv,
CA,SITUATION ROOM,CNN,Since 2016,1260580,tv,
FL,OUTNUMBERED,FOXNC,Since 2016,1227608,tv,
PA,MSNBC LIVE WKND EDITION,MSNBC,Since 2016,1221710,tv,
FL,"FIVE, THE",FOXNC,Since 2016,1166460,tv,
FL,SPECIAL RPT W/BRET BAIER,FOXNC,Since 2016,1161669,tv,
FL,TUCKER CARLSON TONIGHT,FOXNC,Since 2016,1130401,tv,
CA,OUTNUMBERED,FOXNC,Since 2016,1114865,tv,
FL,AMERICAS NEWSROOM,FOXNC,Since 2016,1102892,tv,
TX,OUTNUMBERED,FOXNC,Since 2016,1095450,tv,
TX,TUCKER CARLSON TONIGHT,FOXNC,Since 2016,1070971,tv,
FL,FOX AND FRIENDS,FOXNC,Since 2016,1064847,tv,
FL,NEW DAY,CNN,Since 2016,1043487,tv,
PA,CNN NEWSROOM,CNN,Since 2016,1036123,tv,
IL,MSNBC LIVE WKND EDITION,MSNBC,Since 2016,1022623,tv,
TX,AMERICAS NEWSROOM,FOXNC,Since 2016,1005082,tv,
TX,SPECIAL RPT W/BRET BAIER,FOXNC,Since 2016,1001165,tv,
OH,MSNBC LIVE WKND EDITION,MSNBC,Since 2016,988696,tv,
NY,ANDERSON COOPER 360,CNN,Since 2016,988241,tv,
TX,"FIVE, THE",FOXNC,Since 2016,970239,tv,
NY,NEW DAY,CNN,Since 2016,965915,tv,
NC,MSNBC LIVE WKND EDITION,MSNBC,Since 2016,960012,tv,
NJ,MSNBC LIVE WKND EDITION,MSNBC,Since 2016,940964,tv,
NY,HANNITY,FOXNC,Since 2016,937407,tv,
NJ,CNN NEWSROOM,CNN,Since 2016,893853,tv,
NY,RACHEL MADDOW SHOW,MSNBC,Since 2016,882856,tv,
IL,CNN NEWSROOM,CNN,Since 2016,877002,tv,
VA,MSNBC LIVE WKND EDITION,MSNBC,Since 2016,853365,tv,
TX,ANDERSON COOPER 360,CNN,Since 2016,836020,tv,
MI,MSNBC LIVE WKND EDITION,MSNBC,Since 2016,834372,tv,
GA,CNN NEWSROOM,CNN,Since 2016,834250,tv,
NY,SITUATION ROOM,CNN,Since 2016,818611,tv,
OH,CNN NEWSROOM,CNN,Since 2016,816172,tv,
TX,FOX AND FRIENDS,FOXNC,Since 2016,793336,tv,
PA,HANNITY,FOXNC,Since 2016,782850,tv,
NY,LAST WORD W/ L. ODONNELL,MSNBC,Since 2016,778157,tv,
GA,MSNBC LIVE WKND EDITION,MSNBC,Since 2016,763018,tv,
VA,CNN NEWSROOM,CNN,Since 2016,759341,tv,
NC,CNN NEWSROOM,CNN,Since 2016,755313,tv,
MD,MSNBC LIVE WKND EDITION,MSNBC,Since 2016,743346,tv,
NY,CNN TONIGHT,CNN,Since 2016,739970,tv,
NY,ALL IN W/ CHRIS HAYES,MSNBC,Since 2016,737033,tv,
OH,HANNITY,FOXNC,Since 2016,703406,tv,
NC,HANNITY,FOXNC,Since 2016,687957,tv,
MI,CNN NEWSROOM,CNN,Since 2016,667996,tv,
GA,HANNITY,FOXNC,Since 2016,642994,tv,
MA,CNN NEWSROOM,CNN,Since 2016,630560,tv,
MA,MSNBC LIVE WKND EDITION,MSNBC,Since 2016,625772,tv,
IL,HANNITY,FOXNC,Since 2016,609486,tv,
PA,"FIVE, THE",FOXNC,Since 2016,604562,tv,
PA,NEW DAY,CNN,Since 2016,601549,tv,
MD,CNN NEWSROOM,CNN,Since 2016,594619,tv,
PA,FOX AND FRIENDS,FOXNC,Since 2016,588355,tv,
NJ,HANNITY,FOXNC,Since 2016,587727,tv,
PA,TUCKER CARLSON TONIGHT,FOXNC,Since 2016,585789,tv,
PA,SPECIAL RPT W/BRET BAIER,FOXNC,Since 2016,581103,tv,
PA,OUTNUMBERED,FOXNC,Since 2016,575173,tv,
PA,AMERICAS NEWSROOM,FOXNC,Since 2016,559307,tv,
WA,MSNBC LIVE WKND EDITION,MSNBC,Since 2016,555851,tv,
TN,MSNBC LIVE WKND EDITION,MSNBC,Since 2016,550181,tv,
OH,OUTNUMBERED,FOXNC,Since 2016,548761,tv,
TN,HANNITY,FOXNC,Since 2016,541446,tv,
OH,"FIVE, THE",FOXNC,Since 2016,536024,tv,
OH,TUCKER CARLSON TONIGHT,FOXNC,Since 2016,525780,tv,
NC,OUTNUMBERED,FOXNC,Since 2016,517370,tv,
MI,HANNITY,FOXNC,Since 2016,517034,tv,
NJ,ANDERSON COOPER 360,CNN,Since 2016,515354,tv,
NC,TUCKER CARLSON TONIGHT,FOXNC,Since 2016,510735,tv,
AZ,CNN NEWSROOM,CNN,Since 2016,509423,tv,
NC,FOX AND FRIENDS,FOXNC,Since 2016,509026,tv,
OH,SPECIAL RPT W/BRET BAIER,FOXNC,Since 2016,506998,tv,
GA,NEW DAY,CNN,Since 2016,506487,tv,
VA,HANNITY,FOXNC,Since 2016,506040,tv,
GA,OUTNUMBERED,FOXNC,Since 2016,503267,tv,
WA,CNN NEWSROOM,CNN,Since 2016,500495,tv,
NC,"FIVE, THE",FOXNC,Since 2016,498366,tv,
NC,AMERICAS NEWSROOM,FOXNC,Since 2016,497984,tv,
NC,SPECIAL RPT W/BRET BAIER,FOXNC,Since 2016,497051,tv,
MO,MSNBC LIVE WKND EDITION,MSNBC,Since 2016,494933,tv,
OH,FOX AND FRIENDS,FOXNC,Since 2016,491472,tv,
OH,AMERICAS NEWSROOM,FOXNC,Since 2016,489490,tv,
TN,CNN NEWSROOM,CNN,Since 2016,485688,tv,
GA,SPECIAL RPT W/BRET BAIER,FOXNC,Since 2016,481222,tv,
IN,MSNBC LIVE WKND EDITION,MSNBC,Since 2016,477087,tv,
TN,OUTNUMBERED,FOXNC,Since 2016,476807,tv,
AZ,MSNBC LIVE WKND EDITION,MSNBC,Since 2016,475640,tv,
CO,MSNBC LIVE WKND EDITION,MSNBC,Since 2016,473483,tv,
AL,HANNITY,FOXNC,Since 2016,465669,tv,
GA,TUCKER CARLSON TONIGHT,FOXNC,Since 2016,465338,tv,
GA,"FIVE, THE",FOXNC,Since 2016,456314,tv,
GA,FOX AND FRIENDS,FOXNC,Since 2016,455363,tv,
GA,AMERICAS NEWSROOM,FOXNC,Since 2016,455243,tv,
VA,NEW DAY,CNN,Since 2016,453511,tv,
IL,OUTNUMBERED,FOXNC,Since 2016,451780,tv,
NJ,TUCKER CARLSON TONIGHT,FOXNC,Since 2016,447798,tv,
IL,TUCKER CARLSON TONIGHT,FOXNC,Since 2016,447573,tv,
IL,ANDERSON COOPER 360,CNN,Since 2016,445875,tv,
NJ,SPECIAL RPT W/BRET BAIER,FOXNC,Since 2016,445516,tv,
NJ,"FIVE, THE",FOXNC,Since 2016,443994,tv,
NJ,SITUATION ROOM,CNN,Since 2016,443511,tv,
NJ,NEW DAY,CNN,Since 2016,441622,tv,
OH,NEW DAY,CNN,Since 2016,440984,tv,
NC,NEW DAY,CNN,Since 2016,439517,tv,
TN,AMERICAS NEWSROOM,FOXNC,Since 2016,432558,tv,
IL,"FIVE, THE",FOXNC,Since 2016,426268,tv,
IL,RACHEL MADDOW SHOW,MSNBC,Since 2016,419921,tv,
TN,FOX AND FRIENDS,FOXNC,Since 2016,419891,tv,
IL,SPECIAL RPT W/BRET BAIER,FOXNC,Since 2016,418541,tv,
CT,MSNBC LIVE WKND EDITION,MSNBC,Since 2016,416361,tv,
MI,TUCKER CARLSON TONIGHT,FOXNC,Since 2016,413404,tv,
SC,MSNBC LIVE WKND EDITION,MSNBC,Since 2016,412984,tv,
TN,"FIVE, THE",FOXNC,Since 2016,412345,tv,
VA,SPECIAL RPT W/BRET BAIER,FOXNC,Since 2016,410840,tv,
MI,"FIVE, THE",FOXNC,Since 2016,407746,tv,
VA,"FIVE, THE",FOXNC,Since 2016,407137,tv,
AL,CNN NEWSROOM,CNN,Since 2016,406273,tv,
IL,NEW DAY,CNN,Since 2016,406105,tv,
TN,SPECIAL RPT W/BRET BAIER,FOXNC,Since 2016,405980,tv,
WI,MSNBC LIVE WKND EDITION,MSNBC,Since 2016,405392,tv,
VA,OUTNUMBERED,FOXNC,Since 2016,403863,tv,
NJ,OUTNUMBERED,FOXNC,Since 2016,402691,tv,
AL,MSNBC LIVE WKND EDITION,MSNBC,Since 2016,402513,tv,
AZ,HANNITY,FOXNC,Since 2016,400233,tv,
TN,TUCKER CARLSON TONIGHT,FOXNC,Since 2016,393909,tv,
MA,NEW DAY,CNN,Since 2016,392020,tv,
VA,TUCKER CARLSON TONIGHT,FOXNC,Since 2016,391958,tv,
SC,CNN NEWSROOM,CNN,Since 2016,388527,tv,
AL,OUTNUMBERED,FOXNC,Since 2016,387936,tv,
MI,SPECIAL RPT W/BRET BAIER,FOXNC,Since 2016,387443,tv,
VA,ANDERSON COOPER 360,CNN,Since 2016,386452,tv,
VA,FOX AND FRIENDS,FOXNC,Since 2016,378575,tv,
MI,OUTNUMBERED,FOXNC,Since 2016,375953,tv,
MI,AMERICAS NEWSROOM,FOXNC,Since 2016,367913,tv,
MI,FOX AND FRIENDS,FOXNC,Since 2016,364242,tv,
LA,MSNBC LIVE WKND EDITION,MSNBC,Since 2016,360945,tv,
AL,AMERICAS NEWSROOM,FOXNC,Since 2016,360744,tv,
CO,CNN NEWSROOM,CNN,Since 2016,357418,tv,
MA,ANDERSON COOPER 360,CNN,Since 2016,356036,tv,
MN,MSNBC LIVE WKND EDITION,MSNBC,Since 2016,353643,tv,
WA,HANNITY,FOXNC,Since 2016,353631,tv,
SC,HANNITY,FOXNC,Since 2016,348608,tv,
MN,CNN NEWSROOM,CNN,Since 2016,346777,tv,
IN,CNN NEWSROOM,CNN,Since 2016,345918,tv,
MO,CNN NEWSROOM,CNN,Since 2016,344596,tv,
MO,HANNITY,FOXNC,Since 2016,344058,tv,
MI,NEW DAY,CNN,Since 2016,343292,tv,
KY,MSNBC LIVE WKND EDITION,MSNBC,Since 2016,340427,tv,
CT,CNN NEWSROOM,CNN,Since 2016,336084,tv,
AL,TUCKER CARLSON TONIGHT,FOXNC,Since 2016,332774,tv,
IN,HANNITY,FOXNC,Since 2016,332666,tv,
KY,HANNITY,FOXNC,Since 2016,327442,tv,
MD,ANDERSON COOPER 360,CNN,Since 2016,326477,tv,
LA,CNN NEWSROOM,CNN,Since 2016,325381,tv,
AL,"FIVE, THE",FOXNC,Since 2016,322248,tv,
WI,HANNITY,FOXNC,Since 2016,321156,tv,
TN,YOUR WORLD W/NEIL CAVUTO,FOXNC,Since 2016,320475,tv,
AL,FOX AND FRIENDS,FOXNC,Since 2016,316907,tv,
