year,month,medium,gender,age_group,political_lean,partisanship_scenario,diet_threshold,value
2018,9,online,Female,All,L,stringent,50,0.0144433125589174
2018,10,online,Male,All,L,stringent,50,0.010026487347939
2018,10,online,Female,All,L,stringent,50,0.0092183922803108
2018,11,online,Male,All,L,stringent,50,0.0170020962722855
2018,11,online,Female,All,L,stringent,50,0.0173036241780402
2018,12,online,Male,All,L,stringent,50,0.011702912597373
2018,12,online,Female,All,L,stringent,50,0.0121745434874268
2019,1,online,Male,All,L,stringent,50,0.0165971287218472
2019,1,online,Female,All,L,stringent,50,0.0165299876437945
2019,2,online,Male,All,L,stringent,50,0.0164346760970031
2019,2,online,Female,All,L,stringent,50,0.0170601368760984
2019,3,online,Male,All,L,stringent,50,0.0174008283045407
2019,3,online,Female,All,L,stringent,50,0.0175147752228154
2019,4,online,Male,All,L,stringent,50,0.0161866356618072
2019,4,online,Female,All,L,stringent,50,0.0163742353711419
2019,5,online,Male,All,L,stringent,50,0.0155916171521074
2019,5,online,Female,All,L,stringent,50,0.01540810626721
2019,6,online,Male,All,L,stringent,50,0.0145335282653209
2019,6,online,Female,All,L,stringent,50,0.0156713468956885
2019,7,online,Male,All,L,stringent,50,0.01251460064864
2019,7,online,Female,All,L,stringent,50,0.012774646123339
2019,8,online,Male,All,L,stringent,50,0.0118578761435412
2019,8,online,Female,All,L,stringent,50,0.0130995809651205
2019,9,online,Male,All,L,stringent,50,0.0118708978395809
2019,9,online,Female,All,L,stringent,50,0.0134924667930988
2019,10,online,Male,All,L,stringent,50,0.0136709764836594
2019,10,online,Female,All,L,stringent,50,0.0142053578486241
2019,11,online,Male,All,L,stringent,50,0.0135367487743562
2019,11,online,Female,All,L,stringent,50,0.0140902506593484
2019,12,online,Male,All,L,stringent,50,0.0117625751279579
2019,12,online,Female,All,L,stringent,50,0.0117450946360185
2020,1,online,Male,All,L,stringent,50,0.0169249521521872
2020,1,online,Female,All,L,stringent,50,0.0168831639347094
2020,2,online,Male,All,L,stringent,50,0.0138617113000269
2020,2,online,Female,All,L,stringent,50,0.0139455861055189
2020,3,online,Male,All,L,stringent,50,0.0172821976457982
2020,3,online,Female,All,L,stringent,50,0.016877747918565
2020,4,online,Male,All,L,stringent,50,0.0107260565582118
2020,4,online,Female,All,L,stringent,50,0.0106972312379365
2020,5,online,Male,All,L,stringent,50,0.0130366381387512
2020,5,online,Female,All,L,stringent,50,0.0135154305039835
2020,6,online,Male,All,L,stringent,50,0.0174927598702343
2020,6,online,Female,All,L,stringent,50,0.0181469106967447
2020,7,online,Male,All,L,stringent,50,0.0157615145675963
2020,7,online,Female,All,L,stringent,50,0.0159893118594831
2020,8,online,Male,All,L,stringent,50,0.0194517742533707
2020,8,online,Female,All,L,stringent,50,0.0198869616198804
2020,9,online,Male,All,L,stringent,50,0.0182694480310811
2020,9,online,Female,All,L,stringent,50,0.0167365837606393
2020,10,online,Male,All,L,stringent,50,0.0174765238314755
2020,10,online,Female,All,L,stringent,50,0.0179516697444041
2020,11,online,Male,All,L,stringent,50,0.0273752899965118
2020,11,online,Female,All,L,stringent,50,0.0277171818533223
2020,12,online,Male,All,L,stringent,50,0.0151411179406228
2020,12,online,Female,All,L,stringent,50,0.0147673219599664
2021,1,online,Male,All,L,stringent,50,0.0214364982737079
2021,1,online,Female,All,L,stringent,50,0.0222041256129103
2021,2,online,Male,All,L,stringent,50,0.0215962349207042
2021,2,online,Female,All,L,stringent,50,0.0231989530648045
2021,3,online,Male,All,L,stringent,50,0.0110594223033523
2021,3,online,Female,All,L,stringent,50,0.0103763463997419
2021,4,online,Male,All,L,stringent,50,0.0132712576963024
2021,4,online,Female,All,L,stringent,50,0.0139475699094044
2021,5,online,Male,All,L,stringent,50,0.013852987729379
2021,5,online,Female,All,L,stringent,50,0.0139448231750271
2021,6,online,Male,All,L,stringent,50,0.013727361778596
2021,6,online,Female,All,L,stringent,50,0.0132277077839645
2021,7,online,Male,All,L,stringent,50,0.0114522730151803
2021,7,online,Female,All,L,stringent,50,0.0105700901036591
2021,8,online,Male,All,L,stringent,50,0.011722086398178
2021,8,online,Female,All,L,stringent,50,0.0111326939905273
2021,9,online,Male,All,L,stringent,50,0.0084351477569446
2021,9,online,Female,All,L,stringent,50,0.0084260117289587
2021,10,online,Male,All,L,stringent,50,0.0089205808293864
2021,10,online,Female,All,L,stringent,50,0.0092248934435254
2021,11,online,Male,All,L,stringent,50,0.0100208078722767
2021,11,online,Female,All,L,stringent,50,0.0104106957797847
2021,12,online,Male,All,L,stringent,50,0.0093311263637128
2021,12,online,Female,All,L,stringent,50,0.0094412173524599
2022,1,online,Male,All,L,stringent,50,0.0085630914619466
2022,1,online,Female,All,L,stringent,50,0.0086528586640844
2022,2,online,Male,All,L,stringent,50,0.0087908103130484
2022,2,online,Female,All,L,stringent,50,0.0090649480236022
2022,3,online,Male,All,L,stringent,50,0.0113204235003026
2022,3,online,Female,All,L,stringent,50,0.0122963920172466
2022,4,online,Male,All,L,stringent,50,0.0104790679425354
2022,4,online,Female,All,L,stringent,50,0.0105557896307909
2022,5,online,Male,All,L,stringent,50,0.0099050381565377
2022,5,online,Female,All,L,stringent,50,0.0096551519980198
2022,6,online,Male,All,L,stringent,50,0.0085164998324762
2022,6,online,Female,All,L,stringent,50,0.0092580465842477
2022,7,online,Male,All,L,stringent,50,0.0102156587737578
2022,7,online,Female,All,L,stringent,50,0.01068394842498
2022,8,online,Male,All,L,stringent,50,0.010689358013547
2022,8,online,Female,All,L,stringent,50,0.0111533614613795
2022,9,online,Male,All,L,stringent,50,0.0102362040746162
2022,9,online,Female,All,L,stringent,50,0.0107524927997274
2022,10,online,Male,All,L,stringent,50,0.0104281277184393
2022,10,online,Female,All,L,stringent,50,0.0110689476141147
2016,1,online,Male,All,R,lenient,50,0.0684502008158479
2016,1,online,Female,All,R,lenient,50,0.0495311078373854
2016,2,online,Male,All,R,lenient,50,0.0604921758397911
2016,2,online,Female,All,R,lenient,50,0.0448614867325017
2016,3,online,Male,All,R,lenient,50,0.0740917900553438
2016,3,online,Female,All,R,lenient,50,0.0524059602120747
2016,4,online,Male,All,R,lenient,50,0.0644533858306225
2016,4,online,Female,All,R,lenient,50,0.046439431691698
2016,5,online,Male,All,R,lenient,50,0.0623959633265727
2016,5,online,Female,All,R,lenient,50,0.0442740120694338
2016,6,online,Male,All,R,lenient,50,0.0678282767177227
2016,6,online,Female,All,R,lenient,50,0.0510539263680466
2016,7,online,Male,All,R,lenient,50,0.0816097927996168
2016,7,online,Female,All,R,lenient,50,0.0612355317844732
2016,8,online,Male,All,R,lenient,50,0.0692109450909076
2016,8,online,Female,All,R,lenient,50,0.0503113149115745
2016,9,online,Male,All,R,lenient,50,0.0742352976596211
2016,9,online,Female,All,R,lenient,50,0.0533165570753502
2016,10,online,Male,All,R,lenient,50,0.0739205172851864
2016,10,online,Female,All,R,lenient,50,0.05456627651743
2016,11,online,Male,All,R,lenient,50,0.0981266876100542
2016,11,online,Female,All,R,lenient,50,0.0737259709501918
2016,12,online,Male,All,R,lenient,50,0.0795186145139501
2016,12,online,Female,All,R,lenient,50,0.058214259958894
2017,1,online,Male,All,R,lenient,50,0.0926059454028806
2017,1,online,Female,All,R,lenient,50,0.0681027420077583
2017,2,online,Male,All,R,lenient,50,0.0916877755026935
2017,2,online,Female,All,R,lenient,50,0.0678058451469763
2017,3,online,Male,All,R,lenient,50,0.0840310902399236
2017,3,online,Female,All,R,lenient,50,0.0612968254646019
2017,4,online,Male,All,R,lenient,50,0.0880489736148259
2017,4,online,Female,All,R,lenient,50,0.0622447938276297
2017,5,online,Male,All,R,lenient,50,0.0836978059047075
2017,5,online,Female,All,R,lenient,50,0.0594679809791667
2017,6,online,Male,All,R,lenient,50,0.0842160468711125
2017,6,online,Female,All,R,lenient,50,0.0610657462432862
2017,7,online,Male,All,R,lenient,50,0.0811519296891214
2017,7,online,Female,All,R,lenient,50,0.0589896072117916
2017,8,online,Male,All,R,lenient,50,0.080899806673865
2017,8,online,Female,All,R,lenient,50,0.0585688264440589
2017,9,online,Male,All,R,lenient,50,0.0757479052411423
2017,9,online,Female,All,R,lenient,50,0.0550470721767649
2017,11,online,Male,All,R,lenient,50,0.0790772352757065
2017,11,online,Female,All,R,lenient,50,0.0581601837315647
2017,12,online,Male,All,R,lenient,50,0.0789664181420223
2017,12,online,Female,All,R,lenient,50,0.0569767033028358
2018,1,online,Male,All,R,lenient,50,0.0791773137300872
2018,1,online,Female,All,R,lenient,50,0.0563598148767397
2018,2,online,Male,All,R,lenient,50,0.078149192490911
2018,2,online,Female,All,R,lenient,50,0.0560522464452301
2018,3,online,Male,All,R,lenient,50,0.0769264828262637
2018,3,online,Female,All,R,lenient,50,0.0544857698367278
2018,4,online,Male,All,R,lenient,50,0.0790521304064907
2018,4,online,Female,All,R,lenient,50,0.058683719320512
2018,5,online,Male,All,R,lenient,50,0.0782531547043793
2018,5,online,Female,All,R,lenient,50,0.0555823278722314
2018,6,online,Male,All,R,lenient,50,0.0823445085309223
2018,6,online,Female,All,R,lenient,50,0.0619447766450526
2018,7,online,Male,All,R,lenient,50,0.0795753214167328
2018,7,online,Female,All,R,lenient,50,0.0587317897950262
2018,8,online,Male,All,R,lenient,50,0.0776952978435339
2018,8,online,Female,All,R,lenient,50,0.0574558069052715
2018,9,online,Male,All,R,lenient,50,0.0765742871287963
2018,9,online,Female,All,R,lenient,50,0.0584472951025724
2018,10,online,Male,All,R,lenient,50,0.0835408777435869
2018,10,online,Female,All,R,lenient,50,0.0640866489428162
2018,11,online,Male,All,R,lenient,50,0.081654101287735
2018,11,online,Female,All,R,lenient,50,0.0625592823095489
2018,12,online,Male,All,R,lenient,50,0.0730517031924313
2018,12,online,Female,All,R,lenient,50,0.0555445540793258
2019,1,online,Male,All,R,lenient,50,0.0904619316366126
2019,1,online,Female,All,R,lenient,50,0.0697341398177995
2019,2,online,Male,All,R,lenient,50,0.0962255737804895
2019,2,online,Female,All,R,lenient,50,0.0746652633739089
2019,3,online,Male,All,R,lenient,50,0.0897989770902049
2019,3,online,Female,All,R,lenient,50,0.0705071378458429
2019,4,online,Male,All,R,lenient,50,0.0911859254414595
2019,4,online,Female,All,R,lenient,50,0.0710109114379149
2019,5,online,Male,All,R,lenient,50,0.0866938545451788
2019,5,online,Female,All,R,lenient,50,0.0679309709719159
2019,6,online,Male,All,R,lenient,50,0.0851259967129483
2019,6,online,Female,All,R,lenient,50,0.0668117374549235
2019,7,online,Male,All,R,lenient,50,0.0910776296530957
2019,7,online,Female,All,R,lenient,50,0.071203356130724
2019,8,online,Male,All,R,lenient,50,0.090948991504312
2019,8,online,Female,All,R,lenient,50,0.0709420681611742
2019,9,online,Male,All,R,lenient,50,0.0839015523623593
2019,9,online,Female,All,R,lenient,50,0.0669620952101357
2019,10,online,Male,All,R,lenient,50,0.09046052921597
2019,10,online,Female,All,R,lenient,50,0.0702287499763711
2019,11,online,Male,All,R,lenient,50,0.0906649447776395
2019,11,online,Female,All,R,lenient,50,0.0715563288952535
2019,12,online,Male,All,R,lenient,50,0.0911014133989433
2019,12,online,Female,All,R,lenient,50,0.0733482166077808
2020,1,online,Male,All,R,lenient,50,0.102575490333018
2020,1,online,Female,All,R,lenient,50,0.0794034364707264
2020,2,online,Male,All,R,lenient,50,0.102876552214753
2020,2,online,Female,All,R,lenient,50,0.0823667775824223
2020,3,online,Male,All,R,lenient,50,0.112464688662437
2020,3,online,Female,All,R,lenient,50,0.0934258865896413
2020,4,online,Male,All,R,lenient,50,0.113391846411508
2020,4,online,Female,All,R,lenient,50,0.0943253639100804
2020,5,online,Male,All,R,lenient,50,0.104753067757387
2020,5,online,Female,All,R,lenient,50,0.0869493762641628
2020,6,online,Male,All,R,lenient,50,0.105217880616893
2020,6,online,Female,All,R,lenient,50,0.0871777987013895
2020,7,online,Male,All,R,lenient,50,0.101614230327209
2020,7,online,Female,All,R,lenient,50,0.0857527477560097
2020,8,online,Male,All,R,lenient,50,0.108435548333558
2020,8,online,Female,All,R,lenient,50,0.0913838085671456
2020,9,online,Male,All,R,lenient,50,0.11150874642117
2020,9,online,Female,All,R,lenient,50,0.096096994336142
2020,10,online,Male,All,R,lenient,50,0.117829760326599
2020,10,online,Female,All,R,lenient,50,0.099610736105189
2020,11,online,Male,All,R,lenient,50,0.134937945386779
2020,11,online,Female,All,R,lenient,50,0.116024122073285
2020,12,online,Male,All,R,lenient,50,0.0934429528215345
2020,12,online,Female,All,R,lenient,50,0.0790263165206348
2021,1,online,Male,All,R,lenient,50,0.103438313893604
2021,1,online,Female,All,R,lenient,50,0.0884154167676163
2021,2,online,Male,All,R,lenient,50,0.0897585792685824
2021,2,online,Female,All,R,lenient,50,0.0756035564511803
2021,3,online,Male,All,R,lenient,50,0.0857865243308803
2021,3,online,Female,All,R,lenient,50,0.0714796045192087
2021,4,online,Male,All,R,lenient,50,0.0900495191407591
2021,4,online,Female,All,R,lenient,50,0.0744119369030595
2021,5,online,Male,All,R,lenient,50,0.0847503440143182
2021,5,online,Female,All,R,lenient,50,0.0693399634861952
2021,6,online,Male,All,R,lenient,50,0.0840475638884143
2021,6,online,Female,All,R,lenient,50,0.0690636619932526
2021,7,online,Male,All,R,lenient,50,0.0818212990387819
2021,7,online,Female,All,R,lenient,50,0.0678913071835948
2021,8,online,Male,All,R,lenient,50,0.0893852807155797
2021,8,online,Female,All,R,lenient,50,0.0760183760986142
2021,9,online,Male,All,R,lenient,50,0.0924369235301721
2021,9,online,Female,All,R,lenient,50,0.0762288076292466
2021,10,online,Male,All,R,lenient,50,0.0865743619627542
2021,10,online,Female,All,R,lenient,50,0.0741555489134624
2021,11,online,Male,All,R,lenient,50,0.0966911425882226
2021,11,online,Female,All,R,lenient,50,0.0796492713668349
2021,12,online,Male,All,R,lenient,50,0.0876900023730942
2021,12,online,Female,All,R,lenient,50,0.0718443101276694
2022,1,online,Male,All,R,lenient,50,0.0871927306373986
2022,1,online,Female,All,R,lenient,50,0.071325562781498
2022,2,online,Male,All,R,lenient,50,0.0994389952289832
2022,2,online,Female,All,R,lenient,50,0.0810074855664423
2022,3,online,Male,All,R,lenient,50,0.102705193844236
2022,3,online,Female,All,R,lenient,50,0.0844005211404902
2022,4,online,Male,All,R,lenient,50,0.0924915520414614
2022,4,online,Female,All,R,lenient,50,0.0762356152790506
2022,5,online,Male,All,R,lenient,50,0.0906159812352808
2022,5,online,Female,All,R,lenient,50,0.0740979388593378
2022,6,online,Male,All,R,lenient,50,0.0884116673823832
2022,6,online,Female,All,R,lenient,50,0.073201360239939
2022,7,online,Male,All,R,lenient,50,0.0882579314028179
2022,7,online,Female,All,R,lenient,50,0.0700883881592544
2022,8,online,Male,All,R,lenient,50,0.0889349534671639
2022,8,online,Female,All,R,lenient,50,0.0712008108363594
2022,9,online,Male,All,R,lenient,50,0.0850044774809355
2022,9,online,Female,All,R,lenient,50,0.0698863959184727
2022,10,online,Male,All,R,lenient,50,0.0862904508395884
2022,10,online,Female,All,R,lenient,50,0.0693363329146425
2016,1,online,Male,All,R,stringent,50,0.0684502008158479
2016,1,online,Female,All,R,stringent,50,0.0495311078373854
2016,2,online,Male,All,R,stringent,50,0.0604921758397911
2016,2,online,Female,All,R,stringent,50,0.0448614867325017
2016,3,online,Male,All,R,stringent,50,0.0740917900553438
2016,3,online,Female,All,R,stringent,50,0.0524059602120747
2016,4,online,Male,All,R,stringent,50,0.0644533858306225
2016,4,online,Female,All,R,stringent,50,0.046439431691698
2016,5,online,Male,All,R,stringent,50,0.0623959633265727
2016,5,online,Female,All,R,stringent,50,0.0442740120694338
2016,6,online,Male,All,R,stringent,50,0.0678282767177227
2016,6,online,Female,All,R,stringent,50,0.0510539263680466
2016,7,online,Male,All,R,stringent,50,0.0816097927996168
2016,7,online,Female,All,R,stringent,50,0.0612355317844732
2016,8,online,Male,All,R,stringent,50,0.0692109450909076
2016,8,online,Female,All,R,stringent,50,0.0503113149115745
2016,9,online,Male,All,R,stringent,50,0.0742352976596211
2016,9,online,Female,All,R,stringent,50,0.0533165570753502
2016,10,online,Male,All,R,stringent,50,0.0739205172851864
2016,10,online,Female,All,R,stringent,50,0.05456627651743
2016,11,online,Male,All,R,stringent,50,0.0981266876100542
2016,11,online,Female,All,R,stringent,50,0.0737259709501918
2016,12,online,Male,All,R,stringent,50,0.0795186145139501
2016,12,online,Female,All,R,stringent,50,0.058214259958894
2017,1,online,Male,All,R,stringent,50,0.0926059454028806
2017,1,online,Female,All,R,stringent,50,0.0681027420077583
2017,2,online,Male,All,R,stringent,50,0.0916877755026935
2017,2,online,Female,All,R,stringent,50,0.0678058451469763
2017,3,online,Male,All,R,stringent,50,0.0840310902399236
2017,3,online,Female,All,R,stringent,50,0.0612968254646019
2017,4,online,Male,All,R,stringent,50,0.0880489736148259
2017,4,online,Female,All,R,stringent,50,0.0622447938276297
2017,5,online,Male,All,R,stringent,50,0.0836978059047075
2017,5,online,Female,All,R,stringent,50,0.0594679809791667
2017,6,online,Male,All,R,stringent,50,0.0842160468711125
2017,6,online,Female,All,R,stringent,50,0.0610657462432862
2017,7,online,Male,All,R,stringent,50,0.0811519296891214
2017,7,online,Female,All,R,stringent,50,0.0589896072117916
2017,8,online,Male,All,R,stringent,50,0.080899806673865
2017,8,online,Female,All,R,stringent,50,0.0585688264440589
2017,9,online,Male,All,R,stringent,50,0.0757479052411423
2017,9,online,Female,All,R,stringent,50,0.0550470721767649
2017,11,online,Male,All,R,stringent,50,0.0790772352757065
2017,11,online,Female,All,R,stringent,50,0.0581601837315647
2017,12,online,Male,All,R,stringent,50,0.0789664181420223
2017,12,online,Female,All,R,stringent,50,0.0569767033028358
2018,1,online,Male,All,R,stringent,50,0.0791773137300872
2018,1,online,Female,All,R,stringent,50,0.0563598148767397
2018,2,online,Male,All,R,stringent,50,0.078149192490911
2018,2,online,Female,All,R,stringent,50,0.0560522464452301
2018,3,online,Male,All,R,stringent,50,0.0769264828262637
2018,3,online,Female,All,R,stringent,50,0.0544857698367278
2018,4,online,Male,All,R,stringent,50,0.0790521304064907
2018,4,online,Female,All,R,stringent,50,0.058683719320512
2018,5,online,Male,All,R,stringent,50,0.0782531547043793
2018,5,online,Female,All,R,stringent,50,0.0555823278722314
2018,6,online,Male,All,R,stringent,50,0.0823445085309223
2018,6,online,Female,All,R,stringent,50,0.0619447766450526
2018,7,online,Male,All,R,stringent,50,0.0795753214167328
2018,7,online,Female,All,R,stringent,50,0.0587317897950262
2018,8,online,Male,All,R,stringent,50,0.0776952978435339
2018,8,online,Female,All,R,stringent,50,0.0574558069052715
2018,9,online,Male,All,R,stringent,50,0.0765742871287963
2018,9,online,Female,All,R,stringent,50,0.0584472951025724
2018,10,online,Male,All,R,stringent,50,0.0835408777435869
2018,10,online,Female,All,R,stringent,50,0.0640866489428162
2018,11,online,Male,All,R,stringent,50,0.081654101287735
2018,11,online,Female,All,R,stringent,50,0.0625592823095489
2018,12,online,Male,All,R,stringent,50,0.0730517031924313
2018,12,online,Female,All,R,stringent,50,0.0555445540793258
2019,1,online,Male,All,R,stringent,50,0.0904619316366126
2019,1,online,Female,All,R,stringent,50,0.0697341398177995
2019,2,online,Male,All,R,stringent,50,0.0962255737804895
2019,2,online,Female,All,R,stringent,50,0.0746652633739089
2019,3,online,Male,All,R,stringent,50,0.0897989770902049
2019,3,online,Female,All,R,stringent,50,0.0705071378458429
2019,4,online,Male,All,R,stringent,50,0.0911859254414595
2019,4,online,Female,All,R,stringent,50,0.0710109114379149
2019,5,online,Male,All,R,stringent,50,0.0866938545451788
2019,5,online,Female,All,R,stringent,50,0.0679309709719159
2019,6,online,Male,All,R,stringent,50,0.0851259967129483
2019,6,online,Female,All,R,stringent,50,0.0668117374549235
2019,7,online,Male,All,R,stringent,50,0.0910776296530957
2019,7,online,Female,All,R,stringent,50,0.071203356130724
2019,8,online,Male,All,R,stringent,50,0.090948991504312
2019,8,online,Female,All,R,stringent,50,0.0709420681611742
2019,9,online,Male,All,R,stringent,50,0.0839015523623593
2019,9,online,Female,All,R,stringent,50,0.0669620952101357
2019,10,online,Male,All,R,stringent,50,0.09046052921597
2019,10,online,Female,All,R,stringent,50,0.0702287499763711
2019,11,online,Male,All,R,stringent,50,0.0906649447776395
2019,11,online,Female,All,R,stringent,50,0.0715563288952535
2019,12,online,Male,All,R,stringent,50,0.0911014133989433
2019,12,online,Female,All,R,stringent,50,0.0733482166077808
2020,1,online,Male,All,R,stringent,50,0.102575490333018
2020,1,online,Female,All,R,stringent,50,0.0794034364707264
2020,2,online,Male,All,R,stringent,50,0.102876552214753
2020,2,online,Female,All,R,stringent,50,0.0823667775824223
2020,3,online,Male,All,R,stringent,50,0.112464688662437
2020,3,online,Female,All,R,stringent,50,0.0934258865896413
2020,4,online,Male,All,R,stringent,50,0.113391846411508
2020,4,online,Female,All,R,stringent,50,0.0943253639100804
2020,5,online,Male,All,R,stringent,50,0.104753067757387
2020,5,online,Female,All,R,stringent,50,0.0869493762641628
2020,6,online,Male,All,R,stringent,50,0.105217880616893
2020,6,online,Female,All,R,stringent,50,0.0871777987013895
2020,7,online,Male,All,R,stringent,50,0.101614230327209
2020,7,online,Female,All,R,stringent,50,0.0857527477560097
2020,8,online,Male,All,R,stringent,50,0.108435548333558
2020,8,online,Female,All,R,stringent,50,0.0913838085671456
2020,9,online,Male,All,R,stringent,50,0.11150874642117
2020,9,online,Female,All,R,stringent,50,0.096096994336142
2020,10,online,Male,All,R,stringent,50,0.117829760326599
2020,10,online,Female,All,R,stringent,50,0.099610736105189
2020,11,online,Male,All,R,stringent,50,0.134937945386779
2020,11,online,Female,All,R,stringent,50,0.116024122073285
2020,12,online,Male,All,R,stringent,50,0.0934429528215345
2020,12,online,Female,All,R,stringent,50,0.0790263165206348
2021,1,online,Male,All,R,stringent,50,0.103438313893604
2021,1,online,Female,All,R,stringent,50,0.0884154167676163
2021,2,online,Male,All,R,stringent,50,0.0897585792685824
2021,2,online,Female,All,R,stringent,50,0.0756035564511803
2021,3,online,Male,All,R,stringent,50,0.0857865243308803
2021,3,online,Female,All,R,stringent,50,0.0714796045192087
2021,4,online,Male,All,R,stringent,50,0.0900495191407591
2021,4,online,Female,All,R,stringent,50,0.0744119369030595
2021,5,online,Male,All,R,stringent,50,0.0847503440143182
2021,5,online,Female,All,R,stringent,50,0.0693399634861952
2021,6,online,Male,All,R,stringent,50,0.0840475638884143
2021,6,online,Female,All,R,stringent,50,0.0690636619932526
2021,7,online,Male,All,R,stringent,50,0.0818212990387819
2021,7,online,Female,All,R,stringent,50,0.0678913071835948
2021,8,online,Male,All,R,stringent,50,0.0893852807155797
2021,8,online,Female,All,R,stringent,50,0.0760183760986142
2021,9,online,Male,All,R,stringent,50,0.0924369235301721
2021,9,online,Female,All,R,stringent,50,0.0762288076292466
2021,10,online,Male,All,R,stringent,50,0.0865743619627542
2021,10,online,Female,All,R,stringent,50,0.0741555489134624
2021,11,online,Male,All,R,stringent,50,0.0966911425882226
2021,11,online,Female,All,R,stringent,50,0.0796492713668349
2021,12,online,Male,All,R,stringent,50,0.0876900023730942
2021,12,online,Female,All,R,stringent,50,0.0718443101276694
2022,1,online,Male,All,R,stringent,50,0.0871927306373986
2022,1,online,Female,All,R,stringent,50,0.071325562781498
2022,2,online,Male,All,R,stringent,50,0.0994389952289832
2022,2,online,Female,All,R,stringent,50,0.0810074855664423
2022,3,online,Male,All,R,stringent,50,0.102705193844236
2022,3,online,Female,All,R,stringent,50,0.0844005211404902
2022,4,online,Male,All,R,stringent,50,0.0924915520414614
2022,4,online,Female,All,R,stringent,50,0.0762356152790506
2022,5,online,Male,All,R,stringent,50,0.0906159812352808
2022,5,online,Female,All,R,stringent,50,0.0740979388593378
2022,6,online,Male,All,R,stringent,50,0.0884116673823832
2022,6,online,Female,All,R,stringent,50,0.073201360239939
2022,7,online,Male,All,R,stringent,50,0.0882579314028179
2022,7,online,Female,All,R,stringent,50,0.0700883881592544
2022,8,online,Male,All,R,stringent,50,0.0889349534671639
2022,8,online,Female,All,R,stringent,50,0.0712008108363594
2022,9,online,Male,All,R,stringent,50,0.0850044774809355
2022,9,online,Female,All,R,stringent,50,0.0698863959184727
2022,10,online,Male,All,R,stringent,50,0.0862904508395884
2022,10,online,Female,All,R,stringent,50,0.0693363329146425
2016,1,online,All,All,L,lenient,75,0.0093592630910789
2016,2,online,All,All,L,lenient,75,0.0198342335219844
2016,3,online,All,All,L,lenient,75,0.0228473282549802
2016,4,online,All,All,L,lenient,75,0.0215406998206253
2016,5,online,All,All,L,lenient,75,0.0152952692281779
2016,6,online,All,All,L,lenient,75,0.021129147941258
2016,7,online,All,All,L,lenient,75,0.0293626901735512
2016,8,online,All,All,L,lenient,75,0.016625730578046
2016,9,online,All,All,L,lenient,75,0.0193382789812659
2016,10,online,All,All,L,lenient,75,0.0224224375114746
2016,11,online,All,All,L,lenient,75,0.0329203034894867
2016,12,online,All,All,L,lenient,75,0.0174880275782286
2017,1,online,All,All,L,lenient,75,0.021660912745881
2017,2,online,All,All,L,lenient,75,0.0222361153437226
2017,3,online,All,All,L,lenient,75,0.020191138598853
2017,4,online,All,All,L,lenient,75,0.0253371365617337
2017,5,online,All,All,L,lenient,75,0.0244101230134769
2017,6,online,All,All,L,lenient,75,0.0236297063832711
2017,7,online,All,All,L,lenient,75,0.0232556570099938
2017,8,online,All,All,L,lenient,75,0.0240489526857404
2017,9,online,All,All,L,lenient,75,0.0273930464480521
2017,11,online,All,All,L,lenient,75,0.0198094220366117
2017,12,online,All,All,L,lenient,75,0.020753250181498
2018,1,online,All,All,L,lenient,75,0.0165377881335835
2018,2,online,All,All,L,lenient,75,0.0179235471159461
2018,3,online,All,All,L,lenient,75,0.0188489360742686
2018,4,online,All,All,L,lenient,75,0.0201050784738804
2018,5,online,All,All,L,lenient,75,0.016560041778422
2018,6,online,All,All,L,lenient,75,0.0189578354538149
2018,7,online,All,All,L,lenient,75,0.0199250380297884
2018,8,online,All,All,L,lenient,75,0.0195455707990895
2018,9,online,All,All,L,lenient,75,0.0208538769593142
2018,10,online,All,All,L,lenient,75,0.0190056905271566
2018,11,online,All,All,L,lenient,75,0.0253930049960421
2018,12,online,All,All,L,lenient,75,0.0214053132211196
2019,1,online,All,All,L,lenient,75,0.0276349620669108
2019,2,online,All,All,L,lenient,75,0.0265152570319506
2019,3,online,All,All,L,lenient,75,0.0238531615479069
2019,4,online,All,All,L,lenient,75,0.0231242135643966
2019,5,online,All,All,L,lenient,75,0.0208882876274378
2019,6,online,All,All,L,lenient,75,0.0196798678456718
2019,7,online,All,All,L,lenient,75,0.0221379027059819
2019,8,online,All,All,L,lenient,75,0.0241702714533848
2019,9,online,All,All,L,lenient,75,0.0222793830168715
2019,10,online,All,All,L,lenient,75,0.0240023778126519
2019,11,online,All,All,L,lenient,75,0.0167606256065187
2019,12,online,All,All,L,lenient,75,0.0262116457172688
2020,1,online,All,All,L,lenient,75,0.0289171100278494
2020,2,online,All,All,L,lenient,75,0.0231258791277852
2020,3,online,All,All,L,lenient,75,0.0389067719442848
2020,4,online,All,All,L,lenient,75,0.0370107059370203
2020,5,online,All,All,L,lenient,75,0.0389494146533354
2020,6,online,All,All,L,lenient,75,0.040950934365381
2020,7,online,All,All,L,lenient,75,0.0325043990812115
2020,8,online,All,All,L,lenient,75,0.0357698147955069
2020,9,online,All,All,L,lenient,75,0.0278284786535524
2020,10,online,All,All,L,lenient,75,0.0309826638472908
2020,11,online,All,All,L,lenient,75,0.0650284275244028
2020,12,online,All,All,L,lenient,75,0.0404789120850082
2021,1,online,All,All,L,lenient,75,0.0649816619262672
2021,2,online,All,All,L,lenient,75,0.0432502075951242
2021,3,online,All,All,L,lenient,75,0.0298102501717239
2021,4,online,All,All,L,lenient,75,0.0314047380996241
