start year,start month,end year,end month,archetype,delta
2020,3,2020,7,Spanish News,-2586637.1612903457
2020,3,2020,7,Other Cable,839627.7096774299
2020,3,2020,8,No or Minimal News,23465983.774193585
2020,3,2020,8,Hard Broadcast News,-13634923.0967734
2020,3,2020,8,Soft Broadcast News,-2337701.741935443
2020,3,2020,8,FOX,-2191154.7096772827
2020,3,2020,8,CNN,-3709217.451613007
2020,3,2020,8,MSNBC,-66128.0967742186
2020,3,2020,8,Newsmax,180416.41935483867
2020,3,2020,8,Spanish News,-2567962.9999999646
2020,3,2020,8,Other Cable,881432.999999987
2020,3,2020,9,No or Minimal News,18674616.292473957
2020,3,2020,9,Hard Broadcast News,-6586606.258063957
2020,3,2020,9,Soft Broadcast News,-2095143.168817183
2020,3,2020,9,FOX,-1379205.5053762756
2020,3,2020,9,CNN,-4402623.048387203
2020,3,2020,9,MSNBC,-599779.7053763736
2020,3,2020,9,Newsmax,248853.60000000003
2020,3,2020,9,Spanish News,-2800388.41612901
2020,3,2020,9,Other Cable,-114104.02365590073
2020,3,2020,10,No or Minimal News,14025568.774194151
2020,3,2020,10,Hard Broadcast News,-4178456.7096771747
2020,3,2020,10,Soft Broadcast News,-3746804.1935483906
2020,3,2020,10,FOX,126194.70967752486
2020,3,2020,10,CNN,-2201247.5806452017
2020,3,2020,10,MSNBC,-139864.77419355884
2020,3,2020,10,Newsmax,382650.96774193534
2020,3,2020,10,Spanish News,-3051672.99999997
2020,3,2020,10,Other Cable,-313095.51612898894
2020,3,2020,11,No or Minimal News,4320551.459140122
2020,3,2020,11,Hard Broadcast News,-9042132.191396989
2020,3,2020,11,Soft Broadcast News,-3671322.2021505088
2020,3,2020,11,FOX,3283280.994623512
2020,3,2020,11,CNN,7865441.184946191
2020,3,2020,11,MSNBC,2034233.8612903338
2020,3,2020,11,Newsmax,1833926.5666666664
2020,3,2020,11,Spanish News,-2016286.2494623903
2020,3,2020,11,Other Cable,-3754299.023655873
2020,3,2020,12,No or Minimal News,25091185.677420214
2020,3,2020,12,Hard Broadcast News,-13635746.774193175
2020,3,2020,12,Soft Broadcast News,1212711.3548387587
2020,3,2020,12,FOX,-7911938.161290374
2020,3,2020,12,CNN,-2016869.7741935663
2020,3,2020,12,MSNBC,-968030.4193548542
2020,3,2020,12,Newsmax,2475557.161290321
2020,3,2020,12,Spanish News,-2563623.967741942
2020,3,2020,12,Other Cable,-720705.5806451663
2020,3,2021,1,No or Minimal News,14905400.935483634
2020,3,2021,1,Hard Broadcast News,-8830956.774193026
2020,3,2021,1,Soft Broadcast News,-4948579.290322512
2020,3,2021,1,FOX,-5492523.387096703
2020,3,2021,1,CNN,6159638.870967653
2020,3,2021,1,MSNBC,1408172.7419354524
2020,3,2021,1,Newsmax,2976677.258064513
2020,3,2021,1,Spanish News,-2277372.4516128898
2020,3,2021,1,Other Cable,-3002311.9354838897
2020,3,2021,2,No or Minimal News,32579517.547235534
2020,3,2021,2,Hard Broadcast News,-16935504.936635606
2020,3,2021,2,Soft Broadcast News,-3559914.0783409495
2020,3,2021,2,FOX,-8201283.624423966
2020,3,2021,2,CNN,-2405523.0126728993
2020,3,2021,2,MSNBC,-283666.4101382792
2020,3,2021,2,Newsmax,1935990.4642857134
2020,3,2021,2,Spanish News,-3851206.444700446
2020,3,2021,2,Other Cable,1726053.8525345325
2020,3,2021,3,No or Minimal News,31879996.322581142
2020,3,2021,3,Hard Broadcast News,-13795274.806451209
2020,3,2021,3,Soft Broadcast News,-1436933.9677419197
2020,3,2021,3,FOX,-8901346.032257967
2020,3,2021,3,CNN,-6022408.645161333
2020,3,2021,3,MSNBC,-2272034.709677441
2020,3,2021,3,Newsmax,1681397.41935484
2020,3,2021,3,Spanish News,-2844692.0967741814
2020,3,2021,3,Other Cable,2696887.6451612525
2020,3,2021,4,No or Minimal News,30908317.692473024
2020,3,2021,4,Hard Broadcast News,-12865905.02473075
2020,3,2021,4,Soft Broadcast News,-1872354.5688171778
2020,3,2021,4,FOX,-8524671.672042906
2020,3,2021,4,CNN,-5698027.08172046
2020,3,2021,4,MSNBC,-2648503.8387096785
2020,3,2021,4,Newsmax,1488835.7666666666
2020,3,2021,4,Spanish News,-2486400.04946238
2020,3,2021,4,Other Cable,2629374.543010805
2020,3,2021,5,No or Minimal News,35419304.96774289
2020,3,2021,5,Hard Broadcast News,-14287639.483870596
2020,3,2021,5,Soft Broadcast News,-699310.9032257833
2020,3,2021,5,FOX,-9084867.903225776
2020,3,2021,5,CNN,-8101779.741935553
2020,3,2021,5,MSNBC,-3097527.1935483925
2020,3,2021,5,Newsmax,1514674.096774192
2020,3,2021,5,Spanish News,-2718235.2580645382
2020,3,2021,5,Other Cable,2025681.9032257758
2020,3,2021,6,No or Minimal News,38058380.59247367
2020,3,2021,6,Hard Broadcast News,-17321602.224731043
2020,3,2021,6,Soft Broadcast News,-842312.0354838241
2020,3,2021,6,FOX,-9420225.005376227
2020,3,2021,6,CNN,-8215711.648387156
2020,3,2021,6,MSNBC,-3817623.5387097187
2020,3,2021,6,Newsmax,1649534.2666666673
2020,3,2021,6,Spanish News,-2473415.882795684
2020,3,2021,6,Other Cable,3403331.7096774913
2020,3,2021,7,No or Minimal News,40352425.38709712
2020,3,2021,7,Hard Broadcast News,-15352162.193547674
2020,3,2021,7,Soft Broadcast News,457395.93548391014
2020,3,2021,7,FOX,-9995014.548387054
2020,3,2021,7,CNN,-7771480.8387097195
2020,3,2021,7,MSNBC,-4034543.1612903364
2020,3,2021,7,Newsmax,1578360.161290323
2020,3,2021,7,Spanish News,-3003052.354838686
2020,3,2021,7,Other Cable,-1296874.6774193794
2020,3,2021,8,No or Minimal News,35973728.41935553
2020,3,2021,8,Hard Broadcast News,-15598422.419354342
2020,3,2021,8,Soft Broadcast News,-33646.645161334425
2020,3,2021,8,FOX,-6813774.09677415
2020,3,2021,8,CNN,-6777951.09677426
2020,3,2021,8,MSNBC,-4166804.967741968
2020,3,2021,8,Newsmax,1985139.7096774187
2020,3,2021,8,Spanish News,-3187415.806451615
2020,3,2021,8,Other Cable,-291025.1612903718
2020,3,2021,9,No or Minimal News,38005768.4258081
2020,3,2021,9,Hard Broadcast News,-13742099.291397743
2020,3,2021,9,Soft Broadcast News,13797.664516184479
2020,3,2021,9,FOX,-7313218.1387096755
2020,3,2021,9,CNN,-8166732.815053832
2020,3,2021,9,MSNBC,-4400373.105376365
2020,3,2021,9,Newsmax,1765979.9666666675
2020,3,2021,9,Spanish News,-2911884.6494623646
2020,3,2021,9,Other Cable,1050795.876344081
2020,3,2021,10,No or Minimal News,36669328.48387101
2020,3,2021,10,Hard Broadcast News,-11060061.612902716
2020,3,2021,10,Soft Broadcast News,428342.87096779794
2020,3,2021,10,FOX,-7670489.645161353
2020,3,2021,10,CNN,-10102144.580645207
2020,3,2021,10,MSNBC,-4784647.61290325
2020,3,2021,10,Newsmax,1525194.5161290325
2020,3,2021,10,Spanish News,-2894431.548387088
2020,3,2021,10,Other Cable,2064355.3870967813
2020,3,2021,11,No or Minimal News,36593560.95913912
2020,3,2021,11,Hard Broadcast News,-12913225.224730752
2020,3,2021,11,Soft Broadcast News,1214153.064516157
2020,3,2021,11,FOX,-5890745.272042915
2020,3,2021,11,CNN,-9912291.41505384
2020,3,2021,11,MSNBC,-5079674.305376385
2020,3,2021,11,Newsmax,1532605.7999999984
2020,3,2021,11,Spanish News,-3127053.4161290545
2020,3,2021,11,Other Cable,1829248.5096774548
2020,3,2021,12,No or Minimal News,36567675.032259285
2020,3,2021,12,Hard Broadcast News,-10855515.903225593
2020,3,2021,12,Soft Broadcast News,1372938.0645161755
2020,3,2021,12,FOX,-7336762.0000000335
2020,3,2021,12,CNN,-8606231.96774201
2020,3,2021,12,MSNBC,-5170978.5161290495
2020,3,2021,12,Newsmax,1235617.967741935
2020,3,2021,12,Spanish News,-2715172.7096774112
2020,3,2021,12,Other Cable,-236137.77419358492
2020,3,2022,1,No or Minimal News,34906912.677418575
2020,3,2022,1,Hard Broadcast News,-8453762.709676854
2020,3,2022,1,Soft Broadcast News,810391.5806451328
2020,3,2022,1,FOX,-7673740.193548344
2020,3,2022,1,CNN,-10270671.193548454
2020,3,2022,1,MSNBC,-5343688.258064532
2020,3,2022,1,Newsmax,1655027.677419353
2020,3,2022,1,Spanish News,-2736485.354838725
2020,3,2022,1,Other Cable,1368563.8064516261
2020,3,2022,2,No or Minimal News,38331227.36866422
2020,3,2022,2,Hard Broadcast News,-17118853.22234989
2020,3,2022,2,Soft Broadcast News,-270934.8997695707
2020,3,2022,2,FOX,-4440254.981566861
2020,3,2022,2,CNN,-6027306.79838714
2020,3,2022,2,MSNBC,-4674246.62442397
2020,3,2022,2,Newsmax,1587855.892857143
2020,3,2022,2,Spanish News,-3213200.9447004534
2020,3,2022,2,Other Cable,170911.102534594
2020,3,2022,3,No or Minimal News,34824618.54838769
2020,3,2022,3,Hard Broadcast News,-14122999.419354439
2020,3,2022,3,Soft Broadcast News,-1777527.3225805871
2020,3,2022,3,FOX,-3124680.870967746
2020,3,2022,3,CNN,-5050150.096774235
2020,3,2022,3,MSNBC,-4721730.677419387
2020,3,2022,3,Newsmax,1557352.9354838722
2020,3,2022,3,Spanish News,-2999922.290322637
2020,3,2022,3,Other Cable,-333611.0967741944
2020,3,2022,4,No or Minimal News,42681876.05914065
2020,3,2022,4,Hard Broadcast News,-14827985.358064346
2020,3,2022,4,Soft Broadcast News,-1597724.5688171834
2020,3,2022,4,FOX,-5632999.972042985
2020,3,2022,4,CNN,-8765495.081720479
2020,3,2022,4,MSNBC,-5446779.038709711
2020,3,2022,4,Newsmax,1371242.6333333338
2020,3,2022,4,Spanish News,-4008069.11612905
2020,3,2022,4,Other Cable,435800.7096774038
2020,3,2022,5,No or Minimal News,42449053.74193619
2020,3,2022,5,Hard Broadcast News,-14784981.064515606
2020,3,2022,5,Soft Broadcast News,-1156609.1935484149
2020,3,2022,5,FOX,-6438722.87096766
2020,3,2022,5,CNN,-9004934.483871013
2020,3,2022,5,MSNBC,-5591918.419354856
2020,3,2022,5,Newsmax,1350369.2580645161
2020,3,2022,5,Spanish News,-3660634.7741935533
2020,3,2022,5,Other Cable,1045729.8064515721
2020,3,2022,6,No or Minimal News,43309994.392472655
2020,3,2022,6,Hard Broadcast News,-14486337.324730597
2020,3,2022,6,Soft Broadcast News,-3487566.6354838386
2020,3,2022,6,FOX,-6617645.905376188
2020,3,2022,6,CNN,-8774649.315053822
2020,3,2022,6,MSNBC,-3905809.8387096934
2020,3,2022,6,Newsmax,1370964.1999999993
2020,3,2022,6,Spanish News,-4136442.61612902
2020,3,2022,6,Other Cable,958731.8763440643
2020,3,2022,7,No or Minimal News,49838080.45161298
2020,3,2022,7,Hard Broadcast News,-18076586.90322543
2020,3,2022,7,Soft Broadcast News,-3142108.0645160954
2020,3,2022,7,FOX,-7197680.903225753
2020,3,2022,7,CNN,-8799244.838709738
2020,3,2022,7,MSNBC,-4415741.935483903
2020,3,2022,7,Newsmax,1426089.838709678
2020,3,2022,7,Spanish News,-4372736.258064512
2020,3,2022,7,Other Cable,-994437.9354838617
2020,3,2022,8,No or Minimal News,49636227.2258068
2020,3,2022,8,Hard Broadcast News,-19856098.03225769
2020,3,2022,8,Soft Broadcast News,-2077357.193548426
2020,3,2022,8,FOX,-7106499.9677420035
2020,3,2022,8,CNN,-9112704.096774243
2020,3,2022,8,MSNBC,-4428310.870967759
2020,3,2022,8,Newsmax,1632384.9354838724
2020,3,2022,8,Spanish News,-4624954.129032273
2020,3,2022,8,Other Cable,250511.5806451235
2020,3,2022,9,No or Minimal News,43247682.55913992
2020,3,2022,9,Hard Broadcast News,-11302195.024730705
2020,3,2022,9,Soft Broadcast News,-3669898.468817206
2020,3,2022,9,FOX,-7364849.138709661
2020,3,2022,9,CNN,-7186410.648387164
2020,3,2022,9,MSNBC,-4662784.872043017
2020,3,2022,9,Newsmax,1383947.4000000004
2020,3,2022,9,Spanish News,-3838822.116129011
2020,3,2022,9,Other Cable,-2125810.956989292
2020,3,2022,10,No or Minimal News,47363435.99999924
2020,3,2022,10,Hard Broadcast News,-14208153.129031658
2020,3,2022,10,Soft Broadcast News,-1525996.225806417
2020,3,2022,10,FOX,-7486438.645161156
2020,3,2022,10,CNN,-9788615.838709716
2020,3,2022,10,MSNBC,-4559556.806451613
2020,3,2022,10,Newsmax,1378853.1290322577
2020,3,2022,10,Spanish News,-4377140.967741964
2020,3,2022,10,Other Cable,-1536399.0967741832
2020,4,2020,5,No or Minimal News,6903574.281720012
2020,4,2020,5,Hard Broadcast News,-2494712.3978491575
2020,4,2020,5,Soft Broadcast News,-287546.6763440892
2020,4,2020,5,FOX,-2127808.236559149
2020,4,2020,5,CNN,-247751.27526878752
2020,4,2020,5,MSNBC,-99546.03010756336
2020,4,2020,5,Newsmax,0.0
2020,4,2020,5,Spanish News,-1089023.9763440061
2020,4,2020,5,Other Cable,-616377.1440860126
2020,4,2020,6,No or Minimal News,9924436.733333409
2020,4,2020,6,Hard Broadcast News,-3680948.166666381
2020,4,2020,6,Soft Broadcast News,-2196723.2666666526
2020,4,2020,6,FOX,-1807962.9000000097
2020,4,2020,6,CNN,-680373.4666665941
2020,4,2020,6,MSNBC,123141.86666663922
2020,4,2020,6,Newsmax,4379.9
2020,4,2020,6,Spanish News,-1586070.1999999713
2020,4,2020,6,Other Cable,-57567.33333333954
2020,4,2020,7,No or Minimal News,15514971.636559173
2020,4,2020,7,Hard Broadcast News,-5752119.623655744
2020,4,2020,7,Soft Broadcast News,-2489385.6763440147
2020,4,2020,7,FOX,-3123800.3655914813
2020,4,2020,7,CNN,-3593333.6301074456
2020,4,2020,7,MSNBC,369555.8408601396
2020,4,2020,7,Newsmax,129516.70967741932
2020,4,2020,7,Spanish News,-1738510.9118279386
2020,4,2020,7,Other Cable,710655.5333333574
2020,4,2020,8,No or Minimal News,12944145.281720072
2020,4,2020,8,Hard Broadcast News,-5930916.1720424
2020,4,2020,8,Soft Broadcast News,-3808319.7731182277
2020,4,2020,8,FOX,-1304805.2043009475
2020,4,2020,8,CNN,-2221896.436559135
2020,4,2020,8,MSNBC,1114926.8086021226
2020,4,2020,8,Newsmax,180416.41935483867
2020,4,2020,8,Spanish News,-1719836.7505375575
2020,4,2020,8,Other Cable,752460.8236559145
2020,4,2020,9,No or Minimal News,8152777.800000444
2020,4,2020,9,Hard Broadcast News,1117400.6666670442
2020,4,2020,9,Soft Broadcast News,-3565761.1999999676
2020,4,2020,9,FOX,-492855.9999999404
2020,4,2020,9,CNN,-2915302.0333333313
2020,4,2020,9,MSNBC,581275.1999999676
2020,4,2020,9,Newsmax,248853.60000000003
2020,4,2020,9,Spanish News,-1952262.1666666027
2020,4,2020,9,Other Cable,-243076.19999997318
2020,4,2020,10,No or Minimal News,3503730.2817206383
2020,4,2020,10,Hard Broadcast News,3525550.2150538266
2020,4,2020,10,Soft Broadcast News,-5217422.224731175
2020,4,2020,10,FOX,1012544.2150538601
2020,4,2020,10,CNN,-713926.5655913297
2020,4,2020,10,MSNBC,1041190.1311827824
2020,4,2020,10,Newsmax,382650.96774193534
2020,4,2020,10,Spanish News,-2203546.750537563
2020,4,2020,10,Other Cable,-442067.6924730614
2020,4,2020,11,No or Minimal News,-6201287.033333391
2020,4,2020,11,Hard Broadcast News,-1338125.2666659877
2020,4,2020,11,Soft Broadcast News,-5141940.233333293
2020,4,2020,11,FOX,4169630.4999998473
2020,4,2020,11,CNN,9352762.200000063
2020,4,2020,11,MSNBC,3215288.766666675
2020,4,2020,11,Newsmax,1833926.5666666664
2020,4,2020,11,Spanish News,-1168159.9999999832
2020,4,2020,11,Other Cable,-3883271.1999999452
2020,4,2020,12,No or Minimal News,14569347.1849467
2020,4,2020,12,Hard Broadcast News,-5931739.849462174
2020,4,2020,12,Soft Broadcast News,-257906.67634402588
2020,4,2020,12,FOX,-7025588.655914038
2020,4,2020,12,CNN,-529548.7591396943
2020,4,2020,12,MSNBC,213024.48602148704
2020,4,2020,12,Newsmax,2475557.161290321
2020,4,2020,12,Spanish News,-1715497.718279535
2020,4,2020,12,Other Cable,-849677.7569892388
2020,4,2021,1,No or Minimal News,4383562.443010122
2020,4,2021,1,Hard Broadcast News,-1126949.8494620249
2020,4,2021,1,Soft Broadcast News,-6419197.321505297
2020,4,2021,1,FOX,-4606173.881720368
2020,4,2021,1,CNN,7646959.886021525
2020,4,2021,1,MSNBC,2589227.6473117936
2020,4,2021,1,Newsmax,2976677.258064513
2020,4,2021,1,Spanish News,-1429246.2021504827
2020,4,2021,1,Other Cable,-3131284.111827962
2020,4,2021,2,No or Minimal News,22057679.05476202
2020,4,2021,2,Hard Broadcast News,-9231498.011904605
2020,4,2021,2,Soft Broadcast News,-5030532.109523734
2020,4,2021,2,FOX,-7314934.119047631
2020,4,2021,2,CNN,-918201.9976190273
2020,4,2021,2,MSNBC,897388.495238062
2020,4,2021,2,Newsmax,1935990.4642857134
2020,4,2021,2,Spanish News,-3003080.195238039
2020,4,2021,2,Other Cable,1597081.67619046
2020,4,2021,3,No or Minimal News,21358157.83010763
2020,4,2021,3,Hard Broadcast News,-6091267.881720208
2020,4,2021,3,Soft Broadcast News,-2907551.9989247043
2020,4,2021,3,FOX,-8014996.526881631
2020,4,2021,3,CNN,-4535087.630107461
2020,4,2021,3,MSNBC,-1090979.8043010999
2020,4,2021,3,Newsmax,1681397.41935484
2020,4,2021,3,Spanish News,-1996565.8473117743
2020,4,2021,3,Other Cable,2567915.46881718
2020,4,2021,4,No or Minimal News,20386479.19999951
2020,4,2021,4,Hard Broadcast News,-5161898.099999748
2020,4,2021,4,Soft Broadcast News,-3342972.5999999624
2020,4,2021,4,FOX,-7638322.166666571
2020,4,2021,4,CNN,-4210706.066666588
2020,4,2021,4,MSNBC,-1467448.9333333373
2020,4,2021,4,Newsmax,1488835.7666666666
2020,4,2021,4,Spanish News,-1638273.7999999728
2020,4,2021,4,Other Cable,2500402.3666667324
2020,4,2021,5,No or Minimal News,24897466.475269377
2020,4,2021,5,Hard Broadcast News,-6583632.559139594
2020,4,2021,5,Soft Broadcast News,-2169928.934408568
2020,4,2021,5,FOX,-8198518.397849441
2020,4,2021,5,CNN,-6614458.726881681
2020,4,2021,5,MSNBC,-1916472.2881720513
2020,4,2021,5,Newsmax,1514674.096774192
2020,4,2021,5,Spanish News,-1870109.0086021312
2020,4,2021,5,Other Cable,1896709.7268817034
2020,4,2021,6,No or Minimal News,27536542.100000158
2020,4,2021,6,Hard Broadcast News,-9617595.300000042
2020,4,2021,6,Soft Broadcast News,-2312930.0666666087
2020,4,2021,6,FOX,-8533875.499999892
2020,4,2021,6,CNN,-6728390.633333284
2020,4,2021,6,MSNBC,-2636568.6333333775
2020,4,2021,6,Newsmax,1649534.2666666673
2020,4,2021,6,Spanish News,-1625289.633333277
2020,4,2021,6,Other Cable,3274359.533333419
2020,4,2021,7,No or Minimal News,29830586.894623607
2020,4,2021,7,Hard Broadcast News,-7648155.268816672
2020,4,2021,7,Soft Broadcast News,-1013222.0956988744
2020,4,2021,7,FOX,-9108665.04301072
2020,4,2021,7,CNN,-6284159.823655847
2020,4,2021,7,MSNBC,-2853488.255913995
2020,4,2021,7,Newsmax,1578360.161290323
2020,4,2021,7,Spanish News,-2154926.105376279
2020,4,2021,7,Other Cable,-1425846.8537634518
2020,4,2021,8,No or Minimal News,25451889.926882014
2020,4,2021,8,Hard Broadcast News,-7894415.494623341
2020,4,2021,8,Soft Broadcast News,-1504264.676344119
2020,4,2021,8,FOX,-5927424.591397814
2020,4,2021,8,CNN,-5290630.081720388
2020,4,2021,8,MSNBC,-2985750.062365627
2020,4,2021,8,Newsmax,1985139.7096774187
2020,4,2021,8,Spanish News,-2339289.556989208
2020,4,2021,8,Other Cable,-419997.33763444424
2020,4,2021,9,No or Minimal News,27483929.93333459
2020,4,2021,9,Hard Broadcast News,-6038092.366666742
2020,4,2021,9,Soft Broadcast News,-1456820.3666666
2020,4,2021,9,FOX,-6426868.63333334
2020,4,2021,9,CNN,-6679411.79999996
2020,4,2021,9,MSNBC,-3219318.2000000235
2020,4,2021,9,Newsmax,1765979.9666666675
2020,4,2021,9,Spanish News,-2063758.3999999575
2020,4,2021,9,Other Cable,921823.7000000086
2020,4,2021,10,No or Minimal News,26147489.9913975
2020,4,2021,10,Hard Broadcast News,-3356054.6881717145
2020,4,2021,10,Soft Broadcast News,-1042275.1602149867
2020,4,2021,10,FOX,-6784140.139785018
2020,4,2021,10,CNN,-8614823.565591335
2020,4,2021,10,MSNBC,-3603592.707526909
2020,4,2021,10,Newsmax,1525194.5161290325
2020,4,2021,10,Spanish News,-2046305.2989246808
2020,4,2021,10,Other Cable,1935383.2107527088
2020,4,2021,11,No or Minimal News,26071722.46666561
2020,4,2021,11,Hard Broadcast News,-5209218.299999751
2020,4,2021,11,Soft Broadcast News,-256464.96666662768
2020,4,2021,11,FOX,-5004395.76666658
2020,4,2021,11,CNN,-8424970.399999969
2020,4,2021,11,MSNBC,-3898619.400000044
2020,4,2021,11,Newsmax,1532605.7999999984
2020,4,2021,11,Spanish News,-2278927.1666666474
2020,4,2021,11,Other Cable,1700276.3333333824
2020,4,2021,12,No or Minimal News,26045836.539785773
2020,4,2021,12,Hard Broadcast News,-3151508.978494592
2020,4,2021,12,Soft Broadcast News,-97679.96666660905
2020,4,2021,12,FOX,-6450412.494623698
2020,4,2021,12,CNN,-7118910.952688137
2020,4,2021,12,MSNBC,-3989923.6107527083
2020,4,2021,12,Newsmax,1235617.967741935
2020,4,2021,12,Spanish News,-1867046.4602150042
2020,4,2021,12,Other Cable,-365109.95053765737
2020,4,2022,1,No or Minimal News,24385074.18494506
2020,4,2022,1,Hard Broadcast News,-749755.784945853
2020,4,2022,1,Soft Broadcast News,-660226.4505376518
2020,4,2022,1,FOX,-6787390.688172009
2020,4,2022,1,CNN,-8783350.178494582
2020,4,2022,1,MSNBC,-4162633.3526881905
2020,4,2022,1,Newsmax,1655027.677419353
2020,4,2022,1,Spanish News,-1888359.105376318
2020,4,2022,1,Other Cable,1239591.6301075537
2020,4,2022,2,No or Minimal News,27809388.876190707
2020,4,2022,2,Hard Broadcast News,-9414846.297618888
2020,4,2022,2,Soft Broadcast News,-1741552.9309523553
2020,4,2022,2,FOX,-3553905.476190526
2020,4,2022,2,CNN,-4539985.783333268
2020,4,2022,2,MSNBC,-3493191.7190476283
2020,4,2022,2,Newsmax,1587855.892857143
2020,4,2022,2,Spanish News,-2365074.6952380463
2020,4,2022,2,Other Cable,41938.92619052157
2020,4,2022,3,No or Minimal News,24302780.05591418
2020,4,2022,3,Hard Broadcast News,-6418992.4946234375
2020,4,2022,3,Soft Broadcast News,-3248145.3537633717
2020,4,2022,3,FOX,-2238331.3655914105
2020,4,2022,3,CNN,-3562829.0817203633
2020,4,2022,3,MSNBC,-3540675.7720430456
2020,4,2022,3,Newsmax,1557352.9354838722
2020,4,2022,3,Spanish News,-2151796.04086023
2020,4,2022,3,Other Cable,-462583.27311826684
2020,4,2022,4,No or Minimal News,32160037.56666714
2020,4,2022,4,Hard Broadcast News,-7123978.433333345
2020,4,2022,4,Soft Broadcast News,-3068342.599999968
2020,4,2022,4,FOX,-4746650.46666665
2020,4,2022,4,CNN,-7278174.066666607
2020,4,2022,4,MSNBC,-4265724.13333337
2020,4,2022,4,Newsmax,1371242.6333333338
2020,4,2022,4,Spanish News,-3159942.866666643
2020,4,2022,4,Other Cable,306828.53333333135
2020,4,2022,5,No or Minimal News,31927215.24946268
2020,4,2022,5,Hard Broadcast News,-7080974.139784604
2020,4,2022,5,Soft Broadcast News,-2627227.2247311994
2020,4,2022,5,FOX,-5552373.365591325
2020,4,2022,5,CNN,-7517613.468817141
2020,4,2022,5,MSNBC,-4410863.513978515
2020,4,2022,5,Newsmax,1350369.2580645161
2020,4,2022,5,Spanish News,-2812508.524731146
2020,4,2022,5,Other Cable,916757.6301074997
2020,4,2022,6,No or Minimal News,32788155.89999914
2020,4,2022,6,Hard Broadcast News,-6782330.399999596
2020,4,2022,6,Soft Broadcast News,-4958184.666666623
2020,4,2022,6,FOX,-5731296.399999853
2020,4,2022,6,CNN,-7287328.29999995
2020,4,2022,6,MSNBC,-2724754.933333352
2020,4,2022,6,Newsmax,1370964.1999999993
2020,4,2022,6,Spanish News,-3288316.366666613
2020,4,2022,6,Other Cable,829759.6999999918
2020,4,2022,7,No or Minimal News,39316241.95913947
2020,4,2022,7,Hard Broadcast News,-10372579.978494428
2020,4,2022,7,Soft Broadcast News,-4612726.09569888
2020,4,2022,7,FOX,-6311331.397849418
2020,4,2022,7,CNN,-7311923.823655866
2020,4,2022,7,MSNBC,-3234687.0301075615
2020,4,2022,7,Newsmax,1426089.838709678
2020,4,2022,7,Spanish News,-3524610.008602105
2020,4,2022,7,Other Cable,-1123410.1118279342
2020,4,2022,8,No or Minimal News,39114388.73333329
2020,4,2022,8,Hard Broadcast News,-12152091.10752669
2020,4,2022,8,Soft Broadcast News,-3547975.2247312106
2020,4,2022,8,FOX,-6220150.462365668
2020,4,2022,8,CNN,-7625383.081720371
2020,4,2022,8,MSNBC,-3247255.9655914176
2020,4,2022,8,Newsmax,1632384.9354838724
2020,4,2022,8,Spanish News,-3776827.8795698658
2020,4,2022,8,Other Cable,121539.40430105105
2020,4,2022,9,No or Minimal News,32725844.06666641
2020,4,2022,9,Hard Broadcast News,-3598188.0999997035
2020,4,2022,9,Soft Broadcast News,-5140516.499999991
2020,4,2022,9,FOX,-6478499.633333325
2020,4,2022,9,CNN,-5699089.633333292
2020,4,2022,9,MSNBC,-3481729.966666676
2020,4,2022,9,Newsmax,1383947.4000000004
2020,4,2022,9,Spanish News,-2990695.866666604
2020,4,2022,9,Other Cable,-2254783.1333333645
2020,4,2022,10,No or Minimal News,36841597.50752573
2020,4,2022,10,Hard Broadcast News,-6504146.204300657
2020,4,2022,10,Soft Broadcast News,-2996614.2569892015
2020,4,2022,10,FOX,-6600089.13978482
2020,4,2022,10,CNN,-8301294.823655843
2020,4,2022,10,MSNBC,-3378501.901075272
2020,4,2022,10,Newsmax,1378853.1290322577
2020,4,2022,10,Spanish News,-3529014.7182795573
2020,4,2022,10,Other Cable,-1665371.2731182557
2020,5,2020,6,No or Minimal News,3020862.4516133964
2020,5,2020,6,Hard Broadcast News,-1186235.7688172236
2020,5,2020,6,Soft Broadcast News,-1909176.5903225634
2020,5,2020,6,FOX,319845.3365591392
2020,5,2020,6,CNN,-432622.19139780663
2020,5,2020,6,MSNBC,222687.89677420259
2020,5,2020,6,Newsmax,4379.9
2020,5,2020,6,Spanish News,-497046.2236559652
2020,5,2020,6,Other Cable,558809.8107526731
2020,5,2020,7,No or Minimal News,8611397.354839161
2020,5,2020,7,Hard Broadcast News,-3257407.2258065864
2020,5,2020,7,Soft Broadcast News,-2201838.9999999255
2020,5,2020,7,FOX,-995992.1290323325
2020,5,2020,7,CNN,-3345582.354838658
2020,5,2020,7,MSNBC,469101.87096770294
2020,5,2020,7,Newsmax,129516.70967741932
2020,5,2020,7,Spanish News,-649486.9354839325
2020,5,2020,7,Other Cable,1327032.67741937
2020,5,2020,8,No or Minimal News,6040571.00000006
2020,5,2020,8,Hard Broadcast News,-3436203.774193242
2020,5,2020,8,Soft Broadcast News,-3520773.0967741385
2020,5,2020,8,FOX,823003.0322582014
2020,5,2020,8,CNN,-1974145.1612903476
2020,5,2020,8,MSNBC,1214472.838709686
2020,5,2020,8,Newsmax,180416.41935483867
2020,5,2020,8,Spanish News,-630812.7741935514
2020,5,2020,8,Other Cable,1368837.9677419271
2020,5,2020,9,No or Minimal News,1249203.5182804316
2020,5,2020,9,Hard Broadcast News,3612113.0645162016
2020,5,2020,9,Soft Broadcast News,-3278214.5236558784
2020,5,2020,9,FOX,1634952.2365592085
