state,program,network,period,value,medium,domain
ME,,,Last 12 months,0,web,propublica.org
ME,,,Last 12 months,0,web,theatlantic.com
ME,,,Last 12 months,0,web,newyorker.com
ME,,,Last 12 months,0,web,dailykos.com
ME,,,Last 12 months,0,web,theguardian.com
MD,,,Last 12 months,0,web,lgbtqnation.com
MD,,,Last 12 months,0,web,marketplace.org
MD,,,Last 12 months,0,web,thegrio.com
KS,,,Last 12 months,0,web,americanmilitarynews.com
KS,,,Last 12 months,0,web,breitbart.com
IN,,,Last 12 months,0,web,townhall.com
IN,,,Last 12 months,0,web,vox.com
IN,,,Last 12 months,0,web,thedailybeast.com
DC,,,Last 12 months,0,web,pjmedia.com
DC,,,Last 12 months,0,web,townhall.com
DC,,,Last 12 months,0,web,foxnews.com
DC,,,Last 12 months,0,web,bizpacreview.com
DC,,,Last 12 months,0,web,senate.gov
DC,,,Last 12 months,0,web,newyorker.com
DC,,,Last 12 months,0,web,vice.com
IA,,,Last 12 months,0,web,teenvogue.com
IA,,,Last 12 months,0,web,propublica.org
IA,,,Last 12 months,0,web,politicalwire.com
IA,,,Last 12 months,0,web,townhall.com
ID,,,Last 12 months,0,web,newswithviews.com
DE,,,Last 12 months,0,web,newrepublic.com
CT,,,Last 12 months,0,web,mediamatters.org
CT,,,Last 12 months,0,web,christianpost.com
CT,,,Last 12 months,0,web,ny1.com
CT,,,Last 12 months,0,web,upworthy.com
DE,,,Last 12 months,0,web,marketplace.org
DE,,,Last 12 months,0,web,wbur.org
DE,,,Last 12 months,0,web,heritage.org
DE,,,Last 12 months,0,web,aljazeera.com
ID,,,Last 12 months,0,web,senate.gov
ID,,,Last 12 months,0,web,nymag.com
ID,,,Last 12 months,0,web,newyorker.com
ID,,,Last 12 months,0,web,thefederalist.com
ID,,,Last 12 months,0,web,pjmedia.com
SD,,,Last 12 months,0,web,vox.com
SD,,,Last 12 months,0,web,dailysignal.com
SD,,,Last 12 months,0,web,cdapress.com
SD,,,Last 12 months,0,web,pbs.org
SD,,,Last 12 months,0,web,npr.org
SD,,,Last 12 months,0,web,newyorker.com
SD,,,Last 12 months,0,web,vice.com
AR,,,Last 12 months,0,web,vanguardngr.com
AL,,,Last 12 months,0,web,waff.com
AL,,,Last 12 months,0,web,redstate.com
AL,,,Last 12 months,0,web,pastemagazine.com
AK,,,Last 12 months,0,web,theguardian.com
AK,,,Last 12 months,0,web,dailywire.com
AK,,,Last 12 months,0,web,aclu.org
AK,,,Last 12 months,0,web,cdapress.com
AK,,,Last 12 months,0,web,vox.com
AK,,,Last 12 months,0,web,foxnews.com
AK,,,Last 12 months,0,web,npr.org
AK,,,Last 12 months,0,web,ksl.com
HI,,,Last 12 months,0,web,americanprogress.org
HI,,,Last 12 months,0,web,thedailybeast.com
HI,,,Last 12 months,0,web,cbn.com
HI,,,Last 12 months,0,web,aclu.org
HI,,,Last 12 months,0,web,sfchronicle.com
HI,,,Last 12 months,0,web,alternet.org
HI,,,Last 12 months,0,web,pbs.org
HI,,,Last 12 months,0,web,theconversation.com
HI,,,Last 12 months,0,web,theguardian.com
HI,,,Last 12 months,0,web,npr.org
TX,,,Since 2016,2432,web,foxnews.com
FL,,,Since 2016,2172,web,foxnews.com
CA,,,Since 2016,2117,web,foxnews.com
UT,,,Since 2016,1676,web,ksl.com
TN,,,Since 2016,1637,web,foxnews.com
PA,,,Since 2016,1228,web,foxnews.com
TN,,,Since 2016,902,web,beforeitsnews.com
CA,,,Since 2016,872,web,townhall.com
MO,,,Since 2016,858,web,foxnews.com
NY,,,Since 2016,850,web,thegatewaypundit.com
TX,,,Since 2016,847,web,thegatewaypundit.com
CO,,,Since 2016,839,web,foxnews.com
GA,,,Since 2016,757,web,foxnews.com
WA,,,Since 2016,754,web,foxnews.com
MO,,,Since 2016,737,web,thegatewaypundit.com
IL,,,Since 2016,692,web,foxnews.com
CA,,,Since 2016,688,web,pbs.org
AR,,,Since 2016,682,web,foxnews.com
OK,,,Since 2016,659,web,foxnews.com
MO,,,Since 2016,656,web,dailycaller.com
CA,,,Since 2016,655,web,kqed.org
FL,,,Since 2016,654,web,lemonde.fr
MT,,,Since 2016,651,web,foxnews.com
WV,,,Since 2016,646,web,foxnews.com
MO,,,Since 2016,642,web,hotair.com
IL,,,Since 2016,621,web,breitbart.com
WA,,,Since 2016,579,web,ricochet.com
FL,,,Since 2016,567,web,drudgereport.com
IA,,,Since 2016,549,web,foxnews.com
MT,,,Since 2016,485,web,dailykos.com
TN,,,Since 2016,480,web,vice.com
NY,,,Since 2016,470,web,theguardian.com
CA,,,Since 2016,467,web,thegatewaypundit.com
CA,,,Since 2016,466,web,slate.com
IL,,,Since 2016,463,web,dailykos.com
NC,,,Since 2016,460,web,foxnews.com
TX,,,Since 2016,448,web,theconservativetreehouse.com
OK,,,Since 2016,441,web,thegatewaypundit.com
NY,,,Since 2016,440,web,democraticunderground.com
FL,,,Since 2016,440,web,theguardian.com
MA,,,Since 2016,432,web,dailykos.com
CA,,,Since 2016,431,web,sfchronicle.com
WI,,,Since 2016,430,web,thegatewaypundit.com
KY,,,Since 2016,429,web,theintercept.com
AL,,,Since 2016,425,web,townhall.com
CA,,,Since 2016,423,web,nationalreview.com
ME,,,Since 2016,423,web,vox.com
TN,,,Since 2016,420,web,theroot.com
CA,,,Since 2016,413,web,theblaze.com
CA,,,Since 2016,411,web,thedailybeast.com
WI,,,Since 2016,410,web,nationalreview.com
KS,,,Since 2016,397,web,foxnews.com
NE,,,Since 2016,390,web,drudgereport.com
AZ,,,Since 2016,367,web,foxnews.com
IN,,,Since 2016,346,web,freerepublic.com
MA,,,Since 2016,338,web,foxnews.com
OR,,,Since 2016,323,web,foxnews.com
ME,,,Since 2016,321,web,pressherald.com
LA,,,Since 2016,317,web,foxnews.com
MT,,,Since 2016,312,web,msnbc.com
AL,,,Since 2016,311,web,foxnews.com
MS,,,Since 2016,301,web,foxnews.com
FL,,,Since 2016,300,web,newsmax.com
AZ,,,Since 2016,294,web,drudgereport.com
PA,,,Since 2016,294,web,dailykos.com
WA,,,Since 2016,288,web,npr.org
NV,,,Since 2016,284,web,foxnews.com
FL,,,Since 2016,275,web,breitbart.com
FL,,,Since 2016,275,web,dailycaller.com
OH,,,Since 2016,273,web,newsmax.com
VA,,,Since 2016,268,web,foxnews.com
OH,,,Since 2016,263,web,foxnews.com
UT,,,Since 2016,260,web,dailykos.com
NY,,,Since 2016,257,web,foxnews.com
AZ,,,Since 2016,252,web,beforeitsnews.com
WI,,,Since 2016,248,web,foxnews.com
CT,,,Since 2016,248,web,pressherald.com
NJ,,,Since 2016,246,web,foxnews.com
MN,,,Since 2016,244,web,drudgereport.com
WA,,,Since 2016,244,web,newyorker.com
TN,,,Since 2016,242,web,washingtontimes.com
AZ,,,Since 2016,241,web,dailywire.com
OH,,,Since 2016,241,web,twitchy.com
PA,,,Since 2016,239,web,thegatewaypundit.com
IA,,,Since 2016,236,web,vox.com
NJ,,,Since 2016,234,web,fivethirtyeight.com
PA,,,Since 2016,231,web,rawstory.com
MI,,,Since 2016,231,web,dailykos.com
TX,,,Since 2016,231,web,thefederalistpapers.org
WA,,,Since 2016,230,web,rawstory.com
WA,,,Since 2016,230,web,theatlantic.com
SC,,,Since 2016,229,web,foxnews.com
NE,,,Since 2016,227,web,foxnews.com
WA,,,Since 2016,226,web,dailycaller.com
MA,,,Since 2016,225,web,thedailybeast.com
MI,,,Since 2016,224,web,americanthinker.com
CO,,,Since 2016,223,web,drudgereport.com
CO,,,Since 2016,223,web,wnd.com
ID,,,Since 2016,221,web,foxnews.com
MD,,,Since 2016,221,web,deadstate.org
AZ,,,Since 2016,221,web,mediamatters.org
MA,,,Since 2016,220,web,msnbc.com
NJ,,,Since 2016,218,web,newsweek.com
WA,,,Since 2016,218,web,dailywire.com
AZ,,,Since 2016,216,web,theatlantic.com
TX,,,Since 2016,215,web,theguardian.com
MA,,,Since 2016,215,web,propublica.org
MO,,,Since 2016,215,web,vox.com
IN,,,Since 2016,215,web,newsweek.com
OR,,,Since 2016,215,web,msnbc.com
MA,,,Since 2016,214,web,alternet.org
MA,,,Since 2016,213,web,breitbart.com
PA,,,Since 2016,213,web,newyorker.com
WA,,,Since 2016,213,web,washingtontimes.com
AZ,,,Since 2016,213,web,univision.com
IN,,,Since 2016,213,web,dailysignal.com
IN,,,Since 2016,213,web,dailycaller.com
ID,,,Since 2016,212,web,cdapress.com
MO,,,Since 2016,212,web,theconservativetreehouse.com
NC,,,Since 2016,210,web,dailywire.com
MI,,,Since 2016,210,web,npr.org
PA,,,Since 2016,210,web,thecut.com
NJ,,,Since 2016,210,web,slate.com
NY,,,Since 2016,210,web,beforeitsnews.com
WY,,,Since 2016,209,web,rawstory.com
TN,,,Since 2016,209,web,senate.gov
IA,,,Since 2016,209,web,alternet.org
CO,,,Since 2016,208,web,dickmorris.com
IL,,,Since 2016,207,web,democraticunderground.com
AZ,,,Since 2016,206,web,slate.com
AZ,,,Since 2016,206,web,talkingpointsmemo.com
IL,,,Since 2016,205,web,lgbtqnation.com
NY,,,Since 2016,204,web,lewrockwell.com
VA,,,Since 2016,203,web,boingboing.net
CT,,,Since 2016,202,web,newsmax.com
MD,,,Since 2016,200,web,newsweek.com
IL,,,Since 2016,194,web,rawstory.com
MN,,,Since 2016,189,web,foxnews.com
AZ,,,Since 2016,185,web,theblaze.com
FL,,,Since 2016,172,web,vox.com
NY,,,Since 2016,172,web,mediamatters.org
NY,,,Since 2016,172,web,theatlantic.com
NJ,,,Since 2016,154,web,theguardian.com
NJ,,,Since 2016,154,web,thedailybeast.com
NY,,,Since 2016,152,web,dailykos.com
TX,,,Since 2016,146,web,breitbart.com
MO,,,Since 2016,145,web,spiegel.de
WA,,,Since 2016,141,web,twitchy.com
LA,,,Since 2016,135,web,thegatewaypundit.com
NJ,,,Since 2016,126,web,msnbc.com
NJ,,,Since 2016,126,web,theatlantic.com
MI,,,Since 2016,125,web,foxnews.com
VA,,,Since 2016,124,web,drudgereport.com
CO,,,Since 2016,124,web,newyorker.com
CO,,,Since 2016,110,web,theguardian.com
NJ,,,Since 2016,98,web,commondreams.org
NY,,,Since 2016,95,web,lgbtqnation.com
OH,,,Since 2016,88,web,thedailybeast.com
SD,,,Since 2016,86,web,dailywire.com
SD,,,Since 2016,86,web,foxnews.com
NJ,,,Since 2016,83,web,rawstory.com
IL,,,Since 2016,83,web,drudgereport.com
OH,,,Since 2016,83,web,theblaze.com
OH,,,Since 2016,82,web,npr.org
ME,,,Since 2016,82,web,pbs.org
MO,,,Since 2016,80,web,americanthinker.com
OH,,,Since 2016,77,web,rawstory.com
VA,,,Since 2016,76,web,npr.org
OR,,,Since 2016,71,web,slate.com
PA,,,Since 2016,70,web,msnbc.com
CO,,,Since 2016,69,web,dailykos.com
LA,,,Since 2016,68,web,msnbc.com
TX,,,Since 2016,67,web,townhall.com
FL,,,Since 2016,64,web,theblaze.com
FL,,,Since 2016,57,web,newsweek.com
CO,,,Since 2016,57,web,msnbc.com
MI,,,Since 2016,56,web,breitbart.com
NC,,,Since 2016,55,web,townhall.com
MO,,,Since 2016,55,web,newsmax.com
OR,,,Since 2016,55,web,dailykos.com
MO,,,Since 2016,51,web,100percentfedup.com
UT,,,Since 2016,48,web,fivethirtyeight.com
SD,,,Since 2016,48,web,twitchy.com
TN,,,Since 2016,47,web,motherjones.com
UT,,,Since 2016,47,web,theatlantic.com
CO,,,Since 2016,45,web,breitbart.com
NC,,,Since 2016,45,web,rawstory.com
OH,,,Since 2016,44,web,dailykos.com
MN,,,Since 2016,43,web,msnbc.com
OH,,,Since 2016,43,web,msnbc.com
KS,,,Since 2016,43,web,drudgereport.com
PA,,,Since 2016,43,web,theatlantic.com
OH,,,Since 2016,43,web,theguardian.com
PA,,,Since 2016,43,web,salon.com
PA,,,Since 2016,43,web,slate.com
TX,,,Since 2016,42,web,newyorker.com
ID,,,Since 2016,42,web,ricochet.com
CO,,,Since 2016,42,web,newsmax.com
VA,,,Since 2016,42,web,dailykos.com
VA,,,Since 2016,42,web,thedailybeast.com
WI,,,Since 2016,42,web,pbs.org
VA,,,Since 2016,42,web,pbs.org
AR,,,Since 2016,42,web,drudgereport.com
IL,,,Since 2016,42,web,pbs.org
WV,,,Since 2016,42,web,politicalwire.com
KS,,,Since 2016,42,web,townhall.com
NC,,,Since 2016,42,web,breitbart.com
GA,,,Since 2016,42,web,newsweek.com
GA,,,Since 2016,42,web,rawstory.com
TX,,,Since 2016,42,web,freerepublic.com
AR,,,Since 2016,42,web,twitchy.com
AR,,,Since 2016,42,web,townhall.com
MI,,,Since 2016,42,web,dailywire.com
NC,,,Since 2016,42,web,wnd.com
NC,,,Since 2016,42,web,twitchy.com
AL,,,Since 2016,41,web,breitbart.com
MI,,,Since 2016,41,web,bizpacreview.com
MT,,,Since 2016,41,web,slate.com
UT,,,Since 2016,41,web,rawstory.com
AK,,,Since 2016,41,web,pbs.org
VA,,,Since 2016,41,web,breitbart.com
NE,,,Since 2016,41,web,dailywire.com
VA,,,Since 2016,41,web,bet.com
MI,,,Since 2016,41,web,twitchy.com
DC,,,Since 2016,41,web,drudgereport.com
WY,,,Since 2016,41,web,dailykos.com
MS,,,Since 2016,41,web,rawstory.com
MS,,,Since 2016,41,web,palmerreport.com
TX,,,Since 2016,41,web,dailykos.com
NC,,,Since 2016,41,web,channel4.com
IA,,,Since 2016,41,web,drudgereport.com
MA,,,Since 2016,41,web,wnd.com
KS,,,Since 2016,41,web,newsmax.com
WI,,,Since 2016,41,web,breitbart.com
MD,,,Since 2016,41,web,finalcall.com
LA,,,Since 2016,37,web,dailykos.com
GA,,,Since 2016,35,web,pbs.org
IN,,,Since 2016,30,web,foxnews.com
IA,,,Since 2016,30,web,theguardian.com
MA,,,Since 2016,29,web,newyorker.com
VA,,,Since 2016,29,web,newsmax.com
NH,,,Since 2016,28,web,npr.org
AR,,,Since 2016,28,web,thepoliticalinsider.com
MD,,,Since 2016,28,web,foxnews.com
AR,,,Since 2016,28,web,npr.org
DE,,,Since 2016,28,web,pbs.org
LA,,,Since 2016,28,web,newsmax.com
DE,,,Since 2016,28,web,thedailybeast.com
LA,,,Since 2016,28,web,townhall.com
ME,,,Since 2016,28,web,channel4.com
AR,,,Since 2016,28,web,louderwithcrowder.com
MD,,,Since 2016,28,web,pbs.org
NM,,,Since 2016,28,web,breitbart.com
KY,,,Since 2016,28,web,beforeitsnews.com
OK,,,Since 2016,28,web,newyorker.com
OR,,,Since 2016,28,web,wweek.com
NM,,,Since 2016,28,web,foxnews.com
KY,,,Since 2016,27,web,hotair.com
KY,,,Since 2016,27,web,townhall.com
MD,,,Since 2016,27,web,rawstory.com
AL,,,Since 2016,27,web,beforeitsnews.com
NM,,,Since 2016,27,web,dailykos.com
DE,,,Since 2016,27,web,rawstory.com
DE,,,Since 2016,27,web,dailykos.com
MD,,,Since 2016,27,web,dailykos.com
NH,,,Since 2016,27,web,theblaze.com
DC,,,Since 2016,27,web,breitbart.com
KY,,,Since 2016,24,web,foxnews.com
KY,,,Since 2016,21,web,npr.org
MA,,,Since 2016,19,web,sfchronicle.com
SC,,,Since 2016,18,web,theblaze.com
MS,,,Since 2016,15,web,theconversation.com
ID,,,Since 2016,15,web,pbs.org
IL,,,Since 2016,15,web,nationalreview.com
IL,,,Since 2016,15,web,npr.org
MS,,,Since 2016,15,web,dailydot.com
AL,,,Since 2016,15,web,bet.com
WI,,,Since 2016,15,web,rawstory.com
AR,,,Since 2016,14,web,pbs.org
MS,,,Since 2016,14,web,pbs.org
GA,,,Since 2016,14,web,aclu.org
AL,,,Since 2016,14,web,vladtv.com
IN,,,Since 2016,14,web,pitchfork.com
GA,,,Since 2016,14,web,commonwealthfund.org
IN,,,Since 2016,14,web,opensecrets.org
KS,,,Since 2016,14,web,dailykos.com
MN,,,Since 2016,14,web,pbs.org
GA,,,Since 2016,14,web,vox.com
NV,,,Since 2016,14,web,theatlantic.com
MI,,,Since 2016,14,web,dailycaller.com
MI,,,Since 2016,14,web,atlasobscura.com
GA,,,Since 2016,14,web,npr.org
TN,,,Since 2016,14,web,newsweek.com
WI,,,Since 2016,14,web,vice.com
MS,,,Since 2016,14,web,cbn.com
NH,,,Since 2016,14,web,atlasobscura.com
TN,,,Since 2016,14,web,wnd.com
MS,,,Since 2016,14,web,dailykos.com
KS,,,Since 2016,14,web,msnbc.com
OR,,,Since 2016,14,web,upworthy.com
ME,,,Since 2016,14,web,npr.org
VT,,,Since 2016,14,web,vnews.com
TN,,,Since 2016,14,web,drudgereport.com
SC,,,Since 2016,14,web,thegatewaypundit.com
WI,,,Since 2016,14,web,msnbc.com
NH,,,Since 2016,14,web,theatlantic.com
WI,,,Since 2016,14,web,theguardian.com
WI,,,Since 2016,14,web,drudgereport.com
NC,,,Since 2016,14,web,nationalmemo.com
NH,,,Since 2016,14,web,dailysignal.com
NH,,,Since 2016,14,web,townhall.com
SC,,,Since 2016,14,web,americasfreedomfighters.com
LA,,,Since 2016,14,web,newsweek.com
MS,,,Since 2016,14,web,thedailybeast.com
DC,,,Since 2016,14,web,americanthinker.com
GA,,,Since 2016,14,web,salon.com
NV,,,Since 2016,14,web,npr.org
NC,,,Since 2016,14,web,pbs.org
WV,,,Since 2016,14,web,dailykos.com
MS,,,Since 2016,14,web,alternet.org
OR,,,Since 2016,14,web,occupydemocrats.com
KS,,,Since 2016,14,web,vice.com
CT,,,Since 2016,14,web,theguardian.com
NM,,,Since 2016,14,web,townhall.com
DE,,,Since 2016,14,web,alternet.org
WY,,,Since 2016,14,web,alternet.org
GA,,,Since 2016,14,web,dailywire.com
CT,,,Since 2016,14,web,vice.com
AK,,,Since 2016,14,web,msnbc.com
SC,,,Since 2016,13,web,breitbart.com
IA,,,Since 2016,13,web,senate.gov
AR,,,Since 2016,13,web,theblaze.com
RI,,,Since 2016,13,web,politicalwire.com
NE,,,Since 2016,13,web,nptelegraph.com
KS,,,Since 2016,13,web,npr.org
UT,,,Since 2016,13,web,dailywire.com
CT,,,Since 2016,13,web,npr.org
KY,,,Since 2016,13,web,newyorker.com
LA,,,Since 2016,9,web,rawstory.com
NE,,,Since 2016,9,web,thedailybeast.com
NV,,,Since 2016,9,web,propublica.org
WY,,,Since 2016,7,web,talkingpointsmemo.com
KY,,,Since 2016,7,web,pbs.org
NV,,,Since 2016,6,web,theroot.com
NV,,,Since 2016,6,web,vladtv.com
AL,,,Since 2016,6,web,thegatewaypundit.com
ND,,,Since 2016,6,web,foxnews.com
NH,,,Since 2016,3,web,wbur.org
WV,,,Since 2016,0,web,wunc.org
WY,,,Since 2016,0,web,salon.com
WY,,,Since 2016,0,web,pbs.org
WY,,,Since 2016,0,web,ksl.com
WY,,,Since 2016,0,web,atlasobscura.com
WY,,,Since 2016,0,web,thedailybeast.com
WV,,,Since 2016,0,web,thefederalistpapers.org
WV,,,Since 2016,0,web,pghcitypaper.com
WV,,,Since 2016,0,web,occupydemocrats.com
WV,,,Since 2016,0,web,wpr.org
WV,,,Since 2016,0,web,rawstory.com
WV,,,Since 2016,0,web,straight.com
WY,,,Since 2016,0,web,phoenixnewtimes.com
UT,,,Since 2016,0,web,foxnews.com
UT,,,Since 2016,0,web,nationalreview.com
UT,,,Since 2016,0,web,theblaze.com
UT,,,Since 2016,0,web,theguardian.com
VT,,,Since 2016,0,web,ijr.com
VT,,,Since 2016,0,web,nationalmemo.com
VT,,,Since 2016,0,web,motherjones.com
VT,,,Since 2016,0,web,aljazeera.com
VT,,,Since 2016,0,web,senate.gov
VT,,,Since 2016,0,web,theatlantic.com
VT,,,Since 2016,0,web,bustle.com
VT,,,Since 2016,0,web,newyorker.com
VT,,,Since 2016,0,web,nraila.org
OR,,,Since 2016,0,web,theatlantic.com
OR,,,Since 2016,0,web,vox.com
OR,,,Since 2016,0,web,atlasobscura.com
SC,,,Since 2016,0,web,christianpost.com
SC,,,Since 2016,0,web,bizpacreview.com
SC,,,Since 2016,0,web,dailykos.com
SC,,,Since 2016,0,web,redstate.com
SC,,,Since 2016,0,web,hannity.com
RI,,,Since 2016,0,web,pbs.org
RI,,,Since 2016,0,web,pressherald.com
RI,,,Since 2016,0,web,politifact.com
RI,,,Since 2016,0,web,fivethirtyeight.com
RI,,,Since 2016,0,web,pbn.com
RI,,,Since 2016,0,web,msnbc.com
RI,,,Since 2016,0,web,senate.gov
RI,,,Since 2016,0,web,sfchronicle.com
RI,,,Since 2016,0,web,slate.com
OK,,,Since 2016,0,web,alternet.org
OK,,,Since 2016,0,web,christianpost.com
OK,,,Since 2016,0,web,dailykos.com
OK,,,Since 2016,0,web,vogue.com
OK,,,Since 2016,0,web,lifesitenews.com
OK,,,Since 2016,0,web,vice.com
OK,,,Since 2016,0,web,slate.com
NH,,,Since 2016,0,web,slate.com
NV,,,Since 2016,0,web,rawstory.com
NV,,,Since 2016,0,web,salon.com
NV,,,Since 2016,0,web,bustle.com
NV,,,Since 2016,0,web,dailydot.com
NM,,,Since 2016,0,web,theblaze.com
NM,,,Since 2016,0,web,propublica.org
NM,,,Since 2016,0,web,dailydot.com
NM,,,Since 2016,0,web,theatlantic.com
NM,,,Since 2016,0,web,theguardian.com
NM,,,Since 2016,0,web,drudgereport.com
NH,,,Since 2016,0,web,foxnews.com
NH,,,Since 2016,0,web,nationalreview.com
NE,,,Since 2016,0,web,twitchy.com
NE,,,Since 2016,0,web,dennismichaellynch.com
NE,,,Since 2016,0,web,talkingpointsmemo.com
NE,,,Since 2016,0,web,aclu.org
NE,,,Since 2016,0,web,advocate.com
ND,,,Since 2016,0,web,theatlantic.com
ND,,,Since 2016,0,web,afa.net
ND,,,Since 2016,0,web,thedailybeast.com
ND,,,Since 2016,0,web,dailywire.com
ND,,,Since 2016,0,web,gop.com
ND,,,Since 2016,0,web,pbs.org
ND,,,Since 2016,0,web,pressherald.com
ND,,,Since 2016,0,web,newyorker.com
ND,,,Since 2016,0,web,aclu.org
MT,,,Since 2016,0,web,theintercept.com
MT,,,Since 2016,0,web,bizpacreview.com
MT,,,Since 2016,0,web,secondnexus.com
MT,,,Since 2016,0,web,newsweek.com
MT,,,Since 2016,0,web,vox.com
MT,,,Since 2016,0,web,pbs.org
MN,,,Since 2016,0,web,thepoliticalinsider.com
MN,,,Since 2016,0,web,vice.com
MN,,,Since 2016,0,web,dailydot.com
MN,,,Since 2016,0,web,salon.com
MN,,,Since 2016,0,web,atlasobscura.com
MN,,,Since 2016,0,web,wpr.org
CT,,,Since 2016,0,web,ap.org
KY,,,Since 2016,0,web,theblaze.com
KY,,,Since 2016,0,web,vice.com
LA,,,Since 2016,0,web,humanevents.com
LA,,,Since 2016,0,web,judicialwatch.org
ME,,,Since 2016,0,web,propublica.org
ME,,,Since 2016,0,web,theatlantic.com
ME,,,Since 2016,0,web,newyorker.com
ME,,,Since 2016,0,web,dailykos.com
ME,,,Since 2016,0,web,theguardian.com
MD,,,Since 2016,0,web,lgbtqnation.com
MD,,,Since 2016,0,web,marketplace.org
MD,,,Since 2016,0,web,thegrio.com
KS,,,Since 2016,0,web,americanmilitarynews.com
KS,,,Since 2016,0,web,breitbart.com
IN,,,Since 2016,0,web,townhall.com
IN,,,Since 2016,0,web,vox.com
IN,,,Since 2016,0,web,thedailybeast.com
DC,,,Since 2016,0,web,pjmedia.com
DC,,,Since 2016,0,web,townhall.com
DC,,,Since 2016,0,web,foxnews.com
DC,,,Since 2016,0,web,bizpacreview.com
DC,,,Since 2016,0,web,senate.gov
DC,,,Since 2016,0,web,newyorker.com
DC,,,Since 2016,0,web,vice.com
IA,,,Since 2016,0,web,teenvogue.com
IA,,,Since 2016,0,web,propublica.org
IA,,,Since 2016,0,web,politicalwire.com
IA,,,Since 2016,0,web,townhall.com
ID,,,Since 2016,0,web,newswithviews.com
DE,,,Since 2016,0,web,newrepublic.com
CT,,,Since 2016,0,web,mediamatters.org
CT,,,Since 2016,0,web,christianpost.com
CT,,,Since 2016,0,web,ny1.com
CT,,,Since 2016,0,web,upworthy.com
DE,,,Since 2016,0,web,marketplace.org
DE,,,Since 2016,0,web,wbur.org
DE,,,Since 2016,0,web,heritage.org
DE,,,Since 2016,0,web,aljazeera.com
ID,,,Since 2016,0,web,senate.gov
ID,,,Since 2016,0,web,nymag.com
ID,,,Since 2016,0,web,newyorker.com
ID,,,Since 2016,0,web,thefederalist.com
ID,,,Since 2016,0,web,pjmedia.com
SD,,,Since 2016,0,web,vox.com
SD,,,Since 2016,0,web,dailysignal.com
SD,,,Since 2016,0,web,cdapress.com
SD,,,Since 2016,0,web,pbs.org
SD,,,Since 2016,0,web,npr.org
SD,,,Since 2016,0,web,newyorker.com
SD,,,Since 2016,0,web,vice.com
AR,,,Since 2016,0,web,vanguardngr.com
AL,,,Since 2016,0,web,waff.com
AL,,,Since 2016,0,web,redstate.com
AL,,,Since 2016,0,web,pastemagazine.com
AK,,,Since 2016,0,web,theguardian.com
AK,,,Since 2016,0,web,dailywire.com
